# A nu0 w tau a0 a1 a2 a3 a4 logL logPrior
1.848943160660579466e+01 6.351333219598560476e+01 1.265611704079658217e+01 4.663257480877328476e+01 -9.806102897992959697e+03 -5.422971012568395963e+03 -1.916566273740180804e+03 1.899476642151589942e+02 1.136949557346413167e+04 -4.327349943859753013e+07 -4.534120504098585513e+01
5.144551041186882223e-01 7.848773765361617905e+01 1.853301893616907492e+01 1.542434598035547388e+01 -9.901361320880940184e+03 -5.579967359695679988e+03 -1.795939918934858724e+03 1.462089060135310490e+02 1.150585940284998651e+04 -1.510464199765272610e+02 -4.534120504098585513e+01
3.453481762472646044e-01 6.971106488886238139e+01 3.702690590839778650e+01 9.287497705739076537e+01 -1.002880012242388329e+04 -5.661385467875071299e+03 -1.797869669759188582e+03 1.397360094124838952e+02 1.163966974055274659e+04 -5.635357103846591599e+03 -4.534120504098585513e+01
3.486211189336638760e-01 6.662899326135652700e+01 3.298652932141950345e+01 1.973301940843114366e+01 -9.994400961430257667e+03 -5.639878927640933398e+03 -1.795422849354007212e+03 1.412985474946698901e+02 1.160363501394991363e+04 -1.051273336210614070e+04 -4.534120504098585513e+01
4.098027978191008946e-01 7.770630564585738398e+01 1.570306519609270346e+01 5.964194579405565300e+00 -1.042919591317021150e+04 -5.833844402599041132e+03 -1.868819938003689686e+03 1.503664539564236122e+02 1.202943437565491513e+04 -1.223232344218655726e+03 -4.534120504098585513e+01
4.955511479120017215e-01 7.884170076654825721e+01 1.741267163202132906e+01 2.194012247241180802e+01 -1.015282780513805665e+04 -5.699227450220550054e+03 -1.832329053899258952e+03 1.488306581530308677e+02 1.175468192125681526e+04 -1.030415169768938313e+03 -4.534120504098585513e+01
