# A nu0 w tau a0 a1 a2 a3 a4 logL logPrior
5.375355514625865805e-01 7.829254501015027756e+01 1.861747321189874071e+01 7.581062413312802839e+00 -1.029331134232718068e+04 -5.759724661153379202e+03 -1.858101728044953461e+03 1.526833512055747235e+02 1.189137131754051006e+04 9.106680448173504772e+01 -4.534120504098585513e+01
5.335319531023816619e-01 7.828264133387283152e+01 1.863342050296832042e+01 6.911970116639219341e+00 -1.041073910507886649e+04 -5.815665484778751306e+03 -1.874830971434085995e+03 1.538127121159555202e+02 1.200766498244650211e+04 9.107544928528153605e+01 -4.534120504098585513e+01
5.663899525013229574e-01 7.827953758312138177e+01 1.884790000086407957e+01 6.255763642974261352e+00 -9.989597443320904858e+03 -5.615507628597111761e+03 -1.814507482336847033e+03 1.495782314689505483e+02 1.159078759651310793e+04 9.108223657986232524e+01 -4.534120504098585513e+01
5.487536926040064156e-01 7.826381780962402956e+01 1.865285625563952721e+01 6.963579691466037502e+00 -1.016336258821689080e+04 -5.698285737804872042e+03 -1.839223801574573599e+03 1.512568449310275014e+02 1.176285578777062437e+04 9.109930303134267149e+01 -4.534120504098585513e+01
5.410734465215972788e-01 7.825408065305848027e+01 1.870922117917212191e+01 6.795678609874272524e+00 -1.033868566678153002e+04 -5.781640245110330397e+03 -1.864271155660522709e+03 1.529958154902169838e+02 1.193643436612211372e+04 9.110855118072474568e+01 -4.534120504098585513e+01
5.397249726932343838e-01 7.828299910669404937e+01 1.854065554926255643e+01 7.058107489485710317e+00 -1.025172397277137679e+04 -5.740553428992161571e+03 -1.851601108435149399e+03 1.520370868932263022e+02 1.185042656470728980e+04 9.116454405113816506e+01 -4.534120504098585513e+01
5.443306182926281878e-01 7.823341269391877972e+01 1.866832958049866775e+01 6.920759480026048571e+00 -1.022074942799410564e+04 -5.725358953902907160e+03 -1.847661024134987429e+03 1.519112422152049930e+02 1.181958807066748523e+04 9.123871291067021616e+01 -4.534120504098585513e+01
5.568062105773159409e-01 7.828314997878928239e+01 1.874564598016407047e+01 6.604513988195805929e+00 -1.006422499128676282e+04 -5.650819203010216370e+03 -1.825357665107378352e+03 1.503935881610825334e+02 1.166459273362582826e+04 9.127246946336117617e+01 -4.534120504098585513e+01
5.548338788154446588e-01 7.827272291319965802e+01 1.868562348738369749e+01 6.449634948620924568e+00 -1.025159573701825320e+04 -5.739293141901434865e+03 -1.852739355910375934e+03 1.524985837942623732e+02 1.184985564028357658e+04 9.127406012718370221e+01 -4.534120504098585513e+01
5.662543647773664590e-01 7.835247685198586964e+01 1.879634622336518746e+01 6.529021659501514030e+00 -9.849039607734104720e+03 -5.549927117302589977e+03 -1.793268640058969368e+03 1.476945845908430215e+02 1.145211051530322220e+04 9.132772604114481396e+01 -4.534120504098585513e+01
5.690469066729378911e-01 7.833867931278271612e+01 1.886063472353282222e+01 6.247931553316040443e+00 -1.007521348262647189e+04 -5.655501425693426427e+03 -1.827409309133587840e+03 1.507089280551194861e+02 1.167527575378078654e+04 9.132847891624236070e+01 -4.534120504098585513e+01
5.573392159113860211e-01 7.827333355759206768e+01 1.884765532821721834e+01 6.575073474827693332e+00 -1.021124565892397914e+04 -5.720566162437603452e+03 -1.846476681993927286e+03 1.519115657427172721e+02 1.181009306741232103e+04 9.133610426437866181e+01 -4.534120504098585513e+01
5.538214979297835239e-01 7.830400893265202455e+01 1.874740898643929654e+01 6.752014909227029626e+00 -9.986530874476793542e+03 -5.614948151402204530e+03 -1.813280053905369869e+03 1.492055797193344233e+02 1.158808176486528282e+04 9.134120304537572110e+01 -4.534120504098585513e+01
5.289370866686134987e-01 7.829254352703185305e+01 1.858064383292538224e+01 7.368014012985571348e+00 -1.036535677644999851e+04 -5.794736018498456360e+03 -1.867746204391570018e+03 1.531092121261235093e+02 1.196298046595976848e+04 9.136618965874691867e+01 -4.534120504098585513e+01
5.425366856448766706e-01 7.828910302600051807e+01 1.864436238527531842e+01 6.980931956940946925e+00 -1.012415939804808841e+04 -5.680181223090348794e+03 -1.833097924562123353e+03 1.506543728318341380e+02 1.172425283450575807e+04 9.137792349291211735e+01 -4.534120504098585513e+01
5.568769710882479629e-01 7.832985532730710077e+01 1.877427684844844080e+01 6.913361465852695176e+00 -1.019043168242214233e+04 -5.710668885988180591e+03 -1.843458887204374605e+03 1.517008126398106640e+02 1.178948889831130691e+04 9.144832966586551493e+01 -4.534120504098585513e+01
5.562984378883174541e-01 7.832798028719986405e+01 1.877861290632525026e+01 6.627699435039320797e+00 -9.961475889077186366e+03 -5.602710585503356924e+03 -1.809952338879697436e+03 1.490815811745067379e+02 1.156315371174263237e+04 9.146404073895553211e+01 -4.534120504098585513e+01
5.578391723449017681e-01 7.838652173514175558e+01 1.880053217383853337e+01 6.864863818797069861e+00 -9.943896188649872784e+03 -5.594348455111716248e+03 -1.807355515958114438e+03 1.489005389633482821e+02 1.154575458270246781e+04 9.148228944451572886e+01 -4.534120504098585513e+01
5.419722570553452412e-01 7.825405814353212008e+01 1.871637554183919505e+01 6.539453634469739818e+00 -1.037132543386760335e+04 -5.796712379576947569e+03 -1.869367113064564592e+03 1.534996846474119252e+02 1.196856953685599001e+04 9.155839486310972575e+01 -4.534120504098585513e+01
5.478690960316267011e-01 7.832917207838396223e+01 1.873201354548700337e+01 6.453698219340612496e+00 -1.024887944728161892e+04 -5.738821988563615378e+03 -1.851504819201848704e+03 1.521450049480930318e+02 1.184748354387396648e+04 9.156402618995950604e+01 -4.534120504098585513e+01
5.412468189345324143e-01 7.828617503037695258e+01 1.877888783673211748e+01 7.092970512711445075e+00 -1.037974637416068072e+04 -5.800281659912004216e+03 -1.870963823188908691e+03 1.537501897148715955e+02 1.197674451946176850e+04 9.164773000110818657e+01 -4.534120504098585513e+01
5.621777169089376969e-01 7.827733872864756393e+01 1.878299125646525880e+01 6.433823353053818472e+00 -1.024242630486121925e+04 -5.734652098377387119e+03 -1.851640788969947835e+03 1.525117513573704571e+02 1.184067618928351658e+04 9.167004342062118383e+01 -4.534120504098585513e+01
5.536021814351779202e-01 7.833107070524059168e+01 1.874972751229848100e+01 6.748099583588222039e+00 -1.003611922671472166e+04 -5.638792109727830393e+03 -1.819995765468831678e+03 1.495847505161804065e+02 1.163728611663507399e+04 9.168693201668709492e+01 -4.534120504098585513e+01
5.383972523623875572e-01 7.826486748795672099e+01 1.870067128016632907e+01 6.957424529222985043e+00 -1.029219842883547972e+04 -5.759799144938790050e+03 -1.857366696997826011e+03 1.524312331478912199e+02 1.189051031571419298e+04 9.173629244631651147e+01 -4.534120504098585513e+01
5.413437833414032063e-01 7.833746247513894900e+01 1.870490816257465383e+01 6.908124955679127766e+00 -1.021058592673070780e+04 -5.721212638425863588e+03 -1.845483464733644496e+03 1.515376909569124848e+02 1.180979110682543433e+04 9.176676323870721319e+01 -4.534120504098585513e+01
5.455750827837017036e-01 7.830759767647047909e+01 1.870464533266111573e+01 7.038394216408061510e+00 -1.023388648125601321e+04 -5.731407860009668184e+03 -1.849660183077224474e+03 1.521109300543220115e+02 1.183252645037871298e+04 9.179924669130812731e+01 -4.534120504098585513e+01
5.519557466611810792e-01 7.832334213841352266e+01 1.882399649535381414e+01 6.575162863955744896e+00 -1.000026477020123821e+04 -5.621745220163473277e+03 -1.814935249078011566e+03 1.492317756587358986e+02 1.160178785249353496e+04 9.182945297422813269e+01 -4.534120504098585513e+01
5.475758258281170354e-01 7.836794716878326028e+01 1.869573174217074296e+01 6.915342546227789988e+00 -9.981411986597535360e+03 -5.613006663582745205e+03 -1.811990775311067637e+03 1.489549449314717151e+02 1.158320693499212939e+04 9.186765279825036146e+01 -4.534120504098585513e+01
5.616879053141712319e-01 7.835886397939401604e+01 1.873090849889605636e+01 6.574431650271177929e+00 -9.961383977633742688e+03 -5.602846202655609886e+03 -1.809708908024069615e+03 1.490006973835730548e+02 1.156314570658536650e+04 9.189458177198295630e+01 -4.534120504098585513e+01
5.695931009029818748e-01 7.835931546070234788e+01 1.886974415323500054e+01 6.385012978049536159e+00 -9.866065110542609546e+03 -5.557483862681600840e+03 -1.796161662434407845e+03 1.480712614621020293e+02 1.146876380069296101e+04 9.191408452317132571e+01 -4.534120504098585513e+01
5.604069713634842742e-01 7.830612015367086087e+01 1.891964780858254969e+01 6.806385167767864175e+00 -1.003176103554184374e+04 -5.635964132750194040e+03 -1.820141766858806477e+03 1.498375132999865684e+02 1.163268656603209638e+04 9.194132196758089037e+01 -4.534120504098585513e+01
5.374368852301293353e-01 7.832549412526574883e+01 1.861621548426494854e+01 6.908275098530298308e+00 -1.016781219474464160e+04 -5.701247145517922036e+03 -1.838980444599223574e+03 1.509628391473555666e+02 1.176758853821757111e+04 9.194186399781072794e+01 -4.534120504098585513e+01
5.648292330303646969e-01 7.828558967000499536e+01 1.885286032833194980e+01 6.488395071854863083e+00 -9.989610695114566624e+03 -5.615474561876296320e+03 -1.814543310654961942e+03 1.495941083960131266e+02 1.159078437865442538e+04 9.194984967261318332e+01 -4.534120504098585513e+01
5.508920108484036682e-01 7.825405541912181206e+01 1.875519731768112308e+01 6.664532121744097815e+00 -1.016603171268234837e+04 -5.699579003576281139e+03 -1.839622216139097873e+03 1.512706689415604160e+02 1.176551531457270357e+04 9.197077525280818122e+01 -4.534120504098585513e+01
5.597708472882184649e-01 7.831932015379918255e+01 1.884696477850456731e+01 6.328874267710709489e+00 -9.949468676754731860e+03 -5.597250001137253093e+03 -1.807982518354234344e+03 1.488596406043925526e+02 1.155137048801554920e+04 9.198449691445468090e+01 -4.534120504098585513e+01
5.582771621521902539e-01 7.834463179574416358e+01 1.870546009010610788e+01 6.543504993474738463e+00 -1.000668542648660696e+04 -5.624109907726995516e+03 -1.816495610938444997e+03 1.495667911626617581e+02 1.160787523976854754e+04 9.200348490329014339e+01 -4.534120504098585513e+01
5.465189749973456967e-01 7.832643895325374217e+01 1.866615227117323172e+01 6.839406910833119468e+00 -1.012024691093858019e+04 -5.678132045687720165e+03 -1.832654627682574755e+03 1.506848508308907810e+02 1.172030842309677064e+04 9.203680533744224590e+01 -4.534120504098585513e+01
5.623756940491251299e-01 7.831076925544105904e+01 1.886121051102998081e+01 6.442916969423360563e+00 -1.008761299167487596e+04 -5.661472960176795823e+03 -1.829104179556535428e+03 1.508036623236132812e+02 1.168757645040809803e+04 9.203771389084164412e+01 -4.534120504098585513e+01
5.292274405595386311e-01 7.829171461282528810e+01 1.864655419374771128e+01 7.096884943167747650e+00 -1.038692818674274167e+04 -5.804679893927118428e+03 -1.871074624115390179e+03 1.534412744686143526e+02 1.198422224911306512e+04 9.204720315856404511e+01 -4.534120504098585513e+01
5.518653941794205986e-01 7.830056469382489581e+01 1.869746789298982037e+01 6.450873795950577971e+00 -1.014820547995585548e+04 -5.691653891563615616e+03 -1.836499349027837070e+03 1.508731416213561829e+02 1.174808434979407502e+04 9.209486658010952453e+01 -4.534120504098585513e+01
5.535644126170654600e-01 7.833524183045140887e+01 1.873047585057036812e+01 6.849581922761195152e+00 -1.010763921286127697e+04 -5.671718657010290372e+03 -1.831327499833740148e+03 1.507263200482535979e+02 1.170766802785430809e+04 9.219941867208997621e+01 -4.534120504098585513e+01
5.548187579314014517e-01 7.831590712620752015e+01 1.864613735885239976e+01 6.814008388912367487e+00 -1.007444018278887961e+04 -5.656272560887414329e+03 -1.826188905654841847e+03 1.502598528703977649e+02 1.167493300605274635e+04 9.221262920964692000e+01 -4.534120504098585513e+01
5.596424692189949646e-01 7.834888159089568660e+01 1.870286937146775230e+01 6.824439474070723044e+00 -9.968827604914418771e+03 -5.606198160377029126e+03 -1.811013322897688340e+03 1.491571486020879718e+02 1.157042929865431870e+04 9.221289840193881560e+01 -4.534120504098585513e+01
5.597643510631203911e-01 7.833814969562611452e+01 1.885554611392586821e+01 6.921636192904619733e+00 -9.962123937270444003e+03 -5.602634627768556129e+03 -1.810353489174634433e+03 1.492313978715782525e+02 1.156365556050506893e+04 9.223134386878520274e+01 -4.534120504098585513e+01
5.393826703045633275e-01 7.829356834941086163e+01 1.864189417919511271e+01 7.434108060328577849e+00 -1.027632544282325034e+04 -5.751663692028237165e+03 -1.855655177966823430e+03 1.525074130545442301e+02 1.187456307624108013e+04 9.224564152784608950e+01 -4.534120504098585513e+01
5.459134864746013616e-01 7.834367512276085677e+01 1.869889195173623975e+01 7.415264091670876745e+00 -1.015189082520247757e+04 -5.692883580156163589e+03 -1.837451373211435111e+03 1.511137959444638739e+02 1.175152561610473094e+04 9.224722198266148609e+01 -4.534120504098585513e+01
5.737235132934489501e-01 7.833493238085235078e+01 1.883819455784492192e+01 6.199587310725710232e+00 -9.874939000106091044e+03 -5.561437976522001009e+03 -1.797697160943804874e+03 1.482644399321521007e+02 1.147744562678425063e+04 9.224922822472491646e+01 -4.534120504098585513e+01
5.392132275481438253e-01 7.829313065196453181e+01 1.862216990459561572e+01 7.092217583312447005e+00 -1.029035308476196951e+04 -5.758553432551465448e+03 -1.857499441638415647e+03 1.525663223682520595e+02 1.188852817206524378e+04 9.225039442521004673e+01 -4.534120504098585513e+01
5.558354458630381245e-01 7.831030739848792166e+01 1.871496650807944917e+01 6.922902889349972000e+00 -1.002734328090257804e+04 -5.633850257009200504e+03 -1.819503800617295610e+03 1.498009466215058580e+02 1.162830183333541936e+04 9.227966624475855895e+01 -4.534120504098585513e+01
5.339728307935478480e-01 7.833739724050603570e+01 1.864315913263110147e+01 7.204390176954953873e+00 -1.028910886287980975e+04 -5.758535448778078717e+03 -1.856671946991795721e+03 1.523195079878509546e+02 1.188752584682605266e+04 9.228094592373562932e+01 -4.534120504098585513e+01
5.542639281624844871e-01 7.831652467029468312e+01 1.877936883403718227e+01 6.581644401291001145e+00 -1.015255837192635772e+04 -5.693161182791031933e+03 -1.837605546326656849e+03 1.511348410507156643e+02 1.175217858522772076e+04 9.228158886164399632e+01 -4.534120504098585513e+01
5.446080807948457947e-01 7.836986910453941846e+01 1.872434412296327366e+01 7.075249888065992643e+00 -1.002045558880835415e+04 -5.631640880160911365e+03 -1.817536271990469231e+03 1.493194197163717263e+02 1.162188315580964081e+04 9.229780929915408194e+01 -4.534120504098585513e+01
5.613981238238109350e-01 7.834207185099735682e+01 1.880045388427629760e+01 6.436422478275247272e+00 -1.012849557218807422e+04 -5.681212441489191406e+03 -1.834677745417136293e+03 1.510943933647940298e+02 1.172816401023880280e+04 9.230455455293049738e+01 -4.534120504098585513e+01
5.275108123004377259e-01 7.831560156648481552e+01 1.864305841429947819e+01 7.647236390076930235e+00 -1.023623004663877691e+04 -5.734097374761946412e+03 -1.848504987555895241e+03 1.515245179619168994e+02 1.183543741747600507e+04 9.230796796899988976e+01 -4.534120504098585513e+01
5.411682023587550683e-01 7.831645374992089614e+01 1.881172324251371464e+01 7.018963264298538007e+00 -1.024641993531716071e+04 -5.737957561749771230e+03 -1.850926893145121994e+03 1.520080956395064220e+02 1.184515809021414134e+04 9.235265608523121728e+01 -4.534120504098585513e+01
5.517040578486656077e-01 7.829462376004400426e+01 1.876113129868683771e+01 6.803602668960218480e+00 -1.014933084197353855e+04 -5.691818109020900920e+03 -1.837060225389973539e+03 1.510349997658238692e+02 1.174904834419300641e+04 9.238140974968187891e+01 -4.534120504098585513e+01
5.513794588960579945e-01 7.832428074563524945e+01 1.881877490112989548e+01 6.948444790970179419e+00 -1.009230984592735149e+04 -5.664624441524913891e+03 -1.828911211919414427e+03 1.504933000729041623e+02 1.169257420903117963e+04 9.238623461793241631e+01 -4.534120504098585513e+01
5.394039745621241888e-01 7.829794465294808958e+01 1.860856996781464190e+01 6.621479186168552467e+00 -1.023003688049763696e+04 -5.730403230180376340e+03 -1.848317903662541767e+03 1.517530867164705910e+02 1.182902448440111766e+04 9.238892738133290550e+01 -4.534120504098585513e+01
5.578734310007554820e-01 7.831096657624131296e+01 1.884065741909262215e+01 6.618664102051428522e+00 -1.002277094385513374e+04 -5.631456553076648561e+03 -1.819040430066767840e+03 1.498413091455368544e+02 1.162368952897190866e+04 9.239358526467032107e+01 -4.534120504098585513e+01
5.516122998479854322e-01 7.830756676656390880e+01 1.863779723540278255e+01 6.936067797729258189e+00 -1.004688899687318917e+04 -5.643458697239738285e+03 -1.822035602507700105e+03 1.498758551351150743e+02 1.164776685535986326e+04 9.245713861737294792e+01 -4.534120504098585513e+01
5.516309763660439680e-01 7.832330339736206781e+01 1.878517028719787874e+01 6.398216057236737697e+00 -1.016556065383582063e+04 -5.699249691009534217e+03 -1.839572649531030947e+03 1.513029158532393126e+02 1.176501029397981438e+04 9.245796831849747832e+01 -4.534120504098585513e+01
5.412490628835968653e-01 7.829771951892298887e+01 1.857874734650815185e+01 6.952546198178658265e+00 -1.018525989167727676e+04 -5.709320460373586684e+03 -1.841770989250875346e+03 1.512319876850708340e+02 1.178476908960947003e+04 9.246754174486716238e+01 -4.534120504098585513e+01
5.634017707193473834e-01 7.829215425562385633e+01 1.877938354197766202e+01 6.844184671502745232e+00 -1.010754474339140324e+04 -5.671322976980140083e+03 -1.831655863175865534e+03 1.508589650136095202e+02 1.170745043764468210e+04 9.247092181480157080e+01 -4.534120504098585513e+01
5.588013681090536755e-01 7.832101858982939291e+01 1.891168691693133397e+01 6.786974584914626796e+00 -1.002719310730835605e+04 -5.633890571657063447e+03 -1.819372920142048088e+03 1.497528379974091024e+02 1.162820159912697636e+04 9.247315188145849163e+01 -4.534120504098585513e+01
5.567790034742136074e-01 7.833867810277783406e+01 1.870574799246357856e+01 6.686771958203493682e+00 -9.961256149853350507e+03 -5.603185013391921530e+03 -1.809347478820457127e+03 1.488470506134182472e+02 1.156316698375360647e+04 9.247912547414729545e+01 -4.534120504098585513e+01
5.587597245622224484e-01 7.838210791750488227e+01 1.872154788599899433e+01 6.699589987204817021e+00 -9.986322644922365726e+03 -5.614539675587792772e+03 -1.813475169857572837e+03 1.493191650089835889e+02 1.158776305659868740e+04 9.252440695905367818e+01 -4.534120504098585513e+01
5.616254410963568144e-01 7.834855825500126514e+01 1.878613381758761847e+01 6.822178586658107946e+00 -1.002879030503039576e+04 -5.634029777054454826e+03 -1.820174430501886491e+03 1.500138384479024865e+02 1.162953810132217768e+04 9.253154011176816596e+01 -4.534120504098585513e+01
5.545755655293933550e-01 7.831499790814896755e+01 1.878328015644490989e+01 6.288666511944379423e+00 -1.021185922024787214e+04 -5.721072084462671228e+03 -1.846369025459371414e+03 1.518357745986807004e+02 1.181077827035236442e+04 9.254700940422935673e+01 -4.534120504098585513e+01
5.650235369092744264e-01 7.832279145532717735e+01 1.890986936610960711e+01 6.692404114571981921e+00 -1.001029803606428868e+04 -5.625638820993846821e+03 -1.817194981270856943e+03 1.496705099823873297e+02 1.161139458023951920e+04 9.257782644012962692e+01 -4.534120504098585513e+01
5.425291998647707725e-01 7.828805333281809453e+01 1.870159979787387527e+01 6.613029414941792083e+00 -1.020960545801946137e+04 -5.720872422718302005e+03 -1.845244102443271004e+03 1.514785836872788423e+02 1.180887004635111225e+04 9.258412938508014633e+01 -4.534120504098585513e+01
5.402672621761621663e-01 7.830184615605718079e+01 1.873353182560020613e+01 7.326558801119044340e+00 -1.027635312013421571e+04 -5.751589805750363666e+03 -1.855722271834531512e+03 1.525393835754766769e+02 1.187456057512832194e+04 9.258592325818668201e+01 -4.534120504098585513e+01
5.569789711240084040e-01 7.827505867582276267e+01 1.880408114357656402e+01 6.576084648883844253e+00 -1.021124688667623195e+04 -5.720565300555031172e+03 -1.846478939926779276e+03 1.519129539021958806e+02 1.181009187965654564e+04 9.258844438522525877e+01 -4.534120504098585513e+01
5.447745065773876849e-01 7.829471105916924500e+01 1.857950083711639166e+01 6.951159791302459645e+00 -1.018536825558149758e+04 -5.709028855606919933e+03 -1.842118818022450114e+03 1.513666084942582302e+02 1.178474698504863227e+04 9.262934716598093132e+01 -4.534120504098585513e+01
5.610509733286810352e-01 7.829997217281828625e+01 1.879292628231866047e+01 6.838891058382538191e+00 -1.001786236818638645e+04 -5.629107986311966670e+03 -1.818383979064441746e+03 1.497960541761351863e+02 1.161883074100933300e+04 9.266333716351780936e+01 -4.534120504098585513e+01
5.398114741436346176e-01 7.831551378545182729e+01 1.860719423707004694e+01 6.918077201516029007e+00 -1.011835866290805825e+04 -5.677989985169812826e+03 -1.831755024982483974e+03 1.503775059612223401e+02 1.171872289104535048e+04 9.267228374084066900e+01 -4.534120504098585513e+01
5.555785977704216227e-01 7.825899852111828636e+01 1.874569064105507721e+01 6.805469912267517962e+00 -1.030434730843696161e+04 -5.764094201663187050e+03 -1.860521840751554009e+03 1.531306484421155290e+02 1.190197453897145351e+04 9.267472760917195274e+01 -4.534120504098585513e+01
5.457032266079846483e-01 7.827220036395341651e+01 1.867506964274124215e+01 7.067426199584336821e+00 -1.031477367539840270e+04 -5.769504569889902086e+03 -1.861555523697742046e+03 1.530577708957825394e+02 1.191246607556952586e+04 9.267730019482128512e+01 -4.534120504098585513e+01
5.647378849743154294e-01 7.831086630180709562e+01 1.886110212604793190e+01 6.442949754005453222e+00 -1.008761150537702451e+04 -5.661471765304335349e+03 -1.829104393604538018e+03 1.508020267031263018e+02 1.168757851132122960e+04 9.268070896219845167e+01 -4.534120504098585513e+01
5.504233587745813727e-01 7.826987567916263799e+01 1.870478389038203204e+01 7.097422939903926142e+00 -1.015299862312548976e+04 -5.693524950437175903e+03 -1.837614491122398931e+03 1.510857333978505892e+02 1.175266520090245467e+04 9.271328451894983402e+01 -4.534120504098585513e+01
5.463734222114061678e-01 7.831867206834689910e+01 1.866156081690869684e+01 7.365741174117994561e+00 -1.007450564680207935e+04 -5.656734851243605590e+03 -1.825837803737220383e+03 1.500963935370211289e+02 1.167515685134262822e+04 9.272083566812061406e+01 -4.534120504098585513e+01
5.706366446681863103e-01 7.836436618805680610e+01 1.878437394802985594e+01 6.282835116213994375e+00 -9.867723006502883436e+03 -5.558343019310325872e+03 -1.796350668534042825e+03 1.480597971697708886e+02 1.147043186271546074e+04 9.272975521113917807e+01 -4.534120504098585513e+01
5.604320070083937955e-01 7.834823715849213954e+01 1.876874896182024699e+01 6.746180281755927766e+00 -1.012203048622274582e+04 -5.678284908548673229e+03 -1.833594560598062117e+03 1.509714440159442290e+02 1.172181990951083753e+04 9.274716747864739830e+01 -4.534120504098585513e+01
5.526289665000685414e-01 7.831306502228139266e+01 1.871879780825249995e+01 6.705069238215441985e+00 -1.018478942049914986e+04 -5.707955453808558559e+03 -1.842691945647137800e+03 1.516631210212214853e+02 1.178387971668283535e+04 9.275623291947836435e+01 -4.534120504098585513e+01
5.431412879169857932e-01 7.827447966446992211e+01 1.875007596890141670e+01 6.786037517512781392e+00 -1.024080921940604094e+04 -5.735256877292039462e+03 -1.850115084927351745e+03 1.519643309484417557e+02 1.183959044794052352e+04 9.278299190451677703e+01 -4.534120504098585513e+01
5.521154899108500214e-01 7.827992292253463802e+01 1.865888323100903534e+01 6.678674694647567911e+00 -1.023415445903424188e+04 -5.731433085249701435e+03 -1.849770601051480526e+03 1.521538914496586585e+02 1.183275208701397605e+04 9.278375420666253603e+01 -4.534120504098585513e+01
5.520294850694987820e-01 7.834534794679095171e+01 1.877535044944827902e+01 6.800328076779766029e+00 -1.010183606680249977e+04 -5.669444840461645981e+03 -1.829969005460601011e+03 1.504734949881969328e+02 1.170211598508250609e+04 9.279622528771544410e+01 -4.534120504098585513e+01
5.533244050403329783e-01 7.834133495647260759e+01 1.878331890664138726e+01 6.822383858046288552e+00 -9.948564702578982178e+03 -5.597011367481226443e+03 -1.807664849754796705e+03 1.487759634755152263e+02 1.155054635488893473e+04 9.283475995099799150e+01 -4.534120504098585513e+01
5.596876862998615421e-01 7.836046823201350264e+01 1.871178045075151886e+01 6.573931647717611071e+00 -9.957217221309643719e+03 -5.600676886081733755e+03 -1.809274304250478053e+03 1.490346320116687480e+02 1.155894087664362451e+04 9.283522586464515314e+01 -4.534120504098585513e+01
5.459810815182859489e-01 7.831650029479166619e+01 1.868829427695112244e+01 6.685328862914049708e+00 -1.020207496301113133e+04 -5.716798072355193653e+03 -1.844661772409410787e+03 1.515981707059164592e+02 1.180122614597873326e+04 9.283901773902708499e+01 -4.534120504098585513e+01
5.528060829978694857e-01 7.833121464251806287e+01 1.876963289235567700e+01 6.703163652810911977e+00 -1.004969395732799239e+04 -5.644561639336967346e+03 -1.822667749618186690e+03 1.499937583517569806e+02 1.165045763686652572e+04 9.286727488493269789e+01 -4.534120504098585513e+01
5.585690351952015131e-01 7.832302648034684012e+01 1.882268425435801618e+01 6.394635194615458040e+00 -1.002127597507090104e+04 -5.631352169170861089e+03 -1.818276880131954840e+03 1.495874107864264886e+02 1.162244662822165810e+04 9.286923547372153109e+01 -4.534120504098585513e+01
5.294568442624077997e-01 7.826429715050464608e+01 1.867745575721574269e+01 7.366281763175599906e+00 -1.041854830187881271e+04 -5.819415363061350035e+03 -1.875891811183973687e+03 1.538756096298532725e+02 1.201540747320749142e+04 9.287113196467930720e+01 -4.534120504098585513e+01
5.366077120583446769e-01 7.835363874958552799e+01 1.867289458708738437e+01 7.162653145064899363e+00 -1.024088887651768164e+04 -5.735890678352708164e+03 -1.849535864659382696e+03 1.517298188251489535e+02 1.183989748453336688e+04 9.289441968592856824e+01 -4.534120504098585513e+01
5.519194425609751375e-01 7.832878615043860293e+01 1.872215858928396059e+01 7.352331088607085618e+00 -1.001038753345739497e+04 -5.626161181242568091e+03 -1.816739911360814176e+03 1.494896900905817176e+02 1.161165214135574934e+04 9.290586372283277683e+01 -4.534120504098585513e+01
5.506943339078876898e-01 7.826431266343092830e+01 1.875437468083243786e+01 6.664380248877873392e+00 -1.016603443914889249e+04 -5.699573691518470696e+03 -1.839616348166021453e+03 1.512724697020922235e+02 1.176551594237136669e+04 9.291300301546264961e+01 -4.534120504098585513e+01
5.666083358093625399e-01 7.831313742844780279e+01 1.886253191444642852e+01 6.521003942968152778e+00 -1.009142862930273259e+04 -5.663527465403331007e+03 -1.829395671780042221e+03 1.507429984110420094e+02 1.169145205854011147e+04 9.291970326852467110e+01 -4.534120504098585513e+01
5.568114988244371455e-01 7.833009993704723684e+01 1.879883044295400651e+01 6.641982049816283151e+00 -1.013588316190783371e+04 -5.685172289876185459e+03 -1.835307464889564017e+03 1.509934684620977805e+02 1.173564549654782968e+04 9.293820984797761753e+01 -4.534120504098585513e+01
5.617533252926928400e-01 7.828803236824064982e+01 1.879575006519601743e+01 6.519605490017466032e+00 -1.019313499039876842e+04 -5.711436758763069520e+03 -1.844380396219760996e+03 1.519348995219544918e+02 1.179196197026686059e+04 9.294643806378343243e+01 -4.534120504098585513e+01
5.456124455993416333e-01 7.828647676157331148e+01 1.873089187707443415e+01 6.873205771647728390e+00 -1.024275218359489554e+04 -5.736048629448135216e+03 -1.850493284766059560e+03 1.520321783631591188e+02 1.184146763756761175e+04 9.296299938466989943e+01 -4.534120504098585513e+01
5.650228279037550205e-01 7.836825994107933013e+01 1.874421144955159235e+01 6.436326612693803462e+00 -9.861084652461422593e+03 -5.555712080500814409e+03 -1.794860393864714979e+03 1.477877561807231075e+02 1.146405863921324635e+04 9.297907061681814866e+01 -4.534120504098585513e+01
5.421123788250882258e-01 7.831896890094891717e+01 1.874843499785151124e+01 7.212949420237069198e+00 -1.011567573436822931e+04 -5.676541643640864095e+03 -1.831502105473077108e+03 1.504144970615117245e+02 1.171600523953457196e+04 9.304804375534966709e+01 -4.534120504098585513e+01
5.541797189120150069e-01 7.828388660355180662e+01 1.876701122983620351e+01 6.672104022751773833e+00 -1.028115029672670062e+04 -5.753533374076409018e+03 -1.856733924595092049e+03 1.527135909498304045e+02 1.187919203578248562e+04 9.306813044963620030e+01 -4.534120504098585513e+01
