# A nu0 w tau a0 a1 a2 a3 a4 logL logPrior
4.550001108791428273e+00 6.951054063829936069e+01 1.154629785015155363e+01 8.290574041315872478e+01 -9.376034769705218423e+03 -5.461750661227520141e+03 -1.887125306655801069e+03 1.708976190322028970e+02 1.174508609388680270e+04 -5.937562067870758057e+11 -4.534120504098585513e+01
1.817728570638103136e+01 7.567510454228084882e+01 2.111144104525898868e+01 8.455454819210645212e+01 -9.272146601375048704e+03 -5.865858485674777512e+03 -1.723887109509587390e+03 1.320352730916069390e+02 1.181235621104532584e+04 -9.250665084598542480e+11 -4.534120504098585513e+01
3.915624875348447276e+00 8.999560728343367089e+01 3.260088836241002497e+01 2.187125473020533306e+01 -9.284532184500627409e+03 -5.458183971205742637e+03 -1.831505595845998187e+03 1.509711624810856847e+02 1.186786735832817249e+04 -9.044310173760970459e+11 -4.534120504098585513e+01
1.467637428963447377e+01 6.104618077126289677e+01 9.702159139128358589e+00 3.708879948508111113e+01 -1.057038001904071643e+04 -5.681205832252091568e+03 -1.946624790902251107e+03 1.593153280979113902e+02 1.113867095519590657e+04 -1.001235231863522461e+12 -4.534120504098585513e+01
9.264226434459459369e+00 8.837023770493179597e+01 1.147753816273196037e+01 6.440630305826925905e+01 -9.906229895879920150e+03 -5.779786468963638072e+03 -1.786597321907826426e+03 1.893705161381307107e+02 1.108939011299552112e+04 -9.124163957222846985e+10 -4.534120504098585513e+01
1.037642606724481276e+00 6.812089930810411431e+01 3.141081478605564214e+01 5.970818725967517082e+01 -1.087333410763765278e+04 -5.489543012005970922e+03 -1.930979560884238026e+03 1.741243824064583805e+02 1.127509338596099951e+04 -1.420127528755830322e+12 -4.534120504098585513e+01
1.641949941675752100e+01 7.731819572047280076e+01 6.208665772058171051e+00 4.382396335231598528e+01 -1.074659244304415188e+04 -5.880215317242369565e+03 -1.863908084734332533e+03 1.611717029473572040e+02 1.119720342123121009e+04 -1.166797323760565674e+12 -4.534120504098585513e+01
6.807948815122547792e+00 8.415202417944847468e+01 1.634162662998056703e+01 2.313190708406731844e+01 -1.021173381887912001e+04 -5.432843026911801644e+03 -1.744191101909104646e+03 1.269394892309227600e+02 1.117674276356955124e+04 -4.629726395426916504e+11 -4.534120504098585513e+01
8.851304296548935469e+00 8.750266166938547485e+01 3.282463789177455027e+01 2.358073257126606848e+01 -9.863092394528606746e+03 -5.499738486680888855e+03 -1.883152084588686648e+03 1.578613699044623218e+02 1.213192252898493825e+04 -3.867086032662830200e+11 -4.534120504098585513e+01
1.924982735833845737e+01 8.371972947344578131e+01 1.508459679656120223e+01 1.123377519954884818e+01 -1.041164849780923942e+04 -5.428176684490639673e+03 -1.843169955770754541e+03 1.704275032069051861e+02 1.190808815433560630e+04 -2.223763951217846680e+10 -4.534120504098585513e+01
1.214968507305354173e+01 7.066985757919425737e+01 1.381835870278400158e+01 8.623319870300048251e+01 -1.011923473186770389e+04 -5.796017245159054255e+03 -1.818536239674689796e+03 1.444038516705233519e+02 1.139187506508260049e+04 -8.890416121803692627e+10 -4.534120504098585513e+01
7.254380931442941716e+00 6.288642548485357509e+01 7.773949787351636331e+00 7.263125075444405354e+01 -9.984861339709745153e+03 -5.709778745287108904e+03 -1.889281037550099427e+03 1.454667144443022551e+02 1.106843805024761423e+04 -2.306544894128754578e+11 -4.534120504098585513e+01
1.991892779178984796e+01 7.747330643632965064e+01 1.905780488766936998e+01 3.235457734661583373e+01 -1.071709773747584222e+04 -5.602224095238871996e+03 -1.867675464253559085e+03 1.535729588624729445e+02 1.154216325525329012e+04 -6.289467187753583984e+11 -4.534120504098585513e+01
1.275912209052308510e+00 8.970673214867855449e+01 2.713677394129675591e+01 9.592962367322149930e+01 -1.087484891744054949e+04 -5.666904941513074846e+03 -1.777845935095449931e+03 1.238981892614818747e+02 1.212669972705726468e+04 -1.884816553286475220e+11 -4.534120504098585513e+01
8.533714505203590761e+00 6.218682592165343692e+01 1.877136764417098647e+01 4.417891313768594586e+01 -1.058815997851273278e+04 -5.869349346066833277e+03 -1.882136995175922266e+03 1.889820337464372528e+02 1.146557900983423679e+04 -3.970281933569258423e+11 -4.534120504098585513e+01
8.953135189486927104e+00 8.870246664747273257e+01 1.004242704332909497e+01 9.422658566854855167e+01 -1.084710021858471373e+04 -5.830448724011283048e+03 -1.811884444028901271e+03 1.504121930396518678e+02 1.139823883853556072e+04 -1.032195947264722290e+12 -4.534120504098585513e+01
1.847342797990840069e+01 7.626755545052573382e+01 3.077810895056007467e+01 4.877594244328022910e+01 -9.527087073557953772e+03 -5.838125339908155183e+03 -1.941468416454317776e+03 1.482622342884262423e+02 1.158926253126789925e+04 -2.478402947623118286e+11 -4.534120504098585513e+01
9.661453561279541802e+00 7.259998411957415954e+01 2.880935091865242370e+01 7.934377934886991568e+01 -1.048256814547591421e+04 -5.643511404067710828e+03 -1.896385224310606191e+03 1.561886369816631372e+02 1.107072838537162716e+04 -9.690771259929565430e+11 -4.534120504098585513e+01
1.864974482049716542e+01 8.466919215452836056e+01 1.497519972463589788e+01 9.335613440342743274e+01 -1.003296709130386080e+04 -5.687563545832065756e+03 -1.765918996815944638e+03 1.203150894234609893e+02 1.192341188372041142e+04 -5.575446473429125977e+10 -4.534120504098585513e+01
4.250054616513296857e+00 7.590637741103411429e+01 2.696372480626670765e+01 4.455068918258554334e+00 -9.369684695635185562e+03 -5.797917864147648288e+03 -1.786935506304411774e+03 1.708838079258709968e+02 1.201792140219832800e+04 -1.211955200934132324e+12 -4.534120504098585513e+01
7.664186610690466139e+00 6.469940380655469880e+01 2.588145892217874078e+01 3.080514831515566954e+01 -1.020837590649504091e+04 -5.570122228370561970e+03 -1.759393141118884387e+03 1.897736393201217595e+02 1.115141673632691345e+04 -3.390596315604013062e+11 -4.534120504098585513e+01
1.785991542137527688e+01 7.972845989374826559e+01 3.157378644439805981e+00 7.789299036100440787e+01 -1.096021272028284693e+04 -5.652670639663948350e+03 -1.855843600497107673e+03 1.899799378196622968e+02 1.128733327727664982e+04 -1.463082464021116943e+12 -4.534120504098585513e+01
6.367784803849652953e+00 6.468723049267789804e+01 1.512133967714942173e+01 6.798645059922576195e+01 -9.139174384006642867e+03 -5.718761196421390196e+03 -1.943002345741583213e+03 1.493739712748890440e+02 1.175305795866737390e+04 -1.061590400404191406e+12 -4.534120504098585513e+01
1.579647824677526380e+01 6.860569985374698376e+01 1.646411538002822184e+01 7.526885555372705028e+01 -9.999350454054841975e+03 -5.687938316409235995e+03 -1.760340632712028309e+03 1.785247454914435252e+02 1.134283269316021506e+04 -3.608177210384103394e+10 -4.534120504098585513e+01
1.684850354320179022e+01 6.909328570021580163e+01 2.091016020035727507e+01 4.418359273906582274e+01 -1.099224312436093351e+04 -5.795928784392966918e+03 -1.846102819690348269e+03 1.281295396937127009e+02 1.112281932669907110e+04 -2.160281230019209473e+12 -4.534120504098585513e+01
1.738679860324680249e+00 6.240625649352951854e+01 3.985375219670696367e+01 9.106308261157207085e+01 -9.423068238287598433e+03 -5.629035646594969876e+03 -1.890240355386050851e+03 1.763823339638406651e+02 1.133529064352733076e+04 -1.445468453789794006e+11 -4.534120504098585513e+01
1.172715746926532532e+01 8.341651558044371484e+01 2.652266012394959205e+01 8.073334729406896315e+01 -1.013522337713045999e+04 -5.789100369324098210e+03 -1.755621970460995499e+03 1.787813403570469859e+02 1.188003887272924476e+04 -4.091416425169079590e+10 -4.534120504098585513e+01
1.356326112121535132e+01 6.415052297725040376e+01 3.000966543510634921e+01 9.683701539864171082e+01 -1.000959369707858605e+04 -5.446784312299632802e+03 -1.761215188471160900e+03 1.349273866919552063e+02 1.127424547472736231e+04 -1.406453987436310730e+11 -4.534120504098585513e+01
1.381438763068908493e+01 7.654743245779734195e+01 7.111896224917800602e+00 6.388004620288137758e+00 -1.004266114522051794e+04 -5.539326598326257226e+03 -1.788691683857145790e+03 1.429236683627634932e+02 1.155906245309184487e+04 -1.182619038914753532e+10 -4.534120504098585513e+01
1.969497017273508632e+01 7.545573732377486920e+01 1.365999560769191490e+01 6.618164004360602348e+01 -1.023337725671983026e+04 -5.470012273680816179e+03 -1.869079985051105041e+03 1.493164632972103334e+02 1.125718183011795190e+04 -3.548280012904801025e+11 -4.534120504098585513e+01
3.342046558959536284e+00 8.782406774402701899e+01 1.811291452012070735e+01 8.171499163175624858e+01 -9.040281900021231195e+03 -5.738678095535345165e+03 -1.907618648360856469e+03 1.557144512697428809e+02 1.219901830007293756e+04 -2.450787314066085449e+12 -4.534120504098585513e+01
7.109781847235554508e+00 7.884061066628491687e+01 1.777122751140478840e+01 5.900563643014171333e+01 -1.012294409229941084e+04 -5.839018619152039719e+03 -1.937887925607067018e+03 1.630101456450248065e+02 1.216192255626445331e+04 -2.040929094894276428e+11 -4.534120504098585513e+01
1.342337902945013184e+01 8.768320353228743613e+01 2.663369960430285488e+01 8.639864629596294776e+01 -1.038891387982317246e+04 -5.654039246502949936e+03 -1.881739940487785361e+03 1.677927653745715020e+02 1.146411413767128761e+04 -2.486680782294587402e+11 -4.534120504098585513e+01
8.122812215198894847e+00 6.174160640615803430e+01 1.493319704392992797e+01 3.562852075519538175e+01 -9.461914241206775841e+03 -5.784997576282195041e+03 -1.938267599696821662e+03 1.330702991871940526e+02 1.164434871723464312e+04 -3.431713751473101196e+11 -4.534120504098585513e+01
1.164760895145805364e+01 7.332050827837775842e+01 3.618664208228372559e+01 1.859632867342814677e+01 -1.055980817974251113e+04 -5.519414907877327096e+03 -1.913532560773925752e+03 1.786049376146030738e+02 1.111881464949837755e+04 -1.019508538251585083e+12 -4.534120504098585513e+01
5.009200657250577393e+00 7.242345318246680108e+01 2.397568731131736186e+01 4.721382955430739514e+01 -9.500655228160610932e+03 -5.410696065511825509e+03 -1.898893881098631255e+03 1.653773853637591742e+02 1.154255801191129467e+04 -1.884632654403931885e+11 -4.534120504098585513e+01
1.559337977496305072e+01 8.630701658909067930e+01 1.317018367323397321e+01 5.658437536808256851e+01 -9.994996766960664900e+03 -5.522562037519402111e+03 -1.887626648631928674e+03 1.390832902582162660e+02 1.110671672819003652e+04 -2.485657915571497803e+11 -4.534120504098585513e+01
1.115753377489404663e+01 8.869550565210465720e+01 3.467433816794840595e+01 7.419192651032764729e+01 -1.064290256898007465e+04 -5.545351926699451724e+03 -1.749786424749005391e+03 1.683067462693848313e+02 1.173667201189928892e+04 -2.646250321117456665e+11 -4.534120504098585513e+01
9.605869782154980996e+00 7.737442335820162498e+01 2.714822275374819327e+01 7.572689850776399112e+01 -9.544495495660801680e+03 -5.858823554968198550e+03 -1.791733627345531204e+03 1.470617735078172643e+02 1.149370653600986407e+04 -1.665658675625062561e+11 -4.534120504098585513e+01
1.430940651538954711e+01 8.712993127079302269e+01 3.313852601994604896e+01 5.858827900877635386e+01 -9.771931130137150831e+03 -5.729282573756984675e+03 -1.719233943992659079e+03 1.238242166303044911e+02 1.183080197633286843e+04 -1.852420422780990295e+11 -4.534120504098585513e+01
1.463730378006576416e+01 7.533971931408095202e+01 3.795794317901579973e+01 6.206827069706868372e+01 -1.003860094334320638e+04 -5.707474736975585074e+03 -1.741694747269789787e+03 1.446277746303399283e+02 1.197919020760898457e+04 -1.022552643088626099e+11 -4.534120504098585513e+01
1.276438717566375658e+01 6.338943965154134474e+01 3.744013027297822305e+01 8.029747009750805375e+01 -9.141590885496125338e+03 -5.471040892239514505e+03 -1.828441601065577970e+03 1.299081187220520519e+02 1.142928526802592933e+04 -4.224183186464326782e+11 -4.534120504098585513e+01
4.556646964852651749e+00 7.955499070934105532e+01 1.506579444812626711e+01 7.016316651763362700e+01 -1.075733086411913791e+04 -5.747698637277364469e+03 -1.893177118273140877e+03 1.460508222943249166e+02 1.109767340769710609e+04 -1.519437215252294678e+12 -4.534120504098585513e+01
1.924748889883647962e+01 7.350073555639752954e+01 4.102631586642097261e+00 8.876501460663220655e+01 -1.092908206294712363e+04 -5.660092660026097292e+03 -1.826869140234847464e+03 1.449721886468178695e+02 1.188891123044350934e+04 -4.654185611560659180e+11 -4.534120504098585513e+01
6.808039471235991513e+00 6.252684612067496062e+01 3.416903995504604552e+01 6.594213393652638899e+01 -9.580010905405350059e+03 -5.447862715400271554e+03 -1.874261058591057008e+03 1.477799410312352677e+02 1.158505698995456441e+04 -1.387587672889520874e+11 -4.534120504098585513e+01
1.268396519596588945e+01 7.977317745700648288e+01 2.661413552955489337e+01 1.243533012725235132e+01 -9.121233730232943344e+03 -5.771684884255040743e+03 -1.750882608201823814e+03 1.209489842291372241e+02 1.182026733496467932e+04 -1.182214444902573486e+12 -4.534120504098585513e+01
9.159585876336292287e+00 8.146468593889247245e+01 2.946719040378281473e+00 1.951408748514056413e+01 -9.156696730009776729e+03 -5.899564677949695579e+03 -1.768048863713300079e+03 1.766365842233954595e+02 1.203603404441967177e+04 -1.866983886597086182e+12 -4.534120504098585513e+01
6.300182083454136661e-02 6.916242789250085821e+01 1.051203019604148636e+01 5.345982027620918586e+01 -1.059502157512581289e+04 -5.549066294986916546e+03 -1.839900811691628178e+03 1.756691773111061821e+02 1.174093388042391598e+04 -2.044279986767824707e+11 -4.534120504098585513e+01
1.954874253985173382e+01 8.469114131864998285e+01 1.477736938024856705e+01 7.171478001199999142e+01 -1.017182500463064207e+04 -5.749903417410266229e+03 -1.935129878601715745e+03 1.477839208646142879e+02 1.121541881970588474e+04 -2.777309431636157227e+11 -4.534120504098585513e+01
1.708167428656681963e+01 7.586674498907170516e+01 2.894471887669814691e+01 6.779669621932937673e+01 -1.047300288133479444e+04 -5.863179360233145417e+03 -1.740553527219233274e+03 1.738385271632790250e+02 1.129022832036513319e+04 -4.857222654276055298e+11 -4.534120504098585513e+01
2.838904507603076777e+00 7.287120263250874075e+01 2.450953075227299394e+01 1.886385913633887057e+01 -1.084179023429733752e+04 -5.876160705624955881e+03 -1.838504569294525254e+03 1.384798428816826004e+02 1.108441042887654476e+04 -1.733226726176015137e+12 -4.534120504098585513e+01
9.846268541709637390e+00 6.843929859404033778e+01 3.424268588594497231e+01 9.532743398323570716e+01 -1.047072144057344485e+04 -5.640400888362774822e+03 -1.714648950209459599e+03 1.558228827587768137e+02 1.110778839125205377e+04 -8.634716661423999023e+11 -4.534120504098585513e+01
9.130824828865250709e+00 6.975062421076891894e+01 1.273037494964576233e+01 4.794029105418361070e+01 -9.330217042041598688e+03 -5.795660292455700073e+03 -1.848198890840237709e+03 1.716009200975027511e+02 1.178271610842695554e+04 -8.432434862132731934e+11 -4.534120504098585513e+01
6.870634496419540937e+00 6.477367022429254462e+01 3.197861717671221982e+01 4.314191095011005217e+01 -1.033581414074976419e+04 -5.854537904210759734e+03 -1.882587752901704789e+03 1.359631884233826895e+02 1.108833376985345785e+04 -6.563376291815217285e+11 -4.534120504098585513e+01
6.831180964070825423e-01 6.884841625368936491e+01 3.631582477405816078e+00 3.507053072684082906e+01 -1.073931997969372787e+04 -5.665965312426021228e+03 -1.833276906374461305e+03 1.334510287256059371e+02 1.127191657068174572e+04 -1.168700633080029541e+12 -4.534120504098585513e+01
5.834513002021998851e+00 6.788669160790195178e+01 2.793171092701841118e+01 9.856032148821125816e+01 -1.078546014013183594e+04 -5.547319900531028907e+03 -1.781512804991862822e+03 1.203734157292341393e+02 1.167110871683844562e+04 -6.365950923795885010e+11 -4.534120504098585513e+01
1.187649432960603768e+00 8.634553546442305105e+01 2.124753814537647401e+01 7.588005029697863790e+01 -9.575622690031152160e+03 -5.568464756718667559e+03 -1.728181097832744854e+03 1.714526117037333393e+02 1.206784987701073078e+04 -8.097141938257814941e+11 -4.534120504098585513e+01
3.597587321588723519e+00 8.292406526094215735e+01 2.552124685035819240e+01 5.641182320024414310e+01 -1.077773162422641872e+04 -5.726908707465493535e+03 -1.729404916907297775e+03 1.492418660804576973e+02 1.122239570739122610e+04 -1.267274148179272949e+12 -4.534120504098585513e+01
1.247949530430902287e+00 7.248624106894075680e+01 3.366673713846158478e+01 6.285245633876123605e+01 -9.962808736486613270e+03 -5.685394818441083771e+03 -1.823792881045763579e+03 1.602677156584934437e+02 1.198695424791243749e+04 -1.820391299523344116e+11 -4.534120504098585513e+01
2.300598899470443826e+00 8.085163538286906260e+01 3.453860521938282346e+01 7.976596500857891670e+01 -1.091691157726634628e+04 -5.726215874818232805e+03 -1.915285186032467436e+03 1.613981661175715772e+02 1.200811290076386285e+04 -2.761934430269198608e+11 -4.534120504098585513e+01
1.625768795377697273e+01 6.289014867115398033e+01 1.411780508250856414e+01 1.811589403198345494e+01 -1.025197844054062625e+04 -5.737742397131624784e+03 -1.938497158591881998e+03 1.301939015420622638e+02 1.128301779167326822e+04 -3.315330567710817871e+11 -4.534120504098585513e+01
1.867930435357531849e+01 8.650819078380720839e+01 3.323889508352029765e+01 9.222170574732369630e+01 -1.018061667604880677e+04 -5.857047568793245773e+03 -1.910253757120815862e+03 1.632599530776717813e+02 1.172085877088357120e+04 -2.032753788874568462e+09 -4.534120504098585513e+01
1.529837406737969197e+01 6.199159822525319186e+01 1.932291563914828814e+01 6.034496311118452638e+00 -9.336781371985956866e+03 -5.616611179067838748e+03 -1.788172269754691570e+03 1.573138051909172930e+02 1.190962745963181078e+04 -9.474715539186448975e+11 -4.534120504098585513e+01
1.731808902319150967e+00 6.903805155055133014e+01 3.105732823801782061e+01 7.102859619050261131e+01 -1.050578542387315974e+04 -5.566091016884388409e+03 -1.724132076557799564e+03 1.834102687063105748e+02 1.196720400375948520e+04 -1.673944725508046532e+10 -4.534120504098585513e+01
8.148190219613262286e+00 6.729196928752133999e+01 3.972891200496092523e+01 2.981456686909665876e+01 -1.058530467850767491e+04 -5.490789587003662746e+03 -1.800603226795762112e+03 1.711307969708309713e+02 1.122202243666934555e+04 -8.982826037378099365e+11 -4.534120504098585513e+01
3.159263447773040134e+00 6.353281317766570879e+01 1.432491898470988367e+01 3.260164159822532071e+01 -9.872252568971111032e+03 -5.892987404891354345e+03 -1.926146802589066283e+03 1.778953522011238135e+02 1.165735888175755281e+04 -7.594810820500752258e+10 -4.534120504098585513e+01
1.193940767386100532e+01 7.757798689600782893e+01 1.276564988285274183e+01 3.382620355018661940e+01 -1.008519537454370038e+04 -5.840391019741221498e+03 -1.799696596443647195e+03 1.483328417172294564e+02 1.165175445576436505e+04 -1.232187720942026854e+09 -4.534120504098585513e+01
1.761419747788661283e+01 8.000776279144594128e+01 2.008375658904943961e+01 1.701941452134251165e+01 -1.037710305636640987e+04 -5.658566042638300132e+03 -1.859805274865382216e+03 1.467404266738210481e+02 1.186711783583584111e+04 -1.996875366297257614e+10 -4.534120504098585513e+01
3.008909102636177391e+00 8.595067282196116309e+01 2.495964086009623628e+01 3.965622545527042320e+01 -1.045813862121227430e+04 -5.831378634712890744e+03 -1.926930879687959759e+03 1.882341591456271885e+02 1.117493928547428732e+04 -6.056520740049373779e+11 -4.534120504098585513e+01
1.684605044787738848e+01 7.216890489481775717e+01 2.660298300297328211e+01 6.800123844072388124e+01 -9.183520671280253737e+03 -5.856733971797651066e+03 -1.761132390679912078e+03 1.778044035962158489e+02 1.167697934706159322e+04 -9.848026959590518799e+11 -4.534120504098585513e+01
1.099178256985049629e+01 8.415157973741831654e+01 3.003795961459100639e+01 7.150328785095457818e+01 -9.083096619050224035e+03 -5.714774240103281045e+03 -1.917399015725490017e+03 1.763203098919704814e+02 1.195424404537150986e+04 -1.734401282070864746e+12 -4.534120504098585513e+01
1.866374718363701746e+01 6.853663572437186247e+01 2.735412095004221911e+01 4.307886426152934689e+01 -9.563626952827517016e+03 -5.799104318180104201e+03 -1.769891291998751285e+03 1.240664907745190391e+02 1.121002749436885824e+04 -7.689288609771759033e+09 -4.534120504098585513e+01
1.524451199555745973e+01 6.523873505343760826e+01 3.262816793566159390e+01 9.906694817126030728e+00 -9.208208872068287747e+03 -5.781694525080180938e+03 -1.841693251231513159e+03 1.280950069809810543e+02 1.216046790145589512e+04 -1.740793660227463623e+12 -4.534120504098585513e+01
1.765973638661894540e+01 6.420632318677823491e+01 6.427459886109232912e+00 8.214846412684883603e+01 -9.455864674247435687e+03 -5.541278163408864202e+03 -1.716908127700324258e+03 1.653481602453500727e+02 1.199941749739992520e+04 -8.882510847936961670e+11 -4.534120504098585513e+01
1.305524279489717721e+01 8.690766065758027992e+01 5.317173381024266732e+00 6.665517030341820259e+01 -9.835039474243960285e+03 -5.606369148060050975e+03 -1.898552587096681918e+03 1.397058504372261609e+02 1.123341761505182149e+04 -3.997708792071068573e+10 -4.534120504098585513e+01
6.120175089723748130e+00 7.999815887423076788e+01 2.231264559929460134e+01 5.628584719813158443e+00 -1.086804173745645858e+04 -5.863358834474319337e+03 -1.887186854866729163e+03 1.424642879786107983e+02 1.124381794895671010e+04 -1.424782983898601807e+12 -4.534120504098585513e+01
1.423582482820618722e+01 7.472792109878851363e+01 7.921341217112026101e+00 1.336220729929492457e+01 -1.044972692626571552e+04 -5.572169964649548092e+03 -1.735949288596804990e+03 1.438895963005335830e+02 1.109246616936027931e+04 -9.025012625456437988e+11 -4.534120504098585513e+01
2.606839434752689311e+00 6.026160782649210290e+01 1.934991041823462510e+01 5.915918618239710725e+01 -1.077717209674714650e+04 -5.600350165639485567e+03 -1.916433354829486916e+03 1.570420545697672026e+02 1.209991520182990462e+04 -1.093622238678588257e+11 -4.534120504098585513e+01
2.215141668635146832e+00 7.026713469520046829e+01 1.785034716531681198e+01 1.708388180105885468e+01 -1.044531957189364948e+04 -5.726015252133140166e+03 -1.726189124203016490e+03 1.524178397857655796e+02 1.218359939877640863e+04 -1.466574666764951706e+10 -4.534120504098585513e+01
4.611400746877674983e+00 8.782510628310512857e+01 9.250263753449853965e+00 5.839248619330358991e+01 -9.618737088130921620e+03 -5.514213355453935037e+03 -1.806189332411508985e+03 1.748221462621966396e+02 1.103422183147026226e+04 -1.610278493635614014e+10 -4.534120504098585513e+01
1.738405570084098173e+01 7.794878488788320681e+01 5.232309805297671979e+00 6.455196156375704675e+01 -9.754492793344270467e+03 -5.750828867601130696e+03 -1.933819926277358036e+03 1.531382878239970466e+02 1.196736475749229066e+04 -3.783433546916495361e+11 -4.534120504098585513e+01
1.744515850591089645e+01 8.681982383958694527e+01 7.410444875922731711e+00 6.240876336517013101e+01 -9.048872524137350410e+03 -5.856184993410379320e+03 -1.747428654125639696e+03 1.879260041397388363e+02 1.188843728751455274e+04 -1.818979358267092773e+12 -4.534120504098585513e+01
7.461864895346153936e+00 7.225795567688699350e+01 9.768264726037456214e+00 9.507473289703699493e+01 -9.505728166639113624e+03 -5.490679149884242179e+03 -1.756491936512422853e+03 1.724269790891229945e+02 1.167419465020770986e+04 -3.448019521745102539e+11 -4.534120504098585513e+01
1.612051336438386784e+01 6.624438190582560537e+01 6.866723981162952128e+00 3.433719947285452889e+01 -1.052459490753418140e+04 -5.436060215822514692e+03 -1.903705034694099140e+03 1.823032141528289571e+02 1.203277209822440636e+04 -1.834966151966788101e+10 -4.534120504098585513e+01
1.774417739214495526e+01 8.449753018746049804e+01 3.408342660041800087e+01 1.566051707962311745e+01 -9.886353558765276830e+03 -5.782304018429267671e+03 -1.730342979915388014e+03 1.723414322172381503e+02 1.100676028732614031e+04 -1.486399164030876465e+11 -4.534120504098585513e+01
1.150408942051974215e+01 7.281862361635721470e+01 1.787359669478166069e+01 5.183650368162869881e+01 -9.355912249037168294e+03 -5.853483294702279636e+03 -1.753067371495024418e+03 1.789113352274526676e+02 1.149072367644592850e+04 -4.217122141814667358e+11 -4.534120504098585513e+01
4.596747173820974197e-01 6.640913951051412312e+01 1.553966962444418343e+01 1.140890218699945713e+01 -1.070828052173502510e+04 -5.662776882747502896e+03 -1.771713522414131376e+03 1.897262066102844358e+02 1.209845792465924205e+04 -3.480334647826179504e+10 -4.534120504098585513e+01
9.908202323184312377e+00 7.024733205901016220e+01 3.718361963907554468e+01 4.968004251679663952e+01 -1.045543239285320124e+04 -5.516848682055627251e+03 -1.794475531102735431e+03 1.516739436055510168e+02 1.153054873897754442e+04 -3.051919923426498413e+11 -4.534120504098585513e+01
1.088550951071364459e+01 6.890690918251097230e+01 3.126030603517176232e+01 5.896276875942233175e+01 -1.094915609323575882e+04 -5.723142328197573079e+03 -1.718163758005970749e+03 1.502513742573400464e+02 1.207020870535858558e+04 -2.611219257335351868e+11 -4.534120504098585513e+01
1.160283506271464837e+01 8.472546831255286293e+01 2.005206640752566472e+01 3.228942376384632951e+01 -9.178690001009557818e+03 -5.514803096017172720e+03 -1.715583804124930566e+03 1.515690977195195330e+02 1.157370261786045921e+04 -6.413670844408175049e+11 -4.534120504098585513e+01
5.363018662438733486e+00 8.752666853727157559e+01 2.584227164704393331e+01 3.110155103100644070e+01 -1.054738522618838579e+04 -5.469711884126869336e+03 -1.804451600342049915e+03 1.435440677137754619e+02 1.101630235559091670e+04 -1.310083678683076172e+12 -4.534120504098585513e+01
4.537814937439305751e+00 8.347728411956822470e+01 1.344301709359994668e+01 4.466122167768528328e+01 -9.993276991835771696e+03 -5.466180206508134688e+03 -1.832789237864374854e+03 1.253467361767006594e+02 1.218892301991275599e+04 -2.444049027976445312e+11 -4.534120504098585513e+01
7.305332674454437791e-01 8.951696504758741924e+01 3.860439767476653117e+01 5.490934214995655083e+01 -1.060214728401604043e+04 -5.453860326590211116e+03 -1.854153102407245115e+03 1.613275099742214991e+02 1.152731097306208721e+04 -4.908246732304321289e+11 -4.534120504098585513e+01
1.146554986966992118e+01 6.545722563949026096e+01 7.685872925499094066e+00 3.562946623028523940e-01 -9.432467266091343845e+03 -5.450593540280776324e+03 -1.758890797878962303e+03 1.223634202215699389e+02 1.149714707800930410e+04 -1.691014553778261108e+11 -4.534120504098585513e+01
1.835726868424339031e+01 8.036276309401438311e+01 1.974583878983306562e+01 5.988889778921642204e+01 -9.504984352257604769e+03 -5.434345178901014151e+03 -1.707453283327908139e+03 1.659116699129975530e+02 1.217577930399731849e+04 -1.076337727707325562e+12 -4.534120504098585513e+01
1.568617667285685613e+01 8.657668643232783268e+01 3.312687866469313036e+01 5.480504340540748132e+01 -1.025710888989059458e+04 -5.568021669116204976e+03 -1.884482534023049311e+03 1.774605343330362075e+02 1.185621863421229136e+04 -1.539958937824552059e+08 -4.534120504098585513e+01
5.093461910334342591e+00 6.226322502137563220e+01 2.145321915831727466e+01 4.593039591805106880e+01 -9.425978644238379275e+03 -5.471964151681097064e+03 -1.748579017930823056e+03 1.480471602369711945e+02 1.117024081676120113e+04 -2.426113718125221252e+10 -4.534120504098585513e+01
1.188383000403079137e+01 8.335672253441693158e+01 3.732453566657235910e+01 8.911356668529259650e+01 -1.035661483495272296e+04 -5.414946303449437437e+03 -1.766143970280415488e+03 1.305813258724092520e+02 1.112167654571284220e+04 -7.786927540026054688e+11 -4.534120504098585513e+01
1.291434304811811629e+01 7.150504428887876429e+01 4.943775018561978207e+00 9.135299132806984801e+01 -9.354133848440182192e+03 -5.854589067824100312e+03 -1.942932638187636485e+03 1.313880375189694689e+02 1.204564404730444403e+04 -1.172489554482807129e+12 -4.534120504098585513e+01
1.351331370259338982e+01 6.236611442813825334e+01 1.284991241534635620e+00 6.915789552735508217e+00 -9.840510708947615058e+03 -5.614464169827931983e+03 -1.901656864574600831e+03 1.256624570017207247e+02 1.195343587143729565e+04 -2.026577604620776672e+11 -4.534120504098585513e+01
4.162699807277682851e+00 7.221852587703631343e+01 1.527757754955442415e+01 7.993951100396311915e+01 -9.478429097367403301e+03 -5.457577032004758621e+03 -1.942321871268794894e+03 1.494129491475750626e+02 1.185288999643467287e+04 -5.329982176791395264e+11 -4.534120504098585513e+01
