    0.734560608863830566E+01    0.816952282190322876E+02    0.220019351243972778E+02    0.628708720207214355E+02   -0.907603704929351807E+04   -0.558140172958374023E+04   -0.179665586054325104E+04    0.166712142229080200E+03    0.119812673568725586E+05   -0.173840609390889746E+13   -0.409429826635446847E+01    1
    0.161487543582916260E+02    0.895269602537155151E+02    0.207055650353431702E+02    0.264065682888031006E+02   -0.109178233146667480E+05   -0.584049510359764099E+04   -0.188380980193614960E+04    0.158096507787704468E+03    0.111767965555191040E+05   -0.166060003127739331E+13   -0.411096493302113331E+01    1
    0.113462173938751221E+02    0.694921624660491943E+02    0.203523542284965515E+02    0.924214422702789307E+02   -0.905476272106170654E+04   -0.579730533957481384E+04   -0.190310768485069275E+04    0.149726276993751526E+03    0.117896071434020996E+05   -0.136176499817345386E+13   -0.412763159968779991E+01    1
    0.170416688919067383E+02    0.626189714670181274E+02    0.382926858067512512E+02    0.372720241546630859E+02   -0.946827197074890137E+04   -0.587603449225425720E+04   -0.194791347980499268E+04    0.179612729549407959E+03    0.121299364089965820E+05   -0.124313782360935376E+13   -0.414429826635446741E+01    1
    0.333697795867919922E+01    0.780171918869018555E+02    0.122742511034011841E+02    0.979480147361755371E+02   -0.104850018024444580E+05   -0.573187964558601379E+04   -0.187747573554515839E+04    0.128452897071838379E+03    0.110471568822860718E+05   -0.106213269025438147E+13   -0.416096493302113402E+01    1
    0.197646498680114746E+02    0.644651216268539429E+02    0.352284485101699829E+02    0.701791405677795410E+02   -0.108839247226715088E+05   -0.579492705464363098E+04   -0.193919168114662170E+04    0.182329334616661072E+03    0.114042709827423096E+05   -0.104789854036377100E+13   -0.417763159968779973E+01    1
    0.152746307849884033E+02    0.672922700643539429E+02    0.501342886686325073E+01    0.638283193111419678E+02   -0.922344839572906494E+04   -0.571466281414031982E+04   -0.177547846436500549E+04    0.186037859916687012E+03    0.117571675777435303E+05   -0.103139524546196704E+13   -0.419429826635446723E+01    1
    0.177913141250610352E+02    0.606359839439392090E+02    0.157600511908531189E+02    0.920449495315551758E+01   -0.104787676334381104E+05   -0.540715026259422302E+04   -0.183691018521785736E+04    0.136418933868408203E+03    0.111811639070510864E+05   -0.902938866485255249E+12   -0.421096493302113561E+01    1
    0.136485552787780762E+02    0.674796420335769653E+02    0.185673600435256958E+01    0.301191687583923340E+02   -0.106311483383178711E+05   -0.587488275170326233E+04   -0.178533629775047302E+04    0.132100940346717834E+03    0.112766622066497803E+05   -0.860405352244700439E+12   -0.422763159968779689E+01    1
    0.551723957061767578E+01    0.825953364372253418E+02    0.222591151595115662E+02    0.117126286029815674E+02   -0.967180979251861572E+04   -0.564860680103302002E+04   -0.178461137115955353E+04    0.174833527207374573E+03    0.121530304431915283E+05   -0.804275690775013306E+12   -0.424429826635446705E+01    1
    0.597320675849914551E+01    0.687855041027069092E+02    0.164861527085304260E+02    0.490834653377532959E+02   -0.951861715316772461E+04   -0.557059844732284546E+04   -0.181694167554378510E+04    0.148583076596260071E+03    0.120364378929138184E+05   -0.786909836946675171E+12   -0.426096493302113455E+01    1
    0.257413387298583984E+00    0.778979569673538208E+02    0.321815618872642517E+02    0.902113914489746094E+02   -0.107617732286453247E+05   -0.553830798864364624E+04   -0.173281567990779877E+04    0.159044272303581238E+03    0.115498387575149536E+05   -0.676080230663202637E+12   -0.427763159968780027E+01    1
    0.112644684314727783E+02    0.655820882320404053E+02    0.389151296019554138E+02    0.994731068611145020E+02   -0.940831530094146729E+04   -0.547162502408027649E+04   -0.186545699536800385E+04    0.185914980769157410E+03    0.118113013505935669E+05   -0.672256558637566772E+12   -0.429429826635446510E+01    1
    0.116536712646484375E+02    0.778449672460556030E+02    0.903569346666336060E+01    0.568253815174102783E+02   -0.953569853305816650E+04   -0.587332942485809326E+04   -0.188959414958953857E+04    0.144101907610893250E+03    0.118910040140151978E+05   -0.607247093252517578E+12   -0.431096493302112993E+01    1
    0.712697148323059082E+01    0.742236238718032837E+02    0.106760573983192444E+02    0.840704262256622314E+02   -0.105235204696655273E+05   -0.550365849733352661E+04   -0.172508558332920074E+04    0.138294001817703247E+03    0.113785571098327637E+05   -0.605409134614534546E+12   -0.432763159968779920E+01    1
    0.172971677780151367E+02    0.889998650550842285E+02    0.383979730606079102E+02    0.144612431526184082E+02   -0.980559659004211426E+04   -0.569006785154342651E+04   -0.184880612492561340E+04    0.168886820673942566E+03    0.121416116714477539E+05   -0.547652356974517151E+12   -0.434429826635446670E+01    1
    0.108836126327514648E+02    0.613883185386657715E+02    0.317854951024055481E+02    0.752434909343719482E+02   -0.103780707120895386E+05   -0.587176972031593323E+04   -0.189114865362644196E+04    0.187839465737342834E+03    0.111270239114761353E+05   -0.545058014213277527E+12   -0.436096493302113153E+01    1
    0.369077444076538086E+01    0.753077280521392822E+02    0.356108258366584778E+02    0.521783232688903809E+02   -0.946592593193054199E+04   -0.565719559192657471E+04   -0.171621901988983154E+04    0.155688917636871338E+03    0.117567834854125977E+05   -0.507249299533232361E+12   -0.437763159968779991E+01    1
    0.997104167938232422E+01    0.803543597459793091E+02    0.222787276506423950E+02    0.970949769020080566E+02   -0.916410720348358154E+04   -0.547570278644561768E+04   -0.187162470519542694E+04    0.144241451025009155E+03    0.114893911361694336E+05   -0.501713234263318298E+12   -0.439429826635446918E+01    1
    0.300855636596679688E+00    0.732161700725555420E+02    0.132147254943847656E+02    0.760222434997558594E+02   -0.102624590396881104E+05   -0.566766926050186157E+04   -0.194833896756172180E+04    0.186478732824325562E+03    0.110852524042129517E+05   -0.482722190601899719E+12   -0.441096493302113313E+01    1
    0.575143575668334961E+01    0.640186715126037598E+02    0.383218035101890564E+02    0.898854017257690430E+02   -0.964805793762207031E+04   -0.577107324600219727E+04   -0.187740036547183990E+04    0.154267356395721436E+03    0.119187043666839600E+05   -0.469450168227597900E+12   -0.442763159968779707E+01    1
    0.985259532928466797E+01    0.871391111612319946E+02    0.246050475835800171E+02    0.338604271411895752E+02   -0.102233018875122070E+05   -0.582083808779716492E+04   -0.176143896281719208E+04    0.140051009654998779E+03    0.110903316497802734E+05   -0.469391399013537415E+12   -0.444429826635446545E+01    1
    0.894951820373535156E+00    0.644068121910095215E+02    0.687993037700653076E+01    0.221469461917877197E+02   -0.976757037639617920E+04   -0.575947096347808838E+04   -0.179270319342613220E+04    0.163322019577026367E+03    0.120260627508163452E+05   -0.467554324600076172E+12   -0.446096493302113473E+01    1
    0.440407395362854004E+01    0.791856354475021362E+02    0.156308329105377197E+01    0.752875626087188721E+02   -0.102835671901702881E+05   -0.544672837257385254E+04   -0.189511058926582336E+04    0.172471594810485840E+03    0.111967213630676270E+05   -0.449164241002677917E+12   -0.447763159968780133E+01    1
    0.143881082534790039E+02    0.641186982393264771E+02    0.353275221586227417E+02    0.649390578269958496E+02   -0.102545679807662964E+05   -0.553780799508094788E+04   -0.194547594785690308E+04    0.126235994696617126E+03    0.112378904819488525E+05   -0.446109205235427734E+12   -0.449429826635446528E+01    1
    0.866081714630126953E+00    0.815662425756454468E+02    0.988247561454772949E+01    0.322839081287384033E+02   -0.975112426280975342E+04   -0.566118060946464539E+04   -0.171520590484142303E+04    0.149894901514053345E+03    0.119887467861175537E+05   -0.398580362854786987E+12   -0.451096493302113188E+01    1
    0.747317790985107422E+01    0.752814441919326782E+02    0.104239007830619812E+02    0.159076452255249023E+01   -0.109733486175537109E+05   -0.559233965873718262E+04   -0.183495032489299774E+04    0.189579074978828430E+03    0.119329042673110962E+05   -0.397138207948468201E+12   -0.452763159968780027E+01    1
    0.955961942672729492E+00    0.864716970920562744E+02    0.150883471965789795E+02    0.546095967292785645E+02   -0.107144824266433716E+05   -0.579595496654510498E+04   -0.171710061728954315E+04    0.123935666680335999E+03    0.117104745388031006E+05   -0.395172952347223511E+12   -0.454429826635446865E+01    1
    0.187376892566680908E+02    0.782030385732650757E+02    0.923594915866851807E+01    0.874602138996124268E+02   -0.923312008380889893E+04   -0.556367492079734802E+04   -0.173177426755428314E+04    0.181071403622627258E+03    0.113785292148590088E+05   -0.381789814836033325E+12   -0.456096493302113259E+01    1
