

    0.315584067717206455E-96    0.283779409497826634E+03    0.513093217578939553E+00    0.784077902092579109E+02    0.185493834279295022E+02    0.130309547763528730E+02   -0.103243237765996073E+05   -0.577596034589378269E+04   -0.186125219071448942E+04    0.152428903977454326E+03    0.119226277573741500E+05
    0.739235097008883494E-95    0.277407341395324124E+03    0.515321118217202834E+00    0.782101095102154318E+02    0.184406678543382334E+02    0.940052828966664222E+01   -0.981964938466876993E+04   -0.554103145570891138E+04   -0.178414827376953212E+04    0.145430155766757878E+03    0.114249141314315621E+05
    0.204810638414981086E-94    0.275304715403740317E+03    0.638790249244743036E+00    0.780834513017045708E+02    0.184490440560088693E+02    0.523117145002964801E+01   -0.972290433636866874E+04   -0.548323751372151219E+04   -0.178163070472378672E+04    0.149068550954225060E+03    0.113246618725895933E+05
    0.344500459122167943E-94    0.274200180102765444E+03    0.458558052534248917E+00    0.780868391112970812E+02    0.182980606544234341E+02    0.189807432116311503E+02   -0.102408028607958568E+05   -0.573969995242909317E+04   -0.184603580221828020E+04    0.150269973942834667E+03    0.118412016662448768E+05
    0.353689508544380283E-93    0.269477845766583641E+03    0.650575860186638488E+00    0.777497943110396363E+02    0.189661121393321999E+02    0.441286362790741826E+01   -0.103758482146218012E+05   -0.579172683807651629E+04   -0.187705649781601528E+04    0.156343693334462330E+03    0.119703437731391696E+05
    0.709279418514878781E-93    0.268021669402715418E+03    0.420293173354064631E+00    0.783289241614618703E+02    0.175782751668945174E+02    0.122912046729573827E+02   -0.104204287315107194E+05   -0.582820113678865073E+04   -0.186867016498429962E+04    0.150829007341512039E+03    0.120202333895171014E+05
    0.238898893494387064E-92    0.265528401344733879E+03    0.673390852421875130E+00    0.780797666953279048E+02    0.189584888387404185E+02    0.453300551829044718E+01   -0.101329376403928727E+05   -0.567848896252105442E+04   -0.183986998631678421E+04    0.152998074517394002E+03    0.117307791201481978E+05
    0.117800501260295242E-90    0.257667640636252031E+03    0.564567404015085872E+00    0.783948393593026225E+02    0.176545364900790176E+02    0.729829620452686623E+01   -0.960896192754979893E+04   -0.543783335623425137E+04   -0.175705021726471523E+04    0.144522010505200484E+03    0.112151802987884039E+05
    0.201858091671446079E-90    0.256525979691912426E+03    0.573762107740358740E+00    0.780224868527931505E+02    0.192427663520661092E+02    0.619063761538535395E+01   -0.102189005968577567E+05   -0.572059532526196836E+04   -0.185092909133407920E+04    0.153384438000328373E+03    0.118163199978755183E+05
    0.754550991378922877E-90    0.253824347713103009E+03    0.683561360439221000E+00    0.784010782858966877E+02    0.196977038807186133E+02    0.486281591089326337E+01   -0.959162292353906560E+04   -0.541782762551930136E+04   -0.176552054038091433E+04    0.148893250563115259E+03    0.111936282301306655E+05
    0.855745543905120024E-90    0.253508131161618422E+03    0.658655954048835146E+00    0.784929947264889734E+02    0.194393301278708073E+02    0.655162899295859713E+01   -0.964899533803697886E+04   -0.545063417705055417E+04   -0.176823449496024841E+04    0.147278663319871555E+03    0.112525627105213225E+05
