    0.537048223126760815E+00    0.782727294676342353E+02    0.186660520234179081E+02    0.708906430975291268E+01   -0.100825520559973047E+05   -0.566129183549576919E+04   -0.182641988514312720E+04    0.149899629579925715E+03    0.116833945558465330E+05    0.819798045245737796E+02
    0.560928560175815272E+00    0.784070324089221202E+02    0.187644095607230383E+02    0.656477341515618917E+01   -0.965197912308605009E+04   -0.545763909284882629E+04   -0.176362797477365075E+04    0.145177050283811298E+03    0.112575580362414330E+05    0.823037527049018394E+02
    0.514813278755155812E+00    0.782989324065304970E+02    0.185997570377884358E+02    0.729193943432183378E+01   -0.105759905739729147E+05   -0.589516026040343877E+04   -0.189750390115250730E+04    0.155090560130034618E+03    0.121716180666460241E+05    0.827799321223581046E+02
    0.519500266072217887E+00    0.783044213431970206E+02    0.185821105154169608E+02    0.771595543270151296E+01   -0.102527076675952558E+05   -0.574190686107999045E+04   -0.185086843490305773E+04    0.151702662969728408E+03    0.118517298797171024E+05    0.856011165006491410E+02
    0.570193543099317579E+00    0.782682380461911009E+02    0.188306959035262587E+02    0.690195261197133103E+01   -0.100158371549843323E+05   -0.562723439800021242E+04   -0.181892957192365589E+04    0.150133218990773059E+03    0.116164743399670242E+05    0.861981635786360130E+02
    0.534479652232197955E+00    0.783176389894780840E+02    0.186861634822238116E+02    0.705496186252714708E+01   -0.101913663166088791E+05   -0.571206110922621974E+04   -0.184282407838867380E+04    0.151358798546430222E+03    0.117907499907386918E+05    0.867124357493810578E+02
    0.531627324637605980E+00    0.782368196700397363E+02    0.185806067463622462E+02    0.775587842354095880E+01   -0.104946342904528683E+05   -0.585497604437223890E+04   -0.188732364849237297E+04    0.154869100638819788E+03    0.120905012525638194E+05    0.868090253096287086E+02
    0.544342651557933821E+00    0.783188659458947143E+02    0.186521495210002115E+02    0.705443516024226902E+01   -0.103193329317580556E+05   -0.577196104880269286E+04   -0.186197800361456029E+04    0.152992214953723931E+03    0.119170909341589868E+05    0.870263335327437773E+02
    0.568003128707852856E+00    0.782824014715323955E+02    0.188893616828731368E+02    0.715812722216850350E+01   -0.100421767360305785E+05   -0.564018500983867216E+04   -0.182233405311743445E+04    0.150226515876799397E+03    0.116427204453728136E+05    0.873637657029359787E+02
    0.542634815633585954E+00    0.782069824641715599E+02    0.186262288968837453E+02    0.703145698117267504E+01   -0.102648137007276455E+05   -0.574679556932240848E+04   -0.185354197270858299E+04    0.152163688789674183E+03    0.118633928700234137E+05    0.876882747587632139E+02
    0.552425430877577894E+00    0.783696701585002700E+02    0.187370769909682124E+02    0.666022192381247180E+01   -0.100592622637909353E+05   -0.565017963142980170E+04   -0.182295391909190107E+04    0.149663649956973103E+03    0.116603477151386633E+05    0.877403358344414670E+02
    0.542017139046325647E+00    0.783049098976112532E+02    0.186352881356729796E+02    0.707327002586334608E+01   -0.103714459392920762E+05   -0.579672853245194619E+04   -0.186945891271957044E+04    0.153518311251138385E+03    0.119686707202289599E+05    0.879016792003575773E+02
    0.553173063367548568E+00    0.783127638922907323E+02    0.186222485501846151E+02    0.705006581581338043E+01   -0.994144242480654248E+04   -0.559378572118668490E+04   -0.180646041725885061E+04    0.148642066942253905E+03    0.115435545832203698E+05    0.880960003613310079E+02
    0.548826749150458260E+00    0.782882243445985750E+02    0.187455506373545191E+02    0.739088122942663528E+01   -0.101299982645809541E+05   -0.568235417349493673E+04   -0.183456794089880236E+04    0.150949760256431887E+03    0.117298045133895303E+05    0.882085761262589756E+02
    0.528676577012379134E+00    0.782066639816190161E+02    0.186598179302857083E+02    0.769552529769846316E+01   -0.104689175263848465E+05   -0.584299361296344159E+04   -0.188345009086449386E+04    0.154522969705368524E+03    0.120651310488786548E+05    0.884941887050368763E+02
    0.566130442809384071E+00    0.783119673431123431E+02    0.186805103542448059E+02    0.624799358238086633E+01   -0.101266678075448781E+05   -0.567985422743181334E+04   -0.183483472512196090E+04    0.151262710833544929E+03    0.117261693782954753E+05    0.885041880365892837E+02
    0.539345980077384546E+00    0.782439217986904367E+02    0.186080533015514398E+02    0.706457161821261348E+01   -0.103691340083580853E+05   -0.579569949498656024E+04   -0.186913197947705567E+04    0.153474442738068234E+03    0.119664043113042317E+05    0.886038485786525882E+02
    0.530323753561045885E+00    0.782637681113122312E+02    0.187646952871310688E+02    0.717426109393496070E+01   -0.103750114511163483E+05   -0.579900442675426530E+04   -0.186945098356781500E+04    0.153332966020899960E+03    0.119724166218176251E+05    0.886346337621398419E+02
    0.550085581028738724E+00    0.783905863132593481E+02    0.186568450168577584E+02    0.688320334427145220E+01   -0.100716539151860998E+05   -0.565494075390301623E+04   -0.182583949034000511E+04    0.150237391446856179E+03    0.116721688333974380E+05    0.886357707427708306E+02
    0.567085542956796140E+00    0.783117224477147289E+02    0.188042537962963081E+02    0.662759394331820939E+01   -0.102152566408044040E+05   -0.572149545879612833E+04   -0.184798080320707004E+04    0.152332802673509548E+03    0.118136902852889034E+05    0.887811185315665483E+02
