    0.496804087855995335E+00    0.783355709791254498E+02    0.184516119270776642E+02    0.762416513551995134E+01   -0.104934211727505390E+05   -0.585725702801613807E+04   -0.188445921959822090E+04    0.153753018548901025E+03    0.120903665591308509E+05    0.151711015942751061E+03
    0.570982567842484245E+00    0.784893718532174347E+02    0.188298138989123309E+02    0.732947398541506612E+01   -0.974282235078467784E+04   -0.549925831508366173E+04   -0.177815255874216359E+04    0.146696696238668437E+03    0.113468963125205009E+05    0.154203099662137504E+03
    0.524120648844827008E+00    0.783089296447175514E+02    0.189135985924319669E+02    0.761691709427655983E+01   -0.100924637675443191E+05   -0.566705713927874149E+04   -0.182673353151298261E+04    0.149583374079354002E+03    0.116936115579059624E+05    0.154615397708596504E+03
    0.545756698287640063E+00    0.784001942202597490E+02    0.188428155403084538E+02    0.700372121180650176E+01   -0.969323350588630638E+04   -0.547791456418400867E+04   -0.176899046747012130E+04    0.145341058386072120E+03    0.112986400388174061E+05    0.155061355785126068E+03
    0.520236274974826940E+00    0.782472294400580779E+02    0.185886647116019752E+02    0.732539894509766931E+01   -0.104044639752255443E+05   -0.581365285310399668E+04   -0.187314543283304943E+04    0.153391961379322083E+03    0.120017939780775923E+05    0.155087865909339996E+03
    0.557700870247882730E+00    0.784231218307941589E+02    0.190275379305309897E+02    0.690363167497530839E+01   -0.960128922137431618E+04   -0.543293512212310543E+04   -0.175696886733156498E+04    0.144909358051247267E+03    0.112071446501702321E+05    0.155213061968270182E+03
    0.521883233042508610E+00    0.783981128968320320E+02    0.186016067804755174E+02    0.770799479955055489E+01   -0.100662459438513797E+05   -0.565454440310556765E+04   -0.182293326185713477E+04    0.149332571140797683E+03    0.116676417368553975E+05    0.155214446454428156E+03
    0.555636775496002544E+00    0.782170448307998356E+02    0.190080665727272162E+02    0.721426622864952094E+01   -0.101815512975858692E+05   -0.570665241774253718E+04   -0.184212688092746612E+04    0.151545406724761790E+03    0.117807605735767283E+05    0.155308922399504127E+03
    0.538679546130101605E+00    0.784595333541623319E+02    0.188406538153115193E+02    0.868976965790068334E+01   -0.985763014486328939E+04   -0.555505155301012655E+04   -0.179335980887962978E+04    0.147370073472907450E+03    0.114610018812308408E+05    0.155341150834495977E+03
    0.538967990444910172E+00    0.781560054236944097E+02    0.190165948786877195E+02    0.725541474714961332E+01   -0.102231950225479522E+05   -0.572715281370957837E+04   -0.184756551183673832E+04    0.151701664435521394E+03    0.118222432421699505E+05    0.155373009844755416E+03
    0.551132348233807967E+00    0.783886153049575256E+02    0.185887457109608185E+02    0.660625863654033640E+01   -0.101154227093982299E+05   -0.567598767274071542E+04   -0.183186083784199900E+04    0.150576726839815564E+03    0.117155941192143255E+05    0.155529444335887945E+03
    0.531582859076660474E+00    0.782255306019633281E+02    0.186108490604632628E+02    0.853808356182312522E+01   -0.102640534722315369E+05   -0.574729609048903330E+04   -0.185262407953031766E+04    0.151821392849157377E+03    0.118629655445442113E+05    0.155718297059036644E+03
    0.548444894471975863E+00    0.782658257267429605E+02    0.188064627921588503E+02    0.618274114981504130E+01   -0.100046368056907377E+05   -0.562367755652936103E+04   -0.181582112665049340E+04    0.149345123195334480E+03    0.116060469432663158E+05    0.155779980231290921E+03
    0.551283128941965628E+00    0.782939931887127045E+02    0.189086112953367653E+02    0.796651758304035695E+01   -0.101404009178236720E+05   -0.568686727083093137E+04   -0.183645807304566756E+04    0.151218210109280307E+03    0.117399455102182073E+05    0.155782806560749833E+03
    0.567886878959898089E+00    0.785023605916298806E+02    0.187672076280133062E+02    0.598897903890613836E+01   -0.966762845143526829E+04   -0.546445502432907324E+04   -0.176639007847531548E+04    0.145569909270978854E+03    0.112728219266468986E+05    0.155800570320024320E+03
    0.524278943791401719E+00    0.782903868409309638E+02    0.185576232465249475E+02    0.699741841354562766E+01   -0.104245081458068016E+05   -0.582269645103438597E+04   -0.187636509179838140E+04    0.153769688029064071E+03    0.120214643995260558E+05    0.156110002372279212E+03
    0.528555623772166583E+00    0.783083738426610836E+02    0.185518363447312780E+02    0.727263135002459560E+01   -0.100737113752442638E+05   -0.565759596320802393E+04   -0.182466251078968889E+04    0.149623841709912483E+03    0.116748188080995315E+05    0.156112193241152625E+03
    0.526527980838033205E+00    0.783267917641742883E+02    0.186278512709289465E+02    0.876582856985033132E+01   -0.100849769864306218E+05   -0.566242705879171353E+04   -0.182662547592681540E+04    0.149922943296188663E+03    0.116857905047106087E+05    0.156130358449725776E+03
    0.523349888292997112E+00    0.783215192253460231E+02    0.185994221348315527E+02    0.712811158477307494E+01   -0.101761534950904170E+05   -0.570525135515661168E+04   -0.184025098562401240E+04    0.151050337498822699E+03    0.117758336392168894E+05    0.156150055026186493E+03
    0.521572723357306534E+00    0.783684143839089700E+02    0.184983957704258017E+02    0.771669272640783088E+01   -0.102750381959085880E+05   -0.575294514162993983E+04   -0.185372368537819625E+04    0.151764196488406327E+03    0.118739984907709913E+05    0.156294947846049496E+03
    0.529590104126013039E+00    0.783772936268307916E+02    0.187349775385834327E+02    0.833962313065042160E+01   -0.999542050385891889E+04   -0.562029292355078724E+04   -0.181329402986433161E+04    0.148849187426551993E+03    0.115973034744232755E+05    0.156313281885813865E+03
    0.511593233414331383E+00    0.782161506022843440E+02    0.185061507654950823E+02    0.820302528208131854E+01   -0.103602318052473020E+05   -0.579255348291978862E+04   -0.186684700260594263E+04    0.152973416916721050E+03    0.119579796723584914E+05    0.156351270552106513E+03
    0.558833437606323535E+00    0.783449236611330946E+02    0.189352639654498915E+02    0.789815785790045588E+01   -0.100027080556360379E+05   -0.562219382712828883E+04   -0.181603411061588781E+04    0.149543982641581351E+03    0.116039258802364475E+05    0.156364223378574962E+03
    0.538071559402185096E+00    0.782693221491979045E+02    0.186481627836253132E+02    0.810321593451730493E+01   -0.101591559791105228E+05   -0.569739031694296591E+04   -0.183754197860895351E+04    0.150777781575686447E+03    0.117591161730267813E+05    0.156432066763051580E+03
    0.543433796314742090E+00    0.782838579971221833E+02    0.187369476485273729E+02    0.700163623810528257E+01   -0.101797114133548803E+05   -0.570586967700591140E+04   -0.184190878706537137E+04    0.151508697693215566E+03    0.117789521616622387E+05    0.156463150998430223E+03
    0.549970834924413121E+00    0.782530485553311621E+02    0.188762827580922199E+02    0.702281985711555023E+01   -0.102302760275590153E+05   -0.573031172383134981E+04   -0.184858885724526135E+04    0.151836378312502262E+03    0.118291900879535642E+05    0.156471837296712522E+03
    0.542184778597813222E+00    0.784309593404915120E+02    0.187894945407079881E+02    0.723463768740853652E+01   -0.977739675094779886E+04   -0.551675609000145232E+04   -0.178209964138457872E+04    0.146634945079946249E+03    0.113815124663224015E+05    0.156584336271790505E+03
    0.553839829611802781E+00    0.782903870590648410E+02    0.190113079530241684E+02    0.730195268058009272E+01   -0.101650317689903222E+05   -0.569906255026019153E+04   -0.183946269459045334E+04    0.151274470942862024E+03    0.117645107375286098E+05    0.156637966614789917E+03
    0.565367034002264957E+00    0.781847169069339714E+02    0.190724812589411492E+02    0.693426925015381013E+01   -0.101302261023842511E+05   -0.568125196585610684E+04   -0.183585094943081299E+04    0.151429010306722034E+03    0.117295731298432474E+05    0.156724801697064549E+03
    0.540038273760730991E+00    0.781756396161664355E+02    0.188518613790017469E+02    0.827006325627753469E+01   -0.102622738326608323E+05   -0.574562774250166513E+04   -0.185312209927089884E+04    0.152120500592473689E+03    0.118608985820913913E+05    0.156726589425734119E+03
    0.560481184880435856E+00    0.784695390958922587E+02    0.190807885199522502E+02    0.681615310059608959E+01   -0.966624561306548821E+04   -0.546388471537358691E+04   -0.176619296459241627E+04    0.145529813056631269E+03    0.112714787658488822E+05    0.156933955809396082E+03
    0.554705560545031062E+00    0.782920893420652249E+02    0.188227219733099069E+02    0.701460862223232784E+01   -0.986043184250979721E+04   -0.555623838336857352E+04   -0.179408312389955108E+04    0.147469922015721124E+03    0.114637138899146066E+05    0.156973327485917963E+03
