# A nu0 w tau a0 a1 a2 a3 a4 logL logPrior
1.956249814393429887e+01 7.834218328122848618e+01 1.057896453527913394e+01 9.345124346416129413e+01 -9.850719426664132698e+03 -5.680658503606375234e+03 -1.783012149103003367e+03 1.310641213864349197e+02 1.205864508067122915e+04 -1.364147260872382660e+11 -4.534120504098585513e+01
1.221028009649383295e+00 7.766017807663273231e+01 2.698604247979466209e+01 7.429355193768608956e+01 -1.086214844289951907e+04 -5.826600929924046795e+03 -1.760014200126117657e+03 1.413617768182253656e+02 1.191853383793902140e+04 -1.337138784610460968e+11 -4.534120504098585513e+01
7.941551700185579321e+00 6.647905187116741388e+01 2.617278705208580547e+01 3.259771638090720103e+01 -1.062681724838355512e+04 -5.831071546981048414e+03 -1.817551372590807205e+03 1.488617033322198608e+02 1.165806460599840284e+04 -1.313067060628088379e+11 -4.534120504098585513e+01
1.155399575877297025e+01 8.305278242098994212e+01 3.068280226754017015e+00 4.538459730873523768e+01 -1.004875957446903703e+04 -5.640458286667028915e+03 -1.743876200667956937e+03 1.633542281495678026e+02 1.105574338539819291e+04 -1.202806094393609314e+11 -4.534120504098585513e+01
7.406584502936295777e+00 6.591541713834975269e+01 3.970808126786043601e+01 3.176989951303240645e+01 -1.011176109815734344e+04 -5.445252484479718078e+03 -1.726621006831000841e+03 1.887542110068186787e+02 1.113643871083219528e+04 -1.159403974574059906e+11 -4.534120504098585513e+01
3.353606809425781154e+00 6.684134734122862653e+01 8.805369445634596559e+00 7.630803168767850764e+01 -9.430034549497740954e+03 -5.725729989178047617e+03 -1.771210975357608959e+03 1.630774618104355227e+02 1.146702251676321612e+04 -1.124857294419052887e+11 -4.534120504098585513e+01
1.729625348099733229e+00 8.533497568265711664e+01 2.734346600272594685e+01 1.416652185759284954e+01 -1.099713543458092136e+04 -5.665601614807288570e+03 -1.844965088275741437e+03 1.418686325280143308e+02 1.216302242039516750e+04 -1.123836188579252930e+11 -4.534120504098585513e+01
7.635950440861840605e+00 6.843162300478917359e+01 1.442326372476358998e+01 7.598187413103617871e+01 -1.023969068196748049e+04 -5.617949198433825586e+03 -1.943183954791658380e+03 1.508679072015373777e+02 1.132887362923833098e+04 -1.118918475462159729e+11 -4.534120504098585513e+01
1.217666940893070837e+01 7.231422251959767777e+01 7.564004389229917358e+00 5.387601642035898664e+01 -9.182426199352948970e+03 -5.567499656213345588e+03 -1.847839400141108626e+03 1.517161037169116184e+02 1.123596405292830423e+04 -1.036818571794720917e+11 -4.534120504098585513e+01
2.277968338426987316e+00 8.718500771242548808e+01 3.718284604671648452e+01 3.476605252182749695e+01 -1.063030024148306438e+04 -5.857733416500434942e+03 -1.827805647569274697e+03 1.895487194341596933e+02 1.165858132653996108e+04 -1.003917924831397705e+11 -4.534120504098585513e+01
4.160638131727838029e+00 7.231834013034819009e+01 1.949742470183081888e+00 1.209393314813813802e+01 -9.861963766586744896e+03 -5.425316972105049899e+03 -1.759979776662946506e+03 1.524213628023055662e+02 1.198730322968278779e+04 -9.593108340738137817e+10 -4.534120504098585513e+01
1.007074429332811683e+01 8.629776413893128506e+01 6.267272106968245993e+00 6.151767091328899539e+01 -1.036519199498893613e+04 -5.652773147622588112e+03 -1.882671259041515214e+03 1.203669195111173309e+02 1.155477157828964300e+04 -9.339811214046888733e+10 -4.534120504098585513e+01
2.693271198551339118e+00 8.702275561416324479e+01 2.313263087772715565e+01 7.794676173912091599e+01 -9.275716451213216715e+03 -5.511516527523445802e+03 -1.761132708016316656e+03 1.265961650820473352e+02 1.135805693212270307e+04 -9.170153791251737976e+10 -4.534120504098585513e+01
2.933331286937623794e+00 7.890910523240141572e+01 3.208048873937853429e+00 4.745071631672846024e+01 -1.032989739516769259e+04 -5.426511708608926710e+03 -1.821822927133887333e+03 1.861849917385123376e+02 1.145313664984371462e+04 -9.078914951079656982e+10 -4.534120504098585513e+01
1.539699418403831110e+01 6.772255390841498013e+01 1.661420396658551368e+01 5.937647967248717862e+01 -9.463451726105897251e+03 -5.674755295757706335e+03 -1.769138813749083738e+03 1.623570269837856870e+02 1.146229650691194547e+04 -8.977875318554957581e+10 -4.534120504098585513e+01
1.564980658242533451e+01 7.414152665806592779e+01 9.680494658845237410e+00 7.852194137744271529e+01 -9.194711981023252520e+03 -5.512463946659129761e+03 -1.833672094107708517e+03 1.245862947635077234e+02 1.125721058108228863e+04 -8.381378905997602844e+10 -4.534120504098585513e+01
1.140969512151655252e+01 8.750812541082869700e+01 1.002945067117427591e+01 7.363316109473699100e+01 -1.006992474362333814e+04 -5.606249168481865127e+03 -1.874713408098819855e+03 1.801048000944009004e+02 1.117271191609820016e+04 -7.996574180037448120e+10 -4.534120504098585513e+01
1.866004555201909909e+01 7.291292784427041340e+01 2.199560527531480858e+01 8.459207486418206656e+01 -9.980446766412207580e+03 -5.624096430379752746e+03 -1.810163054034089328e+03 1.492672806280381508e+02 1.112856773118352248e+04 -7.819004369395907593e+10 -4.534120504098585513e+01
1.452855517384685946e+01 6.999403426890896185e+01 3.861421933551313401e+01 5.257003212277597015e+01 -9.844184232789251837e+03 -5.483197668817342674e+03 -1.930772188796657247e+03 1.814351345486321634e+02 1.187312262977096361e+04 -7.622973930332746887e+10 -4.534120504098585513e+01
3.906943075437329771e+00 7.078730187621836478e+01 1.154962750625955437e+01 4.108015580620916651e+00 -1.066997662344157834e+04 -5.783372949834158135e+03 -1.713041530437968504e+03 1.696291872105887535e+02 1.181215825822720763e+04 -7.545293330050878906e+10 -4.534120504098585513e+01
1.710627272994431891e+01 8.608056085163300963e+01 4.636667194817009729e+00 4.420154631643392662e+01 -9.489523573428370582e+03 -5.865792659851698772e+03 -1.789687378867662346e+03 1.761576460697104380e+02 1.136995378227573747e+04 -7.439891117544244385e+10 -4.534120504098585513e+01
1.829250351123245721e+01 8.247960703226668500e+01 9.990952278402954079e+00 5.495460981515554977e+01 -1.012751013937253447e+04 -5.632894585549869589e+03 -1.724588999832777063e+03 1.467084034334604610e+02 1.129469917907740273e+04 -7.392459046013117981e+10 -4.534120504098585513e+01
1.256247560073815528e+01 7.559943001399622631e+01 3.037611627764587041e+00 6.273041517425132696e+01 -1.007154745279048075e+04 -5.632190366472782443e+03 -1.941767005858632501e+03 1.755312224234270957e+02 1.204358709536162314e+04 -6.032981154899584961e+10 -4.534120504098585513e+01
1.595113729297338168e+01 8.524690909209229517e+01 7.400624331093132113e+00 3.289298412083868328e+01 -9.505828096242463289e+03 -5.873405009978735507e+03 -1.846498207967392318e+03 1.775397276292277979e+02 1.133214783047704987e+04 -5.729336921662145233e+10 -4.534120504098585513e+01
2.743660484094246232e+00 7.685436127764519654e+01 2.132835029358007972e+01 4.582072088441748292e+01 -1.032293639569820516e+04 -5.866589632111642459e+03 -1.799116868226655924e+03 1.883300551000203882e+02 1.145622867036070420e+04 -5.499284491721230316e+10 -4.534120504098585513e+01
9.698361911493636356e+00 8.612191431618141735e+01 7.424139369176364411e+00 2.180912988828174903e+01 -1.003475407715023903e+04 -5.773362113355982729e+03 -1.719342459775417638e+03 1.876267103719042382e+02 1.189940831695070665e+04 -5.128862612142349243e+10 -4.534120504098585513e+01
2.335510409319563774e+00 8.238411155135304398e+01 2.169407949563046500e+00 7.736710183840069988e+01 -1.064595223857488236e+04 -5.466174970984261563e+03 -1.948640835083090906e+03 1.873400689616611601e+02 1.192773860033766687e+04 -5.113967514377916718e+10 -4.534120504098585513e+01
5.223691308338373140e+00 8.391535198518270988e+01 1.969840507637771765e+01 3.371053807947127012e+01 -1.025753979504415838e+04 -5.881963023980436446e+03 -1.824494697959348514e+03 1.483939453929062608e+02 1.147126089852263249e+04 -4.910825370908579254e+10 -4.534120504098585513e+01
7.960001439617091279e+00 6.810113160738394811e+01 1.426052826671762475e+01 6.957825584964773213e+01 -9.697357792820197574e+03 -5.868016536297232960e+03 -1.823922602975069594e+03 1.605976907421907924e+02 1.154863277507486782e+04 -4.868554549942950439e+10 -4.534120504098585513e+01
3.579873383417142563e+00 6.273473024451862301e+01 3.110289722441268268e+01 4.114265469055814251e+00 -9.556116494373411115e+03 -5.810695048513088295e+03 -1.825565269006520111e+03 1.700616723247177902e+02 1.138037832090732991e+04 -4.675657604913269043e+10 -4.534120504098585513e+01
1.253807183036843353e+00 6.025491103433341067e+01 1.139435273752710565e+01 3.490526189986025596e+00 -9.345278750931185641e+03 -5.672822320952485825e+03 -1.916791341206095694e+03 1.752061395935475900e+02 1.117007002795371045e+04 -4.486085912733803558e+10 -4.534120504098585513e+01
