A	nu0	w	tau	a0	a1	a2	a3	a4	logL
7.25915041393571236483e+00	8.46183476947451254091e+01	6.18326882423679080603e+00	5.46379072609209899269e+01	-9.01908371609793903190e+03	-5.78549634687814705103e+03	-1.79027715408780613870e+03	1.88801838628688017252e+02	1.21962463856091872003e+04       -1.193309e+12
8.87819350049140787462e+00	8.94211617477117073349e+01	3.38617310626179612854e+00	6.96538391185013807672e+01	-9.03858597225566154520e+03	-5.59491972128847373824e+03	-1.89310914334439303275e+03	1.65226875285637760271e+02	1.21665525208413600922e+04       -1.008138e+12
1.37297974375904558997e+01	6.68349580959491618160e+01	1.53933598523550010384e+01	8.27920090095889804616e+01	-9.19286708032737078611e+03	-5.89518088245680246473e+03	-1.83348977556949148493e+03	1.78552967027126044286e+02	1.20618747336962733243e+04       -7.985678e+11
9.93163111384988539498e+00	7.88518248747748060623e+01	1.04951192498406040698e+01	3.56303800411982933838e+01	-9.23004283191807189723e+03	-5.57836528963466753339e+03	-1.88374631521686706037e+03	1.43553309406399620229e+02	1.21526869781473014882e+04       -7.069839e+11
1.29600359609590753962e+01	8.86766956285685807870e+01	2.46356598418466283817e+01	3.70967796163196794623e+01	-9.37180200732552111731e+03	-5.89938111220245264121e+03	-1.92035543239911726232e+03	1.76892257758594922734e+02	1.20976076704282295395e+04       -6.235441e+11
1.85535511516923428132e+01	6.20120533509863491872e+01	6.88682552762352528930e+00	1.67115902688966642131e+01	-9.28182722976805234794e+03	-5.74818186930868159834e+03	-1.82333891404838664130e+03	1.41738860179441104492e+02	1.20402085274968831072e+04       -5.786657e+11
1.79764920825057750164e+01	8.82985821309779623789e+01	1.78328918683237986897e+01	9.58911161035065475744e+01	-9.44883696000561394612e+03	-5.61930689964443899953e+03	-1.94155004194146522423e+03	1.67598300231132839144e+02	1.21754857693211324658e+04       -5.397567e+11
1.59363842976713989685e+01	6.96916869698488739004e+01	1.57661882340604311281e+01	5.99682290009819780607e+01	-9.30314157976943533868e+03	-5.72785684159678567084e+03	-1.77404529552401891124e+03	1.63807033550488512219e+02	1.19838185425533101807e+04       -5.395119e+11
6.12997044770242460743e+00	8.80167625247604092920e+01	1.80783943534617925764e+01	2.13706754577936770545e+01	-1.06215814080107447808e+04	-5.59274130012596651795e+03	-1.90966880238113503765e+03	1.30892348261090205597e+02	1.11452118680636413046e+04       -5.291772e+11
1.27303955442434340029e+01	6.70802589611598847341e+01	3.22717006187316783894e+01	1.72780706703610782426e+01	-9.35897227528035546129e+03	-5.75664436725955874863e+03	-1.93091095223422621530e+03	1.71012923785501811835e+02	1.20111498483554605627e+04       -5.121655e+11
1.82628924274770803038e+01	8.11098816368646140518e+01	2.99177332812500367254e+01	5.86138636769771963486e+01	-9.01750401443994996953e+03	-5.82435571062223607441e+03	-1.77633378667283614050e+03	1.49339768554756631147e+02	1.16240127684324397705e+04       -4.970817e+11
9.22516764828323010406e-01	8.61533194356471625497e+01	9.37143059937501909928e+00	2.37400500415620854255e+01	-9.45576781348445911135e+03	-5.45886029855543256417e+03	-1.71242539450941558243e+03	1.65137013582374862608e+02	1.21350139041119455214e+04       -4.808768e+11
1.33324655240752534269e+01	7.42945806412811862174e+01	1.72616641538579713711e+01	2.60091838773449879341e+01	-1.05553931621228530275e+04	-5.49833087027640158340e+03	-1.73310233338757893762e+03	1.31086948906116646185e+02	1.12038773764774014126e+04       -4.257443e+11
1.66086853293035758838e+01	8.89787811697809871703e+01	9.63237697868446574034e+00	3.31060538109839219700e+00	-9.06365278699224290904e+03	-5.59955241819202001352e+03	-1.86082568274974119049e+03	1.72643692725094012985e+02	1.15797438081412365136e+04       -4.073577e+11
2.53497679900949357545e+00	7.44581974900797547434e+01	5.24531737698186617536e+00	1.68046704271799463015e-01	-9.25162291021953751624e+03	-5.56842155560842093109e+03	-1.87573689769441170938e+03	1.65526554402426285151e+02	1.17676572466973611881e+04       -3.768630e+11
7.82565483319689825237e+00	6.93427981931875763166e+01	2.33836806663894947178e+01	3.85043053707308047251e+00	-1.09277273876243652921e+04	-5.67491189775867769640e+03	-1.84304701042528563448e+03	1.42595995755214715928e+02	1.17044552793020684476e+04       -3.206856e+11
1.48374934705737242524e+01	8.94841707780488349044e+01	1.71383093619336399627e+01	5.44209028280937303634e+01	-9.38413345570137062168e+03	-5.52019018851516011637e+03	-1.75389489079238296654e+03	1.68006553377875803790e+02	1.18113924186767326319e+04       -3.045943e+11
1.00053843436077389839e+01	7.23346202887568097140e+01	1.56857487454111250713e+01	7.07055376390411680632e+01	-9.15020077484416651714e+03	-5.50861738990093999746e+03	-1.82973722727016001954e+03	1.31680944743763006954e+02	1.16135581057063027401e+04       -2.965025e+11
1.73610086098917690833e+01	7.73324815528524425190e+01	3.90205277781692885242e+01	1.73221080870779822192e+01	-1.09975099905184433737e+04	-5.67735653784979422198e+03	-1.72995183475931230532e+03	1.80388029673922090979e+02	1.17519641569557625189e+04       -2.929194e+11
4.38327629590651834945e+00	8.80782834560015857051e+01	4.22032147616435437953e+00	3.34914408784393131668e+01	-1.09886898538002769783e+04	-5.56178338372165671899e+03	-1.89583061004150226836e+03	1.85752428536653013680e+02	1.17990865494869631220e+04       -2.704732e+11
1.04222719816769195944e+01	7.68828314726243462474e+01	2.69056397939303906242e+01	5.66571739937165048673e+01	-1.07579483596499885607e+04	-5.87075441574524393218e+03	-1.91966014405840041945e+03	1.78479696924694735571e+02	1.14997391139021165145e+04       -2.661134e+11
6.29129524809518159145e+00	7.59647503087035858016e+01	2.39377027877273462764e+01	5.86601984562465332829e+01	-1.07322794658831317065e+04	-5.45376331844229753187e+03	-1.74419757800135243997e+03	1.51715077000290250453e+02	1.16073020644619100494e+04       -2.599206e+11
8.85626400955106163337e+00	7.44771854359312612814e+01	1.87686596771582081544e+01	2.35172849278483191426e+01	-1.03421368570418308082e+04	-5.43311229586384524737e+03	-1.70671893218701438855e+03	1.67514952777239386705e+02	1.11523334757528518821e+04       -2.581670e+11
1.19006182454036331109e+01	7.21590173844620466070e+01	8.01634483647554141328e+00	4.74046662529787568019e+01	-9.01150178626871274901e+03	-5.63804126948626526428e+03	-1.82535900829419779257e+03	1.86546844118393494227e+02	1.11814519594418616180e+04       -2.062002e+11
1.88198445775927822865e+01	8.92675424216408401890e+01	1.48894028836522291925e+01	7.68140792006680896975e+01	-9.48776371308286252315e+03	-5.73421354640462050156e+03	-1.72335117479437712973e+03	1.61859424148395504517e+02	1.16969533477298718935e+04       -1.912643e+11
6.15665231566365767080e-01	6.66636824385823274497e+01	3.08485053351514473263e+01	2.18937803991150055083e+01	-9.91580784790536927176e+03	-5.42187697621211918886e+03	-1.88930891149857075106e+03	1.78566025084488074981e+02	1.21966955832174753596e+04       -1.785031e+11
1.07988357691368541680e+01	6.47135170055308464043e+01	1.80672113420916957693e+01	7.67045838666073223067e+01	-1.01389560421485984989e+04	-5.55552379223824209475e+03	-1.80004078829300351572e+03	1.36303832823828969367e+02	1.11183167981798615074e+04       -1.711431e+11
1.75945422948136567243e+01	8.31505245681607192410e+01	2.13548128100102445615e+01	1.19128098542767357770e+01	-9.37146888116916488798e+03	-5.79525991718300247157e+03	-1.75370189604464053446e+03	1.60177108703137491830e+02	1.15177077120228241256e+04       -1.697215e+11
6.29256726920464881658e+00	6.83674000017688854314e+01	2.89559030924383371541e+01	1.52542496471893294085e+01	-9.11242621121977754228e+03	-5.62595033804302329372e+03	-1.75928496058380778777e+03	1.85833069131453498812e+02	1.12204913309432195092e+04       -1.677108e+11
1.62913593623488992534e+01	6.17899591634017184560e+01	1.01625755618342452635e+01	5.83132516046379478780e+01	-9.55031794430396439566e+03	-5.89343330209795658448e+03	-1.78585735697588393123e+03	1.71097868486380207287e+02	1.16060243186033530947e+04       -1.369992e+11
1.95624981439342988665e+01	7.83421832812284861802e+01	1.05789645352791339405e+01	9.34512434641612941277e+01	-9.85071942666413269762e+03	-5.68065850360637523409e+03	-1.78301214910300336669e+03	1.31064121386434919714e+02	1.20586450806712291524e+04       -1.364147e+11
1.22102800964938329464e+00	7.76601780766327323136e+01	2.69860424797946620856e+01	7.42935519376860895591e+01	-1.08621484428995190683e+04	-5.82660092992404679535e+03	-1.76001420012611765742e+03	1.41361776818225365560e+02	1.19185338379390213959e+04       -1.337139e+11
7.94155170018557932110e+00	6.64790518711674138785e+01	2.61727870520858054704e+01	3.25977163809072010281e+01	-1.06268172483835551247e+04	-5.83107154698104841373e+03	-1.81755137259080720469e+03	1.48861703332219860840e+02	1.16580646059984028398e+04       -1.313067e+11
1.15539957587729702482e+01	8.30527824209899421248e+01	3.06828022675401701491e+00	4.53845973087352376751e+01	-1.00487595744690370339e+04	-5.64045828666702891496e+03	-1.74387620066795693674e+03	1.63354228149567802575e+02	1.10557433853981929133e+04       -1.202806e+11
7.40658450293629577743e+00	6.59154171383497526904e+01	3.97080812678604360144e+01	3.17698995130324064462e+01	-1.01117610981573434401e+04	-5.44525248447971807764e+03	-1.72662100683100084098e+03	1.88754211006818678698e+02	1.11364387108321952837e+04       -1.159404e+11
3.35360680942578115449e+00	6.68413473412286265329e+01	8.80536944563459655910e+00	7.63080316876785076374e+01	-9.43003454949774095439e+03	-5.72572998917804761732e+03	-1.77121097535760895880e+03	1.63077461810435522693e+02	1.14670225167632161174e+04       -1.124857e+11
1.72962534809973322858e+00	8.53349756826571166357e+01	2.73434660027259468507e+01	1.41665218575928495426e+01	-1.09971354345809213555e+04	-5.66560161480728856986e+03	-1.84496508827574143652e+03	1.41868632528014330774e+02	1.21630224203951675008e+04       -1.123836e+11
7.63595044086184060461e+00	6.84316230047891735921e+01	1.44232637247635899769e+01	7.59818741310361787100e+01	-1.02396906819674804865e+04	-5.61794919843382558611e+03	-1.94318395479165837969e+03	1.50867907201537377659e+02	1.13288736292383309774e+04       -1.118918e+11
1.21766694089307083715e+01	7.23142225195976777741e+01	7.56400438922991735780e+00	5.38760164203589866361e+01	-9.18242619935294897004e+03	-5.56749965621334558818e+03	-1.84783940014110862649e+03	1.51716103716911618449e+02	1.12359640529283042270e+04       -1.036819e+11
2.27796833842698731587e+00	8.71850077124254880800e+01	3.71828460467164845227e+01	3.47660525218274969461e+01	-1.06303002414830643829e+04	-5.85773341650043494155e+03	-1.82780564756927469716e+03	1.89548719434159693265e+02	1.16585813265399610827e+04       -1.003918e+11
4.16063813172783802941e+00	7.23183401303481900868e+01	1.94974247018308188828e+00	1.20939331481381380229e+01	-9.86196376658674489590e+03	-5.42531697210504989926e+03	-1.75997977666294650589e+03	1.52421362802305566220e+02	1.19873032296827877872e+04       -9.593108e+10
1.00707442933281168251e+01	8.62977641389312850606e+01	6.26727210696824599268e+00	6.15176709132889953935e+01	-1.03651919949889361305e+04	-5.65277314762258811243e+03	-1.88267125904151521354e+03	1.20366919511117330899e+02	1.15547715782896430028e+04       -9.339811e+10
2.69327119855133911841e+00	8.70227556141632447861e+01	2.31326308777271556494e+01	7.79467617391209159905e+01	-9.27571645121321671468e+03	-5.51151652752344580222e+03	-1.76113270801631665563e+03	1.26596165082047335204e+02	1.13580569321227030741e+04       -9.170154e+10
2.93333128693762379413e+00	7.89091052324014157193e+01	3.20804887393785342908e+00	4.74507163167284602423e+01	-1.03298973951676925935e+04	-5.42651170860892671044e+03	-1.82182292713388733318e+03	1.86184991738512337633e+02	1.14531366498437146220e+04       -9.078915e+10
1.53969941840383111042e+01	6.77225539084149801283e+01	1.66142039665855136832e+01	5.93764796724871786182e+01	-9.46345172610589725082e+03	-5.67475529575770633528e+03	-1.76913881374908373800e+03	1.62357026983785686980e+02	1.14622965069119454711e+04       -8.977875e+10
1.56498065824253345113e+01	7.41415266580659277906e+01	9.68049465884523741011e+00	7.85219413774427152930e+01	-9.19471198102325251966e+03	-5.51246394665912976052e+03	-1.83367209410770851719e+03	1.24586294763507723360e+02	1.12572105810822886269e+04       -8.381379e+10
1.14096951215165525184e+01	8.75081254108286969995e+01	1.00294506711742759109e+01	7.36331610947369910036e+01	-1.00699247436233381450e+04	-5.60624916848186512652e+03	-1.87471340809881985479e+03	1.80104800094400900434e+02	1.11727119160982001631e+04       -7.996574e+10
1.86600455520190990910e+01	7.29129278442704134022e+01	2.19956052753148085799e+01	8.45920748641820665625e+01	-9.98044676641220758029e+03	-5.62409643037975274638e+03	-1.81016305403408932762e+03	1.49267280628038150780e+02	1.11285677311835224828e+04       -7.819004e+10
1.45285551738468594607e+01	6.99940342689089618489e+01	3.86142193355131340127e+01	5.25700321227759701515e+01	-9.84418423278925183695e+03	-5.48319766881734267372e+03	-1.93077218879665724671e+03	1.81435134548632163387e+02	1.18731226297709636128e+04       -7.622974e+10
3.90694307543732977095e+00	7.07873018762183647823e+01	1.15496275062595543659e+01	4.10801558062091665136e+00	-1.06699766234415783401e+04	-5.78337294983415813476e+03	-1.71304153043796850397e+03	1.69629187210588753487e+02	1.18121582582272076252e+04       -7.545293e+10
1.71062727299443189111e+01	8.60805608516330096336e+01	4.63666719481700972949e+00	4.42015463164339266200e+01	-9.48952357342837058241e+03	-5.86579265985169877240e+03	-1.78968737886766234624e+03	1.76157646069710438042e+02	1.13699537822757374670e+04       -7.439891e+10
1.82925035112324572140e+01	8.24796070322666849961e+01	9.99095227840295407873e+00	5.49546098151555497680e+01	-1.01275101393725344678e+04	-5.63289458554986958916e+03	-1.72458899983277706269e+03	1.46708403433460460974e+02	1.12946991790774027322e+04       -7.392459e+10
1.25624756007381552791e+01	7.55994300139962263074e+01	3.03761162776458704116e+00	6.27304151742513269596e+01	-1.00715474527904807474e+04	-5.63219036647278244345e+03	-1.94176700585863250126e+03	1.75531222423427095691e+02	1.20435870953616231418e+04       -6.032981e+10
1.59511372929733816761e+01	8.52469090920922951682e+01	7.40062433109313211332e+00	3.28929841208386832818e+01	-9.50582809624246328895e+03	-5.87340500997873550659e+03	-1.84649820796739231810e+03	1.77539727629227797934e+02	1.13321478304770498653e+04       -5.729337e+10
2.74366048409424623244e+00	7.68543612776451965374e+01	2.13283502935800797218e+01	4.58207208844174829210e+01	-1.03229363956982051604e+04	-5.86658963211164245877e+03	-1.79911686822665592445e+03	1.88330055100020388181e+02	1.14562286703607042000e+04       -5.499284e+10
9.69836191149363635589e+00	8.61219143161814173482e+01	7.42413936917636441137e+00	2.18091298882817490323e+01	-1.00347540771502390271e+04	-5.77336211335598272854e+03	-1.71934245977541763750e+03	1.87626710371904238173e+02	1.18994083169507066486e+04       -5.128863e+10
2.33551040931956377378e+00	8.23841115513530439785e+01	2.16940794956304650043e+00	7.73671018384006998758e+01	-1.06459522385748823581e+04	-5.46617497098426156299e+03	-1.94864083508309090575e+03	1.87340068961661160074e+02	1.19277386003376668668e+04       -5.113968e+10
5.22369130833837314043e+00	8.39153519851827098819e+01	1.96984050763777176485e+01	3.37105380794712701231e+01	-1.02575397950441583816e+04	-5.88196302398043644644e+03	-1.82449469795934851390e+03	1.48393945392906260849e+02	1.14712608985226324876e+04       -4.910825e+10
7.96000143961709127893e+00	6.81011316073839481078e+01	1.42605282667176247458e+01	6.95782558496477321341e+01	-9.69735779282019757375e+03	-5.86801653629723296035e+03	-1.82392260297506959432e+03	1.60597690742190792434e+02	1.15486327750748678227e+04       -4.868555e+10
3.57987338341714256273e+00	6.27347302445186230102e+01	3.11028972244126826752e+01	4.11426546905581425051e+00	-9.55611649437341111479e+03	-5.81069504851308829529e+03	-1.82556526900652011136e+03	1.70061672324717790161e+02	1.13803783209073299076e+04       -4.675658e+10
1.25380718303684335346e+00	6.02549110343334106688e+01	1.13943527375271056457e+01	3.49052618998602559586e+00	-9.34527875093118564109e+03	-5.67282232095248582482e+03	-1.91679134120609569436e+03	1.75206139593547590039e+02	1.11700700279537104507e+04       -4.486086e+10
1.05432440626109364956e+01	6.37311213212529352745e+01	1.16096909722521104413e+01	6.86228343176842940920e+01	-1.06027856561194548703e+04	-5.85600572853957692132e+03	-1.91148123909645437379e+03	1.53952088793464639593e+02	1.18808677608387770306e+04       -4.185700e+10
1.35451562897570845223e+01	8.79035395590826453827e+01	2.06416185629356903064e+01	7.68454496408305942623e+01	-1.00942109241632406338e+04	-5.45795160613073585409e+03	-1.86340155820203403891e+03	1.47672691067493019546e+02	1.14212084997695274069e+04       -4.099472e+10
1.63830062077851188462e+01	8.68915931246271497912e+01	1.29504925131443506814e+01	9.96248336764723489978e+01	-1.06654359792384548200e+04	-5.63727059809990714712e+03	-1.93625439154105856687e+03	1.44992551361496992968e+02	1.20339753688755863550e+04       -3.856159e+10
7.13765774476645908919e+00	6.34859311853468639697e+01	1.19202776486743715623e+01	3.79457706191042660748e+01	-9.51168620566670688277e+03	-5.44758254927885627694e+03	-1.75649316810277764489e+03	1.71941365569527988555e+02	1.13795526085915353178e+04       -3.849732e+10
1.49537820437976733956e+01	7.11239562256383237582e+01	2.16802968139509459888e+01	4.11462876328752980015e+00	-9.59428030959594798333e+03	-5.59957802782313774514e+03	-1.79726084895968938326e+03	1.52950775217213504220e+02	1.14692283451408129622e+04       -3.702897e+10
9.85291884069571644034e+00	6.54559951882037580617e+01	4.45775416502098753568e+00	6.53106302779583813845e+01	-9.85426984772963260184e+03	-5.49339988822570376215e+03	-1.83756263279769336805e+03	1.77851195196533893750e+02	1.11100344636434383574e+04       -3.660091e+10
9.92096900866333619717e+00	7.86689015447530834990e+01	3.44894504531627958954e+01	2.50272073094877978150e-01	-1.01304601408178714337e+04	-5.41768820892882376938e+03	-1.75078753905338453478e+03	1.71690598724081013415e+02	1.20514646056638466689e+04       -3.473150e+10
7.83998386132132729642e+00	7.47030381281764448431e+01	3.01012605982526260107e+01	8.86550680650142197692e+00	-9.87642465428538889682e+03	-5.81777925648210566578e+03	-1.79416111544761929508e+03	1.37544136155629558971e+02	1.17441030527708971931e+04       -3.433655e+10
6.77239481547896371438e+00	7.47831838128645500774e+01	3.98975698162888789966e+01	3.96155346471533817976e+01	-9.48903001584402045410e+03	-5.79266112637148944486e+03	-1.78334692211830770248e+03	1.32633677908704925130e+02	1.13237383847471628542e+04       -3.384898e+10
1.43104924748696191728e+01	8.51761069502559280409e+01	2.22013630567814459482e+01	6.00826483233662216321e+01	-9.64885449770485138288e+03	-5.83243089889064503950e+03	-1.76468419500477580186e+03	1.64961821996297857140e+02	1.14265013810706659569e+04       -3.356605e+10
4.58903858128947383932e+00	6.22409351982041769702e+01	2.97600307998720694513e+01	4.02460257599057484867e+01	-9.35079191009794885758e+03	-5.78498093412971229554e+03	-1.85376421766149292125e+03	1.25886666191495663725e+02	1.11792271466933325428e+04       -3.179189e+10
