# A nu0 w tau a0 a1 a2 a3 a4 logL logPrior
4.175996496978855443e-01 8.200758568263705683e+01 7.522992636885475370e+00 2.326373130455358051e+01 -1.008440949620521860e+04 -5.734350484461788255e+03 -1.759060303302214606e+03 1.218533458559008835e+02 1.171308685179865643e+04 -7.702369553886997164e+04 -4.534120504098585513e+01
1.475113238828712259e+00 7.744688166290873710e+01 2.744160376819493408e+01 5.983290214709829913e-01 -1.004955749002095217e+04 -5.621309147914736968e+03 -1.844452106074904350e+03 1.585979528307037185e+02 1.164257835484463249e+04 -9.567148397736700645e+02 -4.534120504098585513e+01
3.781672028277822228e+00 8.178623248003673041e+01 3.862068762051285375e+01 4.755918603741164219e+01 -9.611398760571140883e+03 -5.427324727619744408e+03 -1.770643742378384786e+03 1.463020878692066731e+02 1.121860425179082631e+04 -6.323695965149510885e+05 -4.534120504098585513e+01
3.793807317655867317e-01 7.794515286399072806e+01 1.621132949389031452e+01 7.204759149932681517e+00 -1.040730441346160842e+04 -5.823468757860843652e+03 -1.865823585993287679e+03 1.501853654265646298e+02 1.200770365466412841e+04 -2.919717753792540407e+02 -4.534120504098585513e+01
5.385896210055063360e-01 7.849918692485741190e+01 1.919741313466762378e+01 8.503719924996453017e+00 -1.016426046160326223e+04 -5.699974125889018978e+03 -1.837930868572719646e+03 1.507525610145724784e+02 1.176424515524164781e+04 1.241849234357469953e+02 -4.534120504098585513e+01
2.928228820617419181e+00 7.386113821872318397e+01 3.912040699581101677e+01 2.261140032561332891e-01 -9.703270395182591528e+03 -5.442794089856296523e+03 -1.813666959384604297e+03 1.605620939663137108e+02 1.129588166899730459e+04 -1.308252295089969266e+03 -4.534120504098585513e+01
1.280447326405278474e+00 8.929216064008711840e+01 3.964376081287272768e+01 7.580635308647300619e+00 -1.029134075255764219e+04 -5.768525698321352138e+03 -1.837073754653363039e+03 1.472048661887050400e+02 1.189542460714273875e+04 -5.606911441436218411e+02 -4.534120504098585513e+01
4.554375954722507669e-01 8.647331644055934419e+01 3.820001820316281993e+01 8.127302152849213712e+01 -1.006599198920149865e+04 -5.661319410388259712e+03 -1.811101488321229454e+03 1.461027539144858736e+02 1.167053857206934481e+04 -5.197642853906299024e+03 -4.534120504098585513e+01
