    0.534807704752056301E+00    0.780961989837739736E+02    0.186099215883280884E+02    0.680154111007214546E+01   -0.104080839627646710E+05   -0.581407442191232440E+04   -0.187496425116764863E+04    0.153930682003290997E+03    0.120048957040270452E+05    0.152463111140424246E+03
    0.536971962411744053E+00    0.781966381666608754E+02    0.187561552220567904E+02    0.842768658123508452E+01   -0.101906089645694810E+05   -0.571144274062371733E+04   -0.184304724517027898E+04    0.151455079866399956E+03    0.117899040039461797E+05    0.154240615496260460E+03
    0.583420760033086960E+00    0.785331960832472049E+02    0.189242354777798027E+02    0.662088205145602426E+01   -0.962553422341114128E+04   -0.544338066625692136E+04   -0.176140899099802937E+04    0.145562107049048791E+03    0.112307546579229074E+05    0.154699859703914285E+03
    0.525224981054757234E+00    0.783204058833765231E+02    0.186195149916262146E+02    0.887906211740831885E+01   -0.100268867222909521E+05   -0.563503506420205122E+04   -0.181809070626953189E+04    0.149256513749558252E+03    0.116283620958230968E+05    0.155278861818982563E+03
    0.538620401371360136E+00    0.783053003627064186E+02    0.188821247147219964E+02    0.958535194330469054E+01   -0.101401645782713931E+05   -0.568782746964951730E+04   -0.183540875208499710E+04    0.150807084773660819E+03    0.117401026200514898E+05    0.155475856814856058E+03
    0.526286484466203186E+00    0.782885565600281694E+02    0.185552897467073485E+02    0.794165841803771944E+01   -0.104997730454151351E+05   -0.585771183809266404E+04   -0.188784646026739915E+04    0.154813834929846820E+03    0.120956884426790930E+05    0.156015517978445018E+03
    0.596291177761006708E+00    0.781875029501892982E+02    0.189522652990359326E+02    0.606657625679368895E+01   -0.977249533190876537E+04   -0.551206786416174418E+04   -0.178377962585944670E+04    0.147502322068812276E+03    0.113757858079668003E+05    0.156074498506114509E+03
    0.574411897630781376E+00    0.783795569347852847E+02    0.189216391443211833E+02    0.738251136741758796E+01   -0.972365366968560375E+04   -0.548998056694025854E+04   -0.177571174302831696E+04    0.146580448300476093E+03    0.113278489879175468E+05    0.156167076420562353E+03
    0.554509771281471830E+00    0.781754478447664525E+02    0.187163915186572183E+02    0.690888230470762821E+01   -0.102083885124290937E+05   -0.571971433815695036E+04   -0.184565286106318990E+04    0.151692678857161724E+03    0.118074502711284476E+05    0.156235136348633631E+03
    0.508421408558795029E+00    0.782120609251691832E+02    0.188713571084074268E+02    0.814926529885933526E+01   -0.104756688367273673E+05   -0.584742719716928150E+04   -0.188329379042385335E+04    0.154116065946882657E+03    0.120722747211594433E+05    0.156476410467951780E+03
