

    0.189915087415662941E-98    0.160318723675627871E+04    0.971007899063452085E+00    0.884222635980004270E+02    0.380194085854227382E+02    0.117660754149864708E+02   -0.102289670225703157E+05   -0.574320616644351776E+04   -0.182601485473619482E+04    0.145258206091654387E+03    0.118347517012444696E+05
    0.262928423523909366E-98    0.160251996053499784E+04    0.810887144954137495E+00    0.890132747265116109E+02    0.370172883796648122E+02    0.121579978355512583E+02   -0.101402545308949320E+05   -0.570491792141930455E+04   -0.181091151393655809E+04    0.143086934136120050E+03    0.117480565118575141E+05
    0.546776081643118886E-98    0.160103897882786237E+04    0.122197067536098181E+01    0.894516705918628219E+02    0.378135245761296943E+02    0.835071096181663108E+01   -0.102854986101812883E+05   -0.576749744972949975E+04   -0.183434552237479579E+04    0.146491533688724871E+03    0.118902192167945650E+05
    0.579213317307178396E-98    0.160090704921734482E+04    0.929646581750206424E+00    0.894666897703959449E+02    0.372720791796584194E+02    0.753131505154674574E+01   -0.101290939034713901E+05   -0.569930309744542865E+04   -0.180832132460540947E+04    0.142906992857669252E+03    0.117371444575892710E+05
    0.649755442014395286E-98    0.160066053211939379E+04    0.104920279191770693E+01    0.896910201527506388E+02    0.398671961058710949E+02    0.112352866407495977E+02   -0.102651145080247970E+05   -0.576268084542093675E+04   -0.182867316459952144E+04    0.144631885907827439E+03    0.118715822754092624E+05
    0.167418394730590938E-97    0.159875089529099751E+04    0.113458361473789204E+01    0.897549267639409010E+02    0.381619029695918499E+02    0.915320581744073714E+01   -0.979902470437768534E+04   -0.553823218458254087E+04   -0.176347391179372426E+04    0.140949813029396694E+03    0.114092264130467465E+05
    0.178597751415027333E-97    0.159860494854154445E+04    0.981232590736160093E+00    0.892418357764806700E+02    0.377097828541964191E+02    0.137266527307982660E+02   -0.976494833699737501E+04   -0.552350769554646013E+04   -0.175907838923017744E+04    0.140311648425957685E+03    0.113756833865031258E+05
    0.551175932974000808E-97    0.159633444591991770E+04    0.923637410853433427E+00    0.889101443923156864E+02    0.378048762295404828E+02    0.228162625589784511E+02   -0.103789282078611304E+05   -0.581532692100113218E+04   -0.184707820303225162E+04    0.146492533668158842E+03    0.119834334981190113E+05
    0.596339687758279360E-97    0.159616026646359251E+04    0.117849166057839261E+01    0.894071655471300772E+02    0.387867612282522316E+02    0.122917326823140733E+02   -0.971152061176949246E+04   -0.549502508267721623E+04   -0.175228799553688373E+04    0.140663134844399934E+03    0.113220807163979025E+05
    0.593536166450219525E-97    0.159615302439861352E+04    0.121679812488245553E+01    0.884208201164956051E+02    0.385590563065635479E+02    0.832979787668655902E+01   -0.956675681160940621E+04   -0.542546762903222407E+04   -0.173244009931567780E+04    0.139489103460502292E+03    0.111785498267630646E+05
    0.600344104370041094E-97    0.159611354803526706E+04    0.818809773721893785E+00    0.893987379246211731E+02    0.370512148265426262E+02    0.127883601518358958E+02   -0.104407055105279960E+05   -0.584516359886378450E+04   -0.185639353325106094E+04    0.147093532085422510E+03    0.120445099430453683E+05
    0.132515526883580431E-96    0.159451331753365071E+04    0.138404934552863090E+01    0.898082141717087694E+02    0.398019786075680742E+02    0.939510979279195801E+01   -0.102314795825342408E+05   -0.573554024730498077E+04   -0.183118032280308080E+04    0.148160913270815513E+03    0.118346903079524054E+05
    0.164175227517922550E-96    0.159406818187635622E+04    0.117799356344382411E+01    0.888045592731693603E+02    0.365283488349998890E+02    0.961853597423175444E+01   -0.988434313100325380E+04   -0.557656800292351363E+04   -0.177742041163706654E+04    0.142631773278513066E+03    0.114929003460587792E+05
    0.209945210991505389E-96    0.159355969065221962E+04    0.997522531587383576E+00    0.884970664434830212E+02    0.359949294043363892E+02    0.111141250021381914E+02   -0.103072288645142416E+05   -0.578009848134336153E+04   -0.183710740612732343E+04    0.146134997550848425E+03    0.119121089638650010E+05
    0.362325727987377805E-96    0.159245162996219119E+04    0.111748816482306679E+01    0.883865507978954525E+02    0.369652296565109921E+02    0.926145011214947900E+01   -0.100495129045714712E+05   -0.565708317818583146E+04   -0.180036552194234059E+04    0.143651807827482855E+03    0.116569918208801919E+05
    0.731279753885382244E-96    0.159103045833857504E+04    0.904495225932820279E+00    0.884456731883442586E+02    0.367536363202820908E+02    0.136202373358527584E+02   -0.104476626883059143E+05   -0.584372882167131866E+04   -0.186120735578763083E+04    0.148904979733011174E+03    0.120497498835769293E+05
    0.786576518218478241E-96    0.159086800383089303E+04    0.116939558109954378E+01    0.898049266046344314E+02    0.385889409564832349E+02    0.119400021866324213E+02   -0.951543750207281664E+04   -0.540497682997784523E+04   -0.172092949871483393E+04    0.137442488274723218E+03    0.111291765244069084E+05
    0.929473027687825612E-96    0.159051748160152010E+04    0.110022409054342951E+01    0.894672974070917348E+02    0.388239931821499979E+02    0.726795072271989273E+01   -0.104581611740839362E+05   -0.584932194941113903E+04   -0.186106026773549911E+04    0.148524429382373228E+03    0.120607815707847421E+05
    0.108145079743767514E-95    0.159019793301292520E+04    0.141319477642993596E+01    0.897889032362608077E+02    0.395358808698989108E+02    0.971009648535154923E+01   -0.984777791380653434E+04   -0.555746160679735385E+04   -0.177185004181277532E+04    0.142605472556593753E+03    0.114565542434223371E+05
    0.132000445243622100E-95    0.158978260306822813E+04    0.134352800446304732E+01    0.893392185028147878E+02    0.394178942979607072E+02    0.649768827809051075E+01   -0.103216407411169021E+05   -0.578531993943285670E+04   -0.183850389561852489E+04    0.146470535063594042E+03    0.119264708022673476E+05
    0.154782719303419759E-95    0.158944750234780349E+04    0.111908544461281645E+01    0.892104755569414749E+02    0.369024667850318409E+02    0.626153096144183863E+01   -0.101037475742874758E+05   -0.568693057598228916E+04   -0.180369390396625886E+04    0.142544420029994853E+03    0.117122991822885469E+05
    0.159607298149410495E-95    0.158936944750272482E+04    0.906024223499095394E+00    0.877925233095749320E+02    0.357595942783950136E+02    0.133965437479921103E+02   -0.102450344456310540E+05   -0.575120477130806830E+04   -0.182857424030907850E+04    0.145357692528931864E+03    0.118506763711066487E+05
    0.243513304287984700E-95    0.158850787050197891E+04    0.131936117070137460E+01    0.882205375735916562E+02    0.383770800123254361E+02    0.698524216411074583E+01   -0.100782348135433494E+05   -0.566256681942112300E+04   -0.181067294033839789E+04    0.146864550009747632E+03    0.116827178178861759E+05
    0.283564906037987755E-95    0.158818666490799023E+04    0.803525093870195883E+00    0.883723385760060012E+02    0.366086674240505801E+02    0.212820701825544667E+02   -0.105293633616291045E+05   -0.588843184066568756E+04   -0.186847940087740767E+04    0.147571213875027524E+03    0.121326889056984983E+05
    0.371919447780573074E-95    0.158762752574096953E+04    0.951119184004311391E+00    0.892818656227836698E+02    0.365222187744563698E+02    0.127712567161717825E+02   -0.996346276207637675E+04   -0.562127906413412529E+04   -0.178379634768118831E+04    0.140953768063880375E+03    0.115734780006355741E+05
    0.386521298714940146E-95    0.158753383971321409E+04    0.131300353484629295E+01    0.892492409699287066E+02    0.393699621876594392E+02    0.113415255083420927E+02   -0.998622586133984987E+04   -0.562333307741375120E+04   -0.179288861850578701E+04    0.144149877900002025E+03    0.115933814609259189E+05
    0.118894485782077660E-94    0.158526990395548364E+04    0.138776055676270471E+01    0.892482585865153197E+02    0.386432767877577348E+02    0.786546792397997141E+01   -0.955805957298119574E+04   -0.542035027199900742E+04   -0.173078891625777237E+04    0.139596210890270896E+03    0.111698093005349183E+05
    0.505428950265187978E-94    0.158235889518978433E+04    0.149756666715361542E+01    0.888099674967486976E+02    0.384920987556842533E+02    0.696531435653614572E+01   -0.100977079901631059E+05   -0.567350091538276502E+04   -0.181032791485208486E+04    0.146125054891062746E+03    0.117030505805789453E+05
    0.507150396369872823E-94    0.158233542827474662E+04    0.132106981973421611E+01    0.891095875137142457E+02    0.375098381374415553E+02    0.521418281198855649E+01   -0.972693455798360083E+04   -0.550458101232473382E+04   -0.175095493256680629E+04    0.139747913500086867E+03    0.113384500513871244E+05
    0.572285829680177727E-94    0.158207709966923358E+04    0.102961842507761325E+01    0.894313324343559657E+02    0.395290908512228043E+02    0.141078999193855967E+02   -0.101720303070205337E+05   -0.571706193235904084E+04   -0.181642601948412607E+04    0.144244137465282961E+03    0.117788532416366070E+05
    0.630505964102009189E-94    0.158186666491082065E+04    0.175040055960452601E+01    0.896045590773146046E+02    0.394188109308877372E+02    0.470867914037268420E+01   -0.971983318870549556E+04   -0.549471804802057704E+04   -0.175248253598330575E+04    0.141633092672959435E+03    0.113298073199837236E+05
    0.100505637428020838E-93    0.158091744564805458E+04    0.101392778749676671E+01    0.883638697255086072E+02    0.379088390226363856E+02    0.113732676631795684E+02   -0.986028909398584983E+04   -0.556758706212255493E+04   -0.177330587535794712E+04    0.141668669788176231E+03    0.114697097218712825E+05
    0.120377209363942960E-93    0.158053994617294256E+04    0.989802688809470421E+00    0.877219940801279421E+02    0.359713748189091262E+02    0.111117016059554938E+02   -0.103829773362824562E+05   -0.581247939461644819E+04   -0.185196924469462033E+04    0.148329165864723223E+03    0.119857266528382261E+05
    0.420400316753311061E-93    0.157802212516927648E+04    0.146268347612951377E+01    0.892885649180340266E+02    0.394767648381611451E+02    0.844393988143952079E+01   -0.994741666730185170E+04   -0.560085294038188295E+04   -0.178941733988988722E+04    0.145071975696270556E+03    0.115537753054190416E+05
    0.419295626080011868E-93    0.157801072084224620E+04    0.132369730085642323E+01    0.896446757777243590E+02    0.386183439596691684E+02    0.761964493284058175E+01   -0.964930203371392599E+04   -0.546562406736485718E+04   -0.174116554512334119E+04    0.139724997137024218E+03    0.112608630540119611E+05
    0.655503433552709121E-93    0.157710039953834871E+04    0.814528936101288403E+00    0.880412924870537381E+02    0.358353229060452207E+02    0.204560460816886405E+02   -0.103331516220137164E+05   -0.579234930298437575E+04   -0.184271258408817403E+04    0.146677209602520776E+03    0.119373983810733880E+05
