    0.549396272205720626E+00    0.782874062337654095E+02    0.191401677479605681E+02    0.832642971275234167E+01    0.148201471561918794E+03
    0.543808275045322365E+00    0.782638995400945419E+02    0.188516590632704570E+02    0.987073495596415285E+01    0.148228544860449546E+03
    0.540719264776323150E+00    0.782329654643613708E+02    0.192385986182096858E+02    0.857937906459372535E+01    0.148258527839322795E+03
    0.541636446105747793E+00    0.782958294922195108E+02    0.191973632307904047E+02    0.730513018878083553E+01    0.148370804077224363E+03
    0.545109061552424445E+00    0.782669656271723397E+02    0.189747886577922849E+02    0.987239252891444252E+01    0.148383919534033794E+03
    0.544326861219983527E+00    0.783831302805699721E+02    0.188122324909426872E+02    0.845160158367275116E+01    0.148406329344349615E+03
    0.539202532004908419E+00    0.781522251683840494E+02    0.189604337124584319E+02    0.770116529086770907E+01    0.148610163708221620E+03
    0.547620253574442439E+00    0.781327974632774840E+02    0.187321650182619486E+02    0.710996342100512191E+01    0.148642522363687249E+03
    0.545379896465687741E+00    0.783320091297350416E+02    0.187091679464339578E+02    0.690107136753818651E+01    0.148648320483726508E+03
    0.547455399011876231E+00    0.781683530826067710E+02    0.189330953849791648E+02    0.920536451442366754E+01    0.148675398526574611E+03
    0.544783117335165934E+00    0.782354593781762588E+02    0.190620478174771080E+02    0.962031763243821381E+01    0.148684305151387832E+03
    0.548171993958562531E+00    0.781247139599099967E+02    0.187473010733234773E+02    0.790344203861620986E+01    0.148699774051309987E+03
    0.546696863718340698E+00    0.783169785041575039E+02    0.187151436386617149E+02    0.657830651585164272E+01    0.148741461829152200E+03
    0.552812761839617473E+00    0.783875679892815924E+02    0.188638517886136512E+02    0.665692205003098181E+01    0.148817596032704671E+03
    0.548714392617490443E+00    0.781439082287690496E+02    0.190256263585401406E+02    0.834347562547988275E+01    0.148830009274027077E+03
    0.555228521956896537E+00    0.783366611415551404E+02    0.186555207805039345E+02    0.775328570826500929E+01    0.148832256149074112E+03
    0.549833898335538973E+00    0.783003254108765532E+02    0.187361595771941829E+02    0.618170573128966083E+01    0.148863661753035956E+03
    0.537090017237101369E+00    0.782241393211227773E+02    0.189171617054681107E+02    0.919169281258039028E+01    0.148887927899670615E+03
    0.535456446129858654E+00    0.782762055469451639E+02    0.189789095272988995E+02    0.836406728696434421E+01    0.148898312830844475E+03
    0.545911866272499102E+00    0.781285049633621611E+02    0.190593037239718370E+02    0.807264186288163366E+01    0.148899456683544543E+03
    0.556266661076686986E+00    0.781647021830481350E+02    0.187145624165578823E+02    0.632980284714333052E+01    0.148902322732040346E+03
    0.541185979031565179E+00    0.782157066166848409E+02    0.192159635201462002E+02    0.852883679495759495E+01    0.148926189170181715E+03
    0.547602360264711541E+00    0.782322167801387138E+02    0.188916369018884396E+02    0.620026293139282281E+01    0.148961587508131089E+03
    0.542674850613061643E+00    0.782981720349349928E+02    0.190107341191547832E+02    0.978136572976805851E+01    0.148974386123752481E+03
    0.555439361948458887E+00    0.783080503842471387E+02    0.188334323303244560E+02    0.824609096610150694E+01    0.148981903045392187E+03
    0.557984449707731311E+00    0.782880793686669421E+02    0.188837442554653414E+02    0.627305603644330478E+01    0.148982821315352624E+03
    0.549122693143228591E+00    0.782824544861007325E+02    0.185830893058836359E+02    0.708816969404579300E+01    0.149010365322017350E+03
    0.540202513107580273E+00    0.782627192452100218E+02    0.188183858732352505E+02    0.931245182468250476E+01    0.149055342318601873E+03
    0.542871038966692643E+00    0.783938375025096690E+02    0.189641382598051607E+02    0.816814509456164295E+01    0.149114820583697394E+03
    0.538752146417579292E+00    0.781619371205865718E+02    0.189264729697592955E+02    0.804470589268560765E+01    0.149143870548536029E+03
    0.547506108701203753E+00    0.782031142330353930E+02    0.188999816067878896E+02    0.628843573343446938E+01    0.149148972356593077E+03
    0.538667577558718746E+00    0.783275864392706893E+02    0.188584409565441398E+02    0.829528256959445365E+01    0.149166142173806691E+03
    0.549722691754461978E+00    0.781120251171393818E+02    0.189026987757321514E+02    0.726108805550400405E+01    0.149192052091768858E+03
    0.546088640790936442E+00    0.782840260280309792E+02    0.191321086203613042E+02    0.891912564483974712E+01    0.149216529237630198E+03
    0.547953191661966321E+00    0.782041144958852357E+02    0.187690670198171432E+02    0.634368593055288610E+01    0.149235241266880763E+03
    0.544937544470833535E+00    0.782662923160423958E+02    0.192016957316470922E+02    0.735242249842199413E+01    0.149267211348738243E+03
    0.538104457834234995E+00    0.782701400830752618E+02    0.190569033611746121E+02    0.733456499270280382E+01    0.149343743990773504E+03
    0.551535953653407462E+00    0.782869387205331293E+02    0.190706424812310296E+02    0.818046397754786447E+01    0.149373829084300496E+03
    0.553404094934385360E+00    0.781433154390855549E+02    0.188672391262552850E+02    0.658724627125697726E+01    0.149434457886278636E+03
    0.547497540886234146E+00    0.781752979623009452E+02    0.191178355210278106E+02    0.817416218461279165E+01    0.149462611838553642E+03
    0.553128099848657850E+00    0.781858218318356251E+02    0.188907389986926795E+02    0.623221479489560437E+01    0.149467656130820700E+03
    0.541746280859878415E+00    0.782872649256771638E+02    0.190116451461788678E+02    0.678833811270376408E+01    0.149492483424119314E+03
    0.556207346296642036E+00    0.783286511189382679E+02    0.188142831918484603E+02    0.620054275318680403E+01    0.149500002052045886E+03
    0.536147496303257198E+00    0.782450226389235013E+02    0.189596646783040583E+02    0.888638263503370851E+01    0.149520812714244300E+03
    0.545119555659887678E+00    0.783197199066521108E+02    0.188641274062039308E+02    0.653346040235057846E+01    0.149540693815398356E+03
    0.544866268217500394E+00    0.781985369328945552E+02    0.188564887374915138E+02    0.656551299575832115E+01    0.149554635037821839E+03
    0.540586232969902825E+00    0.781954111385422834E+02    0.188034678234333121E+02    0.870368372507218346E+01    0.149554803567678761E+03
    0.547196745725502365E+00    0.781954051015613345E+02    0.191589010197795453E+02    0.751595243751020980E+01    0.149560001689476195E+03
    0.547485551894264399E+00    0.781632268182615348E+02    0.188743176801003436E+02    0.652490062527786296E+01    0.149576885081929817E+03
    0.543646570433131027E+00    0.783686599996465816E+02    0.190769703152712502E+02    0.741868718262494209E+01    0.149632860548297543E+03
    0.543503633736157954E+00    0.781885116062102412E+02    0.190423281557937187E+02    0.683200147448521822E+01    0.149637607907902606E+03
    0.538516713669306979E+00    0.782785773442047343E+02    0.191618578750529664E+02    0.907098996244561562E+01    0.149645558151922870E+03
    0.541494819066122957E+00    0.782349474102685747E+02    0.188134947006220727E+02    0.930636669078799983E+01    0.149647933840520892E+03
    0.547948998171190360E+00    0.781301848768386122E+02    0.189633811793827718E+02    0.699168798100872024E+01    0.149666149485853595E+03
    0.549886200748266774E+00    0.782817297476102283E+02    0.189269866735767813E+02    0.617581982062951784E+01    0.149680097893034628E+03
    0.540067968721023473E+00    0.783137763583332429E+02    0.188415148363665388E+02    0.746987218250369800E+01    0.149695710691379134E+03
    0.540670862593331192E+00    0.782145086866016186E+02    0.191339680244277588E+02    0.924087353275502288E+01    0.149698396026964929E+03
    0.539083037089062689E+00    0.781561911768282016E+02    0.189758606139797301E+02    0.817228230953755208E+01    0.149708036775672639E+03
    0.536830587575627183E+00    0.782425887070793067E+02    0.189530655033493822E+02    0.788282845640918417E+01    0.149734927235990426E+03
    0.547792271808965503E+00    0.783932016377669640E+02    0.189859402638080965E+02    0.747745313348903196E+01    0.149737902859108885E+03
    0.555329174176218521E+00    0.781559064109350317E+02    0.187006108064656225E+02    0.665158373591594199E+01    0.149738213689167480E+03
    0.541119383970485979E+00    0.782646580211097387E+02    0.192076419604958772E+02    0.770674097910299771E+01    0.149740128049075395E+03
    0.551716458892859030E+00    0.783236675247055985E+02    0.187382366665892128E+02    0.851916344479994514E+01    0.149750291735900106E+03
    0.544042819222912977E+00    0.781672478992457656E+02    0.187364459033829789E+02    0.769647179165396977E+01    0.149781742887769809E+03
    0.553555075573336164E+00    0.783307602202224018E+02    0.190116732288130628E+02    0.750741426370505582E+01    0.149795432689008862E+03
    0.555701978685375297E+00    0.781784363540457861E+02    0.188593817109287301E+02    0.638296396291851664E+01    0.149815403614585904E+03
    0.550595890383705822E+00    0.783909041906831021E+02    0.187756743659080101E+02    0.748837956659748993E+01    0.149840962517821595E+03
    0.555653440195158610E+00    0.781811451635163195E+02    0.187075273367369199E+02    0.631043425342909803E+01    0.149844714019842655E+03
    0.541562408814734386E+00    0.783098411471352733E+02    0.188556732471467008E+02    0.703700277860250001E+01    0.149873047004285525E+03
    0.552991953760273880E+00    0.783042720819465785E+02    0.185806137698531799E+02    0.727967356827653145E+01    0.149887771609898266E+03
    0.549892585675320400E+00    0.782663286441136705E+02    0.191336860101740847E+02    0.781676613482150628E+01    0.149892993353091185E+03
    0.549081999833508139E+00    0.782088152724601571E+02    0.189845730666512580E+02    0.637137868132358243E+01    0.149912432932698209E+03
    0.543647405900998693E+00    0.782568436014164490E+02    0.190660992695906657E+02    0.951953215020306587E+01    0.149949666854483866E+03
    0.540037654490829855E+00    0.782979576439194318E+02    0.189371205173306016E+02    0.712544131867071151E+01    0.149951398198319509E+03
    0.541420693920292240E+00    0.782521234604750475E+02    0.187820590275409280E+02    0.899678332624551302E+01    0.149960607971555021E+03
    0.552026518077139317E+00    0.783847306742854357E+02    0.189112242731923992E+02    0.709056597898651564E+01    0.149981551287843416E+03
    0.556357609854797208E+00    0.783337657449126112E+02    0.186585382829348738E+02    0.649497558620716919E+01    0.149995110136318544E+03
    0.545265521303841205E+00    0.782976929928823608E+02    0.186660371424210432E+02    0.800616043053573634E+01    0.150002296675076536E+03
    0.538615714473959617E+00    0.782272176899084428E+02    0.188461182688525000E+02    0.799326496310112766E+01    0.150027039085830978E+03
    0.542888160824859134E+00    0.782370617203208525E+02    0.191234545538610199E+02    0.924539126347995754E+01    0.150030340961681816E+03
    0.546771724446580176E+00    0.781560022641128143E+02    0.190186857726215486E+02    0.689068520478423441E+01    0.150068121031320032E+03
    0.543699679474763720E+00    0.781557515135179131E+02    0.188184714666505926E+02    0.858362958112593155E+01    0.150086518909292579E+03
    0.541417618857166438E+00    0.781394804011878392E+02    0.189605194204429637E+02    0.828476316359607878E+01    0.150124579914603061E+03
    0.556499896583842135E+00    0.781705544069577485E+02    0.188644430423454885E+02    0.711039152709856914E+01    0.150135680080783573E+03
    0.543957579014155534E+00    0.783046324830518756E+02    0.191756631424098494E+02    0.836465354449216569E+01    0.150137165756102718E+03
    0.544439942341993333E+00    0.783908374814508022E+02    0.189619961872159450E+02    0.787716841094312503E+01    0.150137580990721574E+03
    0.541648403324010430E+00    0.781438414706025526E+02    0.189082756193743506E+02    0.835916182852044720E+01    0.150164754730077561E+03
    0.540241552057389551E+00    0.783639935652770561E+02    0.189622453906535746E+02    0.810905046883480551E+01    0.150170430540616792E+03
    0.547686431527273143E+00    0.781644390641688034E+02    0.190076715640214502E+02    0.675376222788383096E+01    0.150178428090238242E+03
    0.543962639862784147E+00    0.782811420870883410E+02    0.187825835576008515E+02    0.919116474152701457E+01    0.150193534028553813E+03
    0.546480706994306065E+00    0.782423604394146253E+02    0.187591082436902212E+02    0.651001055212645507E+01    0.150209376988470069E+03
    0.540063516475115302E+00    0.782273768511960128E+02    0.190229419965468907E+02    0.960426222281709840E+01    0.150217898935063744E+03
    0.558640318191478413E+00    0.782980799655510253E+02    0.186414403692428472E+02    0.695308455296041039E+01    0.150231383885134420E+03
    0.541384606312846794E+00    0.782727938209430363E+02    0.187473900204138815E+02    0.828644580315926227E+01    0.150235725415206019E+03
    0.552712970067893217E+00    0.782023408645033982E+02    0.186348224526636805E+02    0.785749510608068036E+01    0.150251011145147999E+03
    0.544460706855347421E+00    0.781989456216784902E+02    0.191694407966399538E+02    0.764052384987084210E+01    0.150267940436428376E+03
    0.551691628648874888E+00    0.781602059918473344E+02    0.189713459713228119E+02    0.795276645488006295E+01    0.150269452353186722E+03
    0.538301139866200540E+00    0.781902879180322827E+02    0.189168566302247960E+02    0.839467931022906022E+01    0.150274774026589910E+03
    0.556468455286659558E+00    0.782807745196396070E+02    0.189214034444487922E+02    0.758311226205786681E+01    0.150285219829475494E+03
    0.546889310542621687E+00    0.783845637010767291E+02    0.189736679185280899E+02    0.719914579928206422E+01    0.150287853048459056E+03
    0.542270082484576199E+00    0.782789424672861429E+02    0.191833606205915252E+02    0.864084221161465571E+01    0.150290967929584355E+03
    0.550248199782126024E+00    0.782448252587237079E+02    0.190608051241162855E+02    0.846365800712786864E+01    0.150294957093080399E+03
    0.555020037161430113E+00    0.781862386950878943E+02    0.188061046602359596E+02    0.798055879701362869E+01    0.150297172869432615E+03
    0.537332672866670413E+00    0.783026981076449999E+02    0.190673348753164724E+02    0.794544140214951966E+01    0.150298738619851861E+03
    0.547675929934662076E+00    0.782305930171459636E+02    0.189871627091240569E+02    0.639836428008415670E+01    0.150300866692882437E+03
    0.545820175117833095E+00    0.783055338415770734E+02    0.191364977628628665E+02    0.852603810826228425E+01    0.150301891477283846E+03
    0.555080327947590990E+00    0.781607156244502619E+02    0.188448285899399970E+02    0.754423823923216919E+01    0.150310977620182825E+03
    0.555589675096577307E+00    0.781586141070262244E+02    0.188207725776510308E+02    0.667285006729574537E+01    0.150315095210201974E+03
    0.536798027113969844E+00    0.782081203797122413E+02    0.190149677655284073E+02    0.843042212821343817E+01    0.150315314719664968E+03
    0.544107172059272171E+00    0.783468115305679191E+02    0.191279072201168674E+02    0.806218926798239188E+01    0.150318166031125543E+03
    0.550847301543521795E+00    0.783114860408679476E+02    0.186497903984582898E+02    0.807811644226985592E+01    0.150318206513170793E+03
    0.545733115724167495E+00    0.783281945797613588E+02    0.189754209135284597E+02    0.918339364012544657E+01    0.150324869132883634E+03
    0.543860600685448170E+00    0.781648290000671153E+02    0.187684052244185011E+02    0.819697003421044634E+01    0.150330738326526586E+03
    0.557326959614405815E+00    0.782007145485193575E+02    0.188130147131260834E+02    0.635049492455795495E+01    0.150332442246982737E+03
    0.556000364645879097E+00    0.782528187258757555E+02    0.189818884399262480E+02    0.694386896142055843E+01    0.150337358432551980E+03
    0.540012395420993774E+00    0.782496912589975295E+02    0.188379914568731444E+02    0.740651048055342187E+01    0.150339612697084306E+03
    0.556571940884523553E+00    0.782416607347855404E+02    0.189153338576614090E+02    0.759738885679822751E+01    0.150343192817158581E+03
    0.551605535541208503E+00    0.782281560754008183E+02    0.187218713448983856E+02    0.860306168421596240E+01    0.150360958314216447E+03
    0.542797196809505111E+00    0.781465065861261081E+02    0.189211519293900885E+02    0.866385252781572923E+01    0.150379019095903686E+03
    0.550006410029330484E+00    0.782010973465214363E+02    0.186894789311911715E+02    0.840265474216683295E+01    0.150383283062599844E+03
    0.555915911291366749E+00    0.781865752273640453E+02    0.188948260534917196E+02    0.657839075064882817E+01    0.150386962650479973E+03
    0.548366998893657698E+00    0.783351725917690942E+02    0.186791278222521591E+02    0.695433968181801720E+01    0.150389286893638058E+03
    0.558012018663875065E+00    0.782578179323167404E+02    0.186240687905774074E+02    0.718315603259053148E+01    0.150416984590293566E+03
    0.557071402423361617E+00    0.782848168268536853E+02    0.186049450143110811E+02    0.654036149867897709E+01    0.150426937448392835E+03
    0.542150922560894588E+00    0.782891039166873810E+02    0.188696129933313728E+02    0.943436047984104675E+01    0.150431446557899989E+03
    0.559344348252019063E+00    0.783017286336326350E+02    0.187271326916381184E+02    0.661181899666813777E+01    0.150471647732021893E+03
    0.550365945232445752E+00    0.781405182129308429E+02    0.189120263062648348E+02    0.805193430828947143E+01    0.150474415478808226E+03
    0.546095874183887164E+00    0.783278228634644620E+02    0.187866897902508718E+02    0.887739930001308863E+01    0.150477687833615647E+03
    0.548949560378030332E+00    0.782757909448318827E+02    0.189118355142871017E+02    0.625267507179854931E+01    0.150484728012616813E+03
    0.540613043010955141E+00    0.782241902566141789E+02    0.191324257717093467E+02    0.738348133274493268E+01    0.150488820707737602E+03
    0.553625603177624437E+00    0.782358981574682986E+02    0.186820163156674433E+02    0.820641740986398283E+01    0.150498613864221255E+03
    0.550785223440997118E+00    0.782123679531809728E+02    0.190958555395614482E+02    0.752567323114436437E+01    0.150507787761357861E+03
    0.547680608296744920E+00    0.783833083520293314E+02    0.188765748133082703E+02    0.814798808812607867E+01    0.150515942674936213E+03
    0.554094637836898274E+00    0.782688320114781106E+02    0.190310370672254763E+02    0.737743809737936296E+01    0.150516468466808618E+03
    0.544639456609475547E+00    0.783766217606119824E+02    0.190202805768658436E+02    0.746456758418724853E+01    0.150522524002455555E+03
    0.539465323066410596E+00    0.783022567102669598E+02    0.191658449576421575E+02    0.817850753664020935E+01    0.150529299250562161E+03
    0.552574636885783788E+00    0.782994623500091933E+02    0.189019278567663704E+02    0.621936850178024514E+01    0.150533295734996045E+03
    0.546194804053227068E+00    0.781240207711892936E+02    0.189520686212970624E+02    0.773050197694653285E+01    0.150535365160365160E+03
    0.556979121587812154E+00    0.783299280725872222E+02    0.188181970613101868E+02    0.648547361159739655E+01    0.150545287236943267E+03
    0.542628944828862592E+00    0.782166562674656660E+02    0.191790805636241437E+02    0.838973362892764563E+01    0.150557262850994050E+03
    0.537837138527285985E+00    0.783079220646147860E+02    0.190808737747488024E+02    0.884723798048855414E+01    0.150560878917394490E+03
    0.553206711088890080E+00    0.783634252869262156E+02    0.189310867026928342E+02    0.735364316715226263E+01    0.150582779161280570E+03
    0.545239616323017873E+00    0.781552419602837318E+02    0.187584690377473287E+02    0.788356346151574439E+01    0.150588267051660466E+03
    0.544511072445029276E+00    0.783255430805046871E+02    0.188008764791927270E+02    0.891380504516678585E+01    0.150590746076307369E+03
    0.541070503456041685E+00    0.782289401920704535E+02    0.189967574061167461E+02    0.959061333300944341E+01    0.150594780479929682E+03
    0.551600131464096255E+00    0.783856146604920241E+02    0.188403988891326257E+02    0.710267494057918203E+01    0.150610893450551686E+03
    0.544284811965160986E+00    0.783116901537140819E+02    0.190974124020433962E+02    0.698959436761507380E+01    0.150612294121127121E+03
    0.552369662149361007E+00    0.783449927247072537E+02    0.190070137710700777E+02    0.720395616229568958E+01    0.150617980895437569E+03
    0.549031202021451281E+00    0.781404617281314415E+02    0.189429507139649829E+02    0.814913219488140328E+01    0.150627284346637509E+03
    0.554717917078589084E+00    0.782622912486511240E+02    0.185762838828812420E+02    0.701228714491608951E+01    0.150628406199968651E+03
    0.539711068285806284E+00    0.782929815926926977E+02    0.190428106076266772E+02    0.727259496286507012E+01    0.150630962685500720E+03
    0.557635567293720436E+00    0.781836510200942314E+02    0.187945386911771628E+02    0.697587944118119463E+01    0.150636242668245387E+03
    0.543547729967185589E+00    0.782595785759537677E+02    0.190216418356897421E+02    0.671170114152643560E+01    0.150641045265447332E+03
    0.539130920130585611E+00    0.781906183564901625E+02    0.190681678047821350E+02    0.895228257943526629E+01    0.150643304680242608E+03
    0.539103918426729001E+00    0.783341077454067687E+02    0.190820436791707593E+02    0.804329869041207424E+01    0.150643633619621539E+03
    0.540988606067173583E+00    0.782497385746437430E+02    0.191959857237036076E+02    0.803744552180613780E+01    0.150653379786312826E+03
    0.544156318974130748E+00    0.782828900692127689E+02    0.188044862667438046E+02    0.675069389153349597E+01    0.150656088631453201E+03
    0.538301406582514352E+00    0.782328385610573491E+02    0.191199874187633689E+02    0.901843805316843294E+01    0.150656816041869206E+03
    0.541391644319447973E+00    0.783628280838976821E+02    0.189449271782649511E+02    0.846628762817299929E+01    0.150659072008644870E+03
    0.556870423336720322E+00    0.783068998457094665E+02    0.189011930656563933E+02    0.721214978227853720E+01    0.150671935959874020E+03
    0.539573806955486068E+00    0.781854385279970074E+02    0.188892322848600607E+02    0.856323852641798311E+01    0.150705167734683812E+03
    0.538738512345612985E+00    0.782177526237676659E+02    0.191384885439322439E+02    0.874994870635718947E+01    0.150705242147703160E+03
    0.546407247240473404E+00    0.783825422440395272E+02    0.189621860316915551E+02    0.808455896814853148E+01    0.150725614304565056E+03
    0.549125777143294247E+00    0.782905440675763487E+02    0.186416531544984565E+02    0.805615023252989104E+01    0.150726462903038538E+03
    0.540083527110338468E+00    0.782659077289147689E+02    0.188013329227912394E+02    0.846107429491438268E+01    0.150736889794880909E+03
    0.542503415377878273E+00    0.782802383643262374E+02    0.189338878070342140E+02    0.679279009864656480E+01    0.150736922791658515E+03
    0.557003633059953485E+00    0.782087092403778854E+02    0.186793941085451962E+02    0.742438165498330616E+01    0.150747735362552788E+03
    0.555626027636635600E+00    0.783434119630240673E+02    0.188737294945064384E+02    0.729755840608346240E+01    0.150755367930452707E+03
    0.546602304038912634E+00    0.783073646727272745E+02    0.191515675328054833E+02    0.769469463587302815E+01    0.150762012582336979E+03
    0.549376037725931687E+00    0.781577972297487946E+02    0.188953602201120177E+02    0.849239055156433764E+01    0.150768902300203791E+03
    0.537542885192915931E+00    0.782239245892276642E+02    0.190520198835948307E+02    0.904031590157758558E+01    0.150772007770581382E+03
    0.551063400091245770E+00    0.783086768785542802E+02    0.189554207568019102E+02    0.637702242831355193E+01    0.150794559609076430E+03
    0.552018487244199774E+00    0.782165071895811508E+02    0.189303471234549718E+02    0.853623163633800353E+01    0.150800218848082608E+03
    0.549431848132852396E+00    0.783599255196486695E+02    0.189053009473626012E+02    0.838986750180416863E+01    0.150801574484599769E+03
    0.546915144202027137E+00    0.783056953926846120E+02    0.186556461619588845E+02    0.753117937271229199E+01    0.150807369898570045E+03
    0.544430908700574756E+00    0.782958912469448478E+02    0.186939267517838488E+02    0.776023543945235250E+01    0.150823424691493358E+03
    0.544001904153271876E+00    0.781444983403405757E+02    0.189446600653570272E+02    0.728498646011957884E+01    0.150831996079515392E+03
    0.547073997059669637E+00    0.783271116350480128E+02    0.191214739889909069E+02    0.787145800413186514E+01    0.150833882590345297E+03
    0.550017992140404810E+00    0.782071649601516583E+02    0.187538621616760999E+02    0.636433769116742898E+01    0.150840220051618559E+03
    0.557995253955050674E+00    0.782953074461807432E+02    0.188333585990267913E+02    0.649327488819432563E+01    0.150846296169324404E+03
    0.545065520527749148E+00    0.782970677668592430E+02    0.191684194632945726E+02    0.800006466505588243E+01    0.150861557902083973E+03
    0.556234558196362472E+00    0.782826440714775771E+02    0.189509879153885166E+02    0.685898865249945189E+01    0.150865687211348927E+03
    0.551780849615369218E+00    0.783720470222367993E+02    0.189371823555092860E+02    0.732983590533078555E+01    0.150867979658104645E+03
    0.539553231724240634E+00    0.782656376842619323E+02    0.188199217016962521E+02    0.834913413536916948E+01    0.150868568002153353E+03
    0.557115641246955895E+00    0.783174515325151788E+02    0.187821474342713692E+02    0.744164816877354163E+01    0.150875328563038465E+03
    0.550364150274615604E+00    0.781493120573716169E+02    0.189683437805998274E+02    0.698047707137622897E+01    0.150876910466254998E+03
    0.554199391649271123E+00    0.782806688008049321E+02    0.185862934693980328E+02    0.705403451294771600E+01    0.150879908554000338E+03
    0.542484050756907199E+00    0.783011840037894302E+02    0.190850352605239912E+02    0.706952651607424531E+01    0.150882555249804966E+03
    0.553041405079680359E+00    0.783315675797343118E+02    0.188988750485069481E+02    0.812132036373138178E+01    0.150887184630311509E+03
    0.548943598180552939E+00    0.782090740717419521E+02    0.187346270606581911E+02    0.868046018634170480E+01    0.150888240358122943E+03
    0.545240808511288200E+00    0.783336399652877589E+02    0.189429722526636830E+02    0.672473961119732255E+01    0.150893990120042929E+03
    0.557618995895385661E+00    0.782531346216340751E+02    0.188971702591690267E+02    0.673076797325539999E+01    0.150894772500964592E+03
    0.538480113916490533E+00    0.782165512260015987E+02    0.190605230633924485E+02    0.912759841942707340E+01    0.150897418384535371E+03
    0.541661266827143884E+00    0.782930655130735147E+02    0.189617784794491833E+02    0.694959481893697539E+01    0.150900667191778524E+03
    0.548492381797833994E+00    0.782430657207023046E+02    0.186655951998883118E+02    0.834177560141135999E+01    0.150929412385053666E+03
    0.541458764779226831E+00    0.782897411264298597E+02    0.189377537388045241E+02    0.698290079484350557E+01    0.150936567925818196E+03
    0.548471764277965845E+00    0.782657879799118348E+02    0.190810435374975818E+02    0.672969033833386554E+01    0.150936817914492735E+03
    0.541455550379509987E+00    0.783262519107170760E+02    0.188157485900764847E+02    0.772396156140042933E+01    0.150942711353168903E+03
    0.548365644423716381E+00    0.782018351430785970E+02    0.190939041013990227E+02    0.702296354377345811E+01    0.150944793992479589E+03
    0.538949557873011798E+00    0.782086851404560974E+02    0.189795605800857352E+02    0.916459483688200471E+01    0.150947707308337584E+03
    0.550230961588148215E+00    0.781926157605353040E+02    0.189625486767615747E+02    0.858520953034406809E+01    0.150951713049955572E+03
    0.555617209709995508E+00    0.783285485800629431E+02    0.188864684871474537E+02    0.658978586829929291E+01    0.150953184398266927E+03
    0.555167739271838823E+00    0.781592156663219697E+02    0.187909682297255820E+02    0.730988464534476101E+01    0.150954027497147564E+03
    0.553645171178747342E+00    0.783078399649615591E+02    0.189122622588262601E+02    0.634260512117129949E+01    0.150957681705348023E+03
    0.537635429861397673E+00    0.782687097772760580E+02    0.190956420883579945E+02    0.894953740930339237E+01    0.150965231448891899E+03
    0.544043979808722544E+00    0.781622117960571359E+02    0.190438650900309945E+02    0.724618384918997727E+01    0.150971209667466951E+03
    0.558123119029818149E+00    0.782518130361988824E+02    0.187008117863687708E+02    0.737273152052560210E+01    0.150975740458068913E+03
    0.540740082947261502E+00    0.781570039444880251E+02    0.189856709762603373E+02    0.842871699918178052E+01    0.150978492711022653E+03
    0.539475369773317670E+00    0.782826431745569380E+02    0.189840925602868218E+02    0.730648160476820863E+01    0.150980933660914729E+03
    0.550230153213580042E+00    0.781452062115248793E+02    0.187420836716271211E+02    0.762587607142126700E+01    0.150982222585586669E+03
