    0.218237638473510742E-01    0.594478319071026373E+01    0.121661556363105774E+02    0.269381350278854370E+04   -0.394378087520599365E+04    0.919880146980285645E+04   -0.853783068060874939E+04    0.476066315770149231E+04   -0.896205532550811768E+03   -0.150816911936613843E+13   -0.851719318474945908E+01    1
    0.165635466575622559E+00    0.770395243315892309E+01    0.114980797767639160E+02    0.255043078660964966E+04   -0.445763247013092041E+04    0.816886467337608337E+04   -0.937525849938392639E+04    0.429326390027999878E+04   -0.925319170951843262E+03   -0.145195869966230078E+13   -0.851739318474962737E+01    1
    0.765591859817504883E-01    0.622098380935753070E+01    0.121671482324600220E+02    0.258652049303054810E+04   -0.435481209754943848E+04    0.813036398887634277E+04   -0.936369404792785645E+04    0.420523426532745361E+04   -0.944671010971069336E+03   -0.142295477210604175E+13   -0.851759318474962157E+01    1
    0.611360192298889160E+00    0.775998111888714881E+01    0.125849493145942688E+02    0.257244178056716919E+04   -0.448810122013092041E+04    0.816669420599937439E+04   -0.936687568426132202E+04    0.421884443163871765E+04   -0.838730478286743164E+03   -0.142270454277382129E+13   -0.851779318474949143E+01    1
    0.171021103858947754E+00    0.599250718308610608E+01    0.126416081190109253E+02    0.256484408378601074E+04   -0.440502465963363647E+04    0.811144720911979675E+04   -0.938912895321846008E+04    0.431938616037368774E+04   -0.935616064071655273E+03   -0.141967801310204419E+13   -0.851799318474956735E+01    1
    0.171767890453338623E+00    0.695912948472775739E+01    0.135539178848266602E+02    0.252041209936141968E+04   -0.392214514017105103E+04    0.911998729109764099E+04   -0.852985588312149048E+04    0.485072571635246277E+04   -0.802255177497863770E+03   -0.139629547121272852E+13   -0.851819318474962905E+01    1
    0.372258305549621582E+00    0.524606299372946250E+01    0.138685998320579529E+02    0.264770138263702393E+04   -0.406357762813568115E+04    0.913853559494018555E+04   -0.850670090913772583E+04    0.480525600910186768E+04   -0.826468074321746826E+03   -0.133300003150841821E+13   -0.851839318474945451E+01    1
    0.926882147789001465E+00    0.515253173594857916E+01    0.130595336556434631E+02    0.266673034429550171E+04   -0.399539290666580200E+04    0.914277274012565613E+04   -0.854838715791702271E+04    0.483997163176536560E+04   -0.914789760112762451E+03   -0.133053626723499170E+13   -0.851859318474965477E+01    1
    0.237686097621917725E+00    0.700196859468006760E+01    0.120781791806221008E+02    0.258114060163497925E+04   -0.401074994802474976E+04    0.919138684272766113E+04   -0.859692113995552063E+04    0.485018064379692078E+04   -0.817438113689422607E+03   -0.132997519262704102E+13   -0.851879318474973601E+01    1
    0.127327144145965576E+00    0.678731315028777349E+01    0.111984489560127258E+02    0.252202043533325195E+04   -0.447763252258300781E+04    0.829991431236267090E+04   -0.934823186397552490E+04    0.433242747187614441E+04   -0.998487114906311035E+03   -0.132830066461534277E+13   -0.851899318474948153E+01    1
    0.430019199848175049E+00    0.564916868947686179E+01    0.128117774724960327E+02    0.267245882749557495E+04   -0.391041927337646484E+04    0.916156520843505859E+04   -0.867938833832740784E+04    0.483229376077651978E+04   -0.900849151611328125E+03   -0.132053283371263281E+13   -0.851919318474950948E+01    1
    0.417568624019622803E+00    0.655341516027478743E+01    0.112989450693130493E+02    0.250321348905563354E+04   -0.392327359914779663E+04    0.915698725581169128E+04   -0.855562000274658203E+04    0.486085366010665894E+04   -0.868172717094421387E+03   -0.126822784328814526E+13   -0.851939318474960494E+01    1
    0.696726381778717041E+00    0.736250538729606951E+01    0.135600544214248657E+02    0.252083110809326172E+04   -0.437937676906585693E+04    0.815364235639572144E+04   -0.939681584239006042E+04    0.427931840419769287E+04   -0.822054052352905273E+03   -0.125770666725340991E+13   -0.851959318474955651E+01    1
    0.959722459316253662E+00    0.607749986787543683E+01    0.133132168054580688E+02    0.255989934206008911E+04   -0.445261867046356201E+04    0.816524462699890137E+04   -0.923424962162971497E+04    0.422102705836296082E+04   -0.872265398502349854E+03   -0.120615479608770337E+13   -0.851979318474971237E+01    1
    0.231140255928039551E+00    0.480629118737709682E+01    0.131578029990196228E+02    0.261766309738159180E+04   -0.402711743116378784E+04    0.917432050704956055E+04   -0.863522077798843384E+04    0.488168236613273621E+04   -0.892309415340423584E+03   -0.119027975701397290E+13   -0.851999318474986111E+01    1
    0.902841210365295410E+00    0.724542381680156033E+01    0.117977654933929443E+02    0.251854269504547119E+04   -0.420121690034866333E+04    0.812065989375114441E+04   -0.936862979531288147E+04    0.420713659524917603E+04   -0.886329817771911621E+03   -0.118279421312406274E+13   -0.852019318474979492E+01    1
    0.222654640674591064E+00    0.631858689480352353E+01    0.110597966313362122E+02    0.253937692642211914E+04   -0.403532148599624634E+04    0.918271133303642273E+04   -0.852103790640830994E+04    0.480250461101531982E+04   -0.846240127086639404E+03   -0.117773472309160913E+13   -0.852039318474958840E+01    1
    0.984791517257690430E+00    0.658454924031133348E+01    0.117922642827033997E+02    0.258166090250015259E+04   -0.404986392259597778E+04    0.916590765118598938E+04   -0.850955526232719421E+04    0.487296700477600098E+04   -0.941961050033569336E+03   -0.117100794203093066E+13   -0.852059318474959326E+01    1
    0.172126293182373047E-02    0.537159924764118557E+01    0.135896137952804565E+02    0.266524479389190674E+04   -0.403339358568191528E+04    0.911371251344680786E+04   -0.857732309699058533E+04    0.480343149304389954E+04   -0.877728903293609619E+03   -0.115850443526682837E+13   -0.852079318474960523E+01    1
    0.995419025421142578E+00    0.666058053367417013E+01    0.113127416372299194E+02    0.267750715017318726E+04   -0.398687303066253662E+04    0.913886617422103882E+04   -0.853863389492034912E+04    0.470451617836952209E+04   -0.906900107860565186E+03   -0.115547915105230103E+13   -0.852099318474942535E+01    1
    0.787646174430847168E-01    0.550057066726992083E+01    0.116106535196304321E+02    0.265301012992858887E+04   -0.392382391691207886E+04    0.912253121733665466E+04   -0.853069675564765930E+04    0.457481569647789001E+04   -0.824217772483825684E+03   -0.113348417747178296E+13   -0.852119318474941068E+01    1
    0.416663706302642822E+00    0.748156772546321669E+01    0.113049076199531555E+02    0.260884683132171631E+04   -0.397710585594177246E+04    0.918557043075561523E+04   -0.861770772337913513E+04    0.472605100870132446E+04   -0.853535914421081543E+03   -0.111514372181716968E+13   -0.852139318474963936E+01    1
    0.231205880641937256E+00    0.650662106885019575E+01    0.113148300051689148E+02    0.258477069139480591E+04   -0.436918752193450928E+04    0.810758830904960632E+04   -0.914471287131309509E+04    0.423803975582122803E+04   -0.978410673141479492E+03   -0.111426784554732861E+13   -0.852159318474963889E+01    1
    0.732973992824554443E+00    0.670856593195576068E+01    0.128500053882598877E+02    0.254125113487243652E+04   -0.438541560173034668E+04    0.831378808617591858E+04   -0.938070847988128662E+04    0.424811963438987732E+04   -0.898161041736602783E+03   -0.111207532163217798E+13   -0.852179318474949277E+01    1
    0.811966657638549805E-01    0.655475720621067381E+01    0.128687561750411987E+02    0.261452425718307495E+04   -0.444102691411972046E+04    0.834479500651359558E+04   -0.937104458808898926E+04    0.427292302250862122E+04   -0.979841279983520508E+03   -0.110382673134102954E+13   -0.852199318474956513E+01    1
    0.741730749607086182E+00    0.735805249872967337E+01    0.127560821175575256E+02    0.258535745143890381E+04   -0.446958335638046265E+04    0.811534990668296814E+04   -0.910764458179473877E+04    0.427719569206237793E+04   -0.945704412460327148E+03   -0.109491857179646069E+13   -0.852219318474966236E+01    1
    0.854002416133880615E+00    0.529336304414927739E+01    0.124716864228248596E+02    0.257057504653930664E+04   -0.444914624691009521E+04    0.814288246631622314E+04   -0.935132434368133545E+04    0.444232972860336304E+04   -0.893854868412017822E+03   -0.107850111901821252E+13   -0.852239318474959617E+01    1
    0.175146341323852539E+00    0.714300719252092620E+01    0.124514303803443909E+02    0.265521141290664673E+04   -0.406547037363052368E+04    0.918237065672874451E+04   -0.874052403569221497E+04    0.488704568147659302E+04   -0.878589940071105957E+03   -0.106733779968427905E+13   -0.852259318474945538E+01    1
    0.100250899791717529E+00    0.530106215963691252E+01    0.123209478855133057E+02    0.268658579587936401E+04   -0.392827831506729126E+04    0.910185748934745789E+04   -0.875087784528732300E+04    0.481637458801269531E+04   -0.903467214107513428E+03   -0.105986357394643958E+13   -0.852279318474961300E+01    1
    0.116295814514160156E-01    0.583832601010138230E+01    0.122980098128318787E+02    0.261207802295684814E+04   -0.410958852767944336E+04    0.917850841283798218E+04   -0.858835593461990356E+04    0.482660074830055237E+04   -0.877203404903411865E+03   -0.105267525278882825E+13   -0.852299318474960366E+01    1
    0.343073964118957520E+00    0.647922063663221071E+01    0.126080204248428345E+02    0.251715399026870728E+04   -0.444281283617019653E+04    0.836867080330848694E+04   -0.929640091061592102E+04    0.427325705885887146E+04   -0.933500230312347412E+03   -0.105162301303754602E+13   -0.852319318474951970E+01    1
    0.953756570816040039E-01    0.596755359253746942E+01    0.117409720420837402E+02    0.267623236179351807E+04   -0.404676160812377930E+04    0.918342441916465759E+04   -0.868595197200775146E+04    0.474464259743690491E+04   -0.847739529609680176E+03   -0.104922369898702698E+13   -0.852339318474974128E+01    1
    0.673006117343902588E+00    0.701311598363070487E+01    0.122351202368736267E+02    0.254610347747802734E+04   -0.433607443571090698E+04    0.813109569549560547E+04   -0.928927594423294067E+04    0.422006592154502869E+04   -0.800493288040161133E+03   -0.104901783521223071E+13   -0.852359318474980654E+01    1
    0.445458531379699707E+00    0.770764114013408896E+01    0.130144496560096741E+02    0.260754882097244263E+04   -0.392249661684036255E+04    0.912616142630577087E+04   -0.858037781119346619E+04    0.464003159999847412E+04   -0.844964230060577393E+03   -0.104396212175550122E+13   -0.852379318474953429E+01    1
    0.107497990131378174E+00    0.686445354621489834E+01    0.122696978449821472E+02    0.252330807447433472E+04   -0.444231197834014893E+04    0.817500995993614197E+04   -0.922839049696922302E+04    0.444624904394149780E+04   -0.974085867404937744E+03   -0.103759025676929333E+13   -0.852399318474958712E+01    1
    0.874283850193023682E+00    0.655226018059953397E+01    0.124424158334732056E+02    0.261291234493255615E+04   -0.393462359905242920E+04    0.908723279833793640E+04   -0.867328336238861084E+04    0.479989678263664246E+04   -0.876201307773590088E+03   -0.102742610460627942E+13   -0.852419318474978915E+01    1
    0.639030516147613525E+00    0.525202027702851026E+01    0.131443238258361816E+02    0.260801799297332764E+04   -0.402560917139053345E+04    0.912564726471900940E+04   -0.854001587629318237E+04    0.473964561223983765E+04   -0.885557484626770020E+03   -0.102344469096854492E+13   -0.852439318474968388E+01    1
    0.413779973983764648E+00    0.524992397393764332E+01    0.117721566557884216E+02    0.264730131626129150E+04   -0.395272489786148071E+04    0.918079879879951477E+04   -0.872706803679466248E+04    0.477823094129562378E+04   -0.921035790443420410E+03   -0.101800584752718835E+13   -0.852459318474966032E+01    1
    0.373739361763000488E+00    0.490750377156177198E+01    0.115336256623268127E+02    0.260302389860153198E+04   -0.412878448963165283E+04    0.911235728263854980E+04   -0.850406993031501770E+04    0.483389668464660645E+04   -0.893200755119323730E+03   -0.101607268441316382E+13   -0.852479318474954439E+01    1
