# A nu0 w tau a0 a1 a2 a3 a4 logL logPrior
1.626417310907776326e+01 6.648693101559000240e+01 5.862620901543021290e+00 9.457516370901151959e+01 -9.012142410788259440e+03 -5.814686549653892143e+03 -1.920225752037832763e+03 1.398992735976018196e+02 1.160552281063651390e+04 -1.056142859182891113e+12 -4.534120504098585513e+01
1.277628023500006194e+01 8.045154386717665318e+01 2.625222077146956323e+01 5.870028743748688527e+01 -1.098409408614163294e+04 -5.701881185688425830e+03 -1.859713884029722522e+03 1.365120777269716257e+02 1.161041245227100262e+04 -1.016951083617909424e+12 -4.534120504098585513e+01
9.429125562707081354e-01 8.488113134410879468e+01 2.054376795428910896e+01 1.245063409168655211e+00 -1.043693574168160558e+04 -5.602059071242458231e+03 -1.720640602009932991e+03 1.216287935304486325e+02 1.105599810455470470e+04 -9.952303050008822021e+11 -4.534120504098585513e+01
1.450481669806367258e+01 7.684506229441082326e+01 1.614388389976203797e+01 3.238803138360866285e+01 -1.058333098380151023e+04 -5.546517648027281211e+03 -1.773678286956578859e+03 1.286786989117044584e+02 1.122674838571742657e+04 -9.857515586711162109e+11 -4.534120504098585513e+01
1.616501335465397204e+01 8.718289557149016389e+01 2.804503778819135817e+01 7.081732768168892278e+01 -9.435083870052087150e+03 -5.709624429652843901e+03 -1.895533179760805297e+03 1.666690503855166980e+02 1.199054719143994225e+04 -9.524044418837586670e+11 -4.534120504098585513e+01
1.354743002507231076e+01 7.067258018560349342e+01 2.829994268297285842e+00 4.378326954189406450e+01 -9.067914932620018590e+03 -5.766256102448256570e+03 -1.948979368002110277e+03 1.364276100792341424e+02 1.162564394896127124e+04 -9.485643509380332031e+11 -4.534120504098585513e+01
4.764335173350040087e+00 7.581596426474759198e+01 3.814752822642069674e+01 8.173775239015296279e+01 -1.096026289111801634e+04 -5.815814632286420419e+03 -1.802484198438269232e+03 1.446603563680644413e+02 1.165331697949678710e+04 -8.194059123459542236e+11 -4.534120504098585513e+01
1.871310175839646917e+01 8.337845431751722458e+01 1.782034335906881317e+00 5.080259921795209266e+01 -9.337385670394873159e+03 -5.776020108229830839e+03 -1.923685598053301874e+03 1.600204876341674947e+02 1.175681599915487277e+04 -7.422758523779157715e+11 -4.534120504098585513e+01
4.316097373954314698e+00 7.125623303732233182e+01 7.082321210318458071e+00 9.305809996819291996e+01 -1.055382505728597243e+04 -5.584605521541961025e+03 -1.839752466480617841e+03 1.533868935447981130e+02 1.129512115105505109e+04 -7.309769071582835693e+11 -4.534120504098585513e+01
9.085412275700754492e+00 8.031287440490439167e+01 3.071960228070026844e+01 6.977184336522846309e+01 -1.098462872786616026e+04 -5.804676494790632205e+03 -1.705031397585979903e+03 1.275612950166695470e+02 1.177400381823432144e+04 -7.061736316486658936e+11 -4.534120504098585513e+01
1.679956464883915146e+01 7.985498935134343412e+01 3.738628494891671750e+01 5.972087368008190955e-01 -9.560502469073098837e+03 -5.717823648177847645e+03 -1.762294759516963950e+03 1.706527085478485901e+02 1.194851901324775645e+04 -6.743599543942822266e+11 -4.534120504098585513e+01
1.318090775395127423e+01 8.675014446820395619e+01 1.049198733520295690e+01 5.818753390192353692e+01 -9.359942015128212006e+03 -5.768630402023225543e+03 -1.877193478747472454e+03 1.509429634496452195e+02 1.175224630268593501e+04 -6.735422106736098633e+11 -4.534120504098585513e+01
7.793862903137517506e+00 6.872092070573313549e+01 3.122246431759300478e+01 6.631914004683973474e+01 -1.039311816257040482e+04 -5.819759941845177309e+03 -1.825313109175915997e+03 1.620079638611384780e+02 1.111322965773427495e+04 -6.542820074017327881e+11 -4.534120504098585513e+01
5.395381176823550895e+00 8.316713942565944251e+01 2.382912544509881414e+01 1.538478869627853030e+01 -9.383889848491004159e+03 -5.557515057061516018e+03 -1.879018624266085908e+03 1.610063102318335666e+02 1.178945794456668227e+04 -6.503992174136756592e+11 -4.534120504098585513e+01
1.041934714908974335e+01 8.067510818411786033e+01 3.411393079146561291e+01 6.218196548665591195e+01 -9.050706857306720849e+03 -5.877776388662362478e+03 -1.849512256376831374e+03 1.823469447577558071e+02 1.131118088051747691e+04 -6.359277933210710449e+11 -4.534120504098585513e+01
1.178949477853324268e+01 7.589491001249288615e+01 1.740516330665298739e+01 2.861206664338512695e+01 -9.633393712306009547e+03 -5.576769138983140692e+03 -1.933954509976857253e+03 1.451275447926942377e+02 1.206933332143188454e+04 -6.216201104196118164e+11 -4.534120504098585513e+01
3.163051068398041732e-01 6.545153262327296773e+01 3.850624513004092364e+00 5.009647173623260841e+01 -1.062642890559799162e+04 -5.572148492959519899e+03 -1.867138969475765407e+03 1.435659079628408108e+02 1.147371104931691480e+04 -6.100141013281824951e+11 -4.534120504098585513e+01
4.523558153537980075e+00 6.249286065871764606e+01 1.588334356561475680e+01 7.493983733063139141e+01 -9.230158258671608564e+03 -5.679311262084851478e+03 -1.897722019898380495e+03 1.428158123781494453e+02 1.159603830101661333e+04 -6.023386077029556885e+11 -4.534120504098585513e+01
1.681142889152753384e+01 6.967530137453198336e+01 2.333281550129799697e+01 2.089678174066872884e+01 -1.061707089278737476e+04 -5.596883865511906151e+03 -1.717172179650114913e+03 1.548228600875189329e+02 1.145725623443353834e+04 -5.801942154968907471e+11 -4.534120504098585513e+01
1.369655209791986472e+01 8.359473148198070191e+01 3.503259348286744057e+01 3.057597644953479943e+01 -9.472512908623804833e+03 -5.709027949827582233e+03 -1.760446797632497464e+03 1.557071115143869235e+02 1.181070247789615496e+04 -5.776582474729448242e+11 -4.534120504098585513e+01
1.630571895233361701e+01 6.281603084151497995e+01 3.197830049958111331e+01 9.075959266320742813e+01 -1.095724344309795197e+04 -5.762484509559923026e+03 -1.928395507206496632e+03 1.482897972950983672e+02 1.183591545018465331e+04 -5.620729562487034912e+11 -4.534120504098585513e+01
1.427658350290631084e+01 7.876911908856813227e+01 5.229601976606969238e+00 3.438811584446580838e+01 -9.392963512310729129e+03 -5.599959809743852929e+03 -1.703722385669807636e+03 1.801078869077894069e+02 1.167292943169234968e+04 -5.437077788766116333e+11 -4.534120504098585513e+01
4.874247964745784145e+00 6.350654682743610380e+01 9.313797942453765799e+00 8.652838442637134619e+01 -1.044155650911296652e+04 -5.418629995500717996e+03 -1.775632431897303150e+03 1.284853779903700683e+02 1.137722336724916204e+04 -5.335048073393595581e+11 -4.534120504098585513e+01
8.891094549392629887e+00 8.920691954363471154e+01 1.287375779369255957e+00 3.135135151324097791e+01 -9.523730052740420433e+03 -5.841229922537420862e+03 -1.792710577695091843e+03 1.281954426221403480e+02 1.184738577775647536e+04 -5.284904969367673340e+11 -4.534120504098585513e+01
1.331251789682954012e+01 7.028113247930373575e+01 3.254558263310384092e+01 8.071627423330686213e+01 -1.024548216608895200e+04 -5.830288828559894682e+03 -1.782873752510010490e+03 1.332191441003895989e+02 1.108697155243602720e+04 -5.262186912242445679e+11 -4.534120504098585513e+01
1.115115726059178591e+01 6.576649875809970069e+01 7.605683338474454658e+00 1.398368037222203242e+01 -9.024959669183743245e+03 -5.695268770444043184e+03 -1.873014662733417708e+03 1.880002266329503300e+02 1.121751500143374687e+04 -5.031331755779510498e+11 -4.534120504098585513e+01
5.729246743932101538e+00 6.763065400140166616e+01 2.269232657542030296e+01 1.884624896119846937e+01 -9.034227578759526295e+03 -5.449731514550745487e+03 -1.915460566126269896e+03 1.248573476311640604e+02 1.138193706788141753e+04 -4.945921978802178955e+11 -4.534120504098585513e+01
4.643714813565940958e+00 8.058406386506210595e+01 9.759160612064345486e+00 1.448831811289606186e+01 -9.024981308894624817e+03 -5.704324997428057941e+03 -1.945943612453952483e+03 1.513827310001053377e+02 1.127525851806338687e+04 -4.942798634735159912e+11 -4.534120504098585513e+01
1.205904094986359887e+01 8.604875710419740642e+01 5.866608903859283686e+00 4.136257544360956473e+01 -9.704351211608123776e+03 -5.540567922531591648e+03 -1.789325531505258823e+03 1.325070062696123898e+02 1.207008500122454097e+04 -4.926014846624604492e+11 -4.534120504098585513e+01
1.807704531303837214e+01 7.151720748777009362e+01 3.694191680353888785e+01 9.067889964330730379e+01 -9.931134514785826468e+03 -5.801896968121984173e+03 -1.709256596060012043e+03 1.872687682797910895e+02 1.216563800909191923e+04 -4.725367854465919189e+11 -4.534120504098585513e+01
1.939273225743921714e+01 7.703162987910241100e+01 1.710185068087384863e+01 5.546880013412893362e+01 -1.074687212913488474e+04 -5.610007719934969828e+03 -1.936214008215401918e+03 1.874231515206515155e+02 1.163408788551533689e+04 -4.723567637244807129e+11 -4.534120504098585513e+01
1.238906924458410863e+01 6.144749090950170256e+01 2.561565304841079893e+01 8.502475129234117901e+01 -1.047184141433800323e+04 -5.446243094195705453e+03 -1.720734136298926160e+03 1.363547184257650997e+02 1.145768428550759199e+04 -4.493107606849141235e+11 -4.534120504098585513e+01
1.602027015772864971e+01 7.165029045835413513e+01 3.255215917114752955e+01 5.085603317786652156e+01 -9.342153669452640315e+03 -5.654784373246085124e+03 -1.882083620956961568e+03 1.279112321368186400e+02 1.163008161346820816e+04 -4.356243055131355591e+11 -4.534120504098585513e+01
4.212041007444072171e+00 6.909028223051610951e+01 6.462963647258231248e+00 8.885520496981254723e+01 -1.087041267222927854e+04 -5.658234668455547762e+03 -1.908768319455935398e+03 1.401639791206147549e+02 1.186438687508320800e+04 -4.324879118628173218e+11 -4.534120504098585513e+01
2.637193458028798343e+00 8.700287595760137549e+01 3.901220381849166330e+01 3.311959881614343715e+01 -1.072962632289849353e+04 -5.783650592217771191e+03 -1.919585926040148479e+03 1.295080654718199185e+02 1.172053782200101705e+04 -4.117696097587459106e+11 -4.534120504098585513e+01
1.966781977278116145e+01 7.175903556866695965e+01 4.109196151257352270e+00 9.418417215043658075e+01 -9.724353461912374769e+03 -5.718483968494650071e+03 -1.924932912133375339e+03 1.259781233367964859e+02 1.201306548363276852e+04 -4.112476152537338257e+11 -4.534120504098585513e+01
1.688677531848663094e+01 7.396867008462427862e+01 1.387608016239836317e+01 9.865302854189539516e+01 -1.055556243223159800e+04 -5.477563846937448943e+03 -1.838817190909796409e+03 1.635282327117865293e+02 1.154080994256974554e+04 -4.022986005911163940e+11 -4.534120504098585513e+01
4.605619728940807178e+00 6.453877207539115091e+01 1.253820191663232464e+01 7.454189599454734605e+01 -9.514688074467914703e+03 -5.611095837922709507e+03 -1.849959088298694041e+03 1.336740874225280891e+02 1.176672042941175823e+04 -3.861450418553059692e+11 -4.534120504098585513e+01
6.724837237831573944e+00 6.650003847642204846e+01 1.391066278387621935e+01 9.505041276214591051e+01 -1.019063190722830950e+04 -5.807452287738540690e+03 -1.928311953096970683e+03 1.601951190150848845e+02 1.110656984406529773e+04 -3.814750771612271118e+11 -4.534120504098585513e+01
2.617612794052082137e+00 6.283440433808405601e+01 2.456101666957205509e+01 8.070780461479259316e+01 -9.309077949437963980e+03 -5.716878718716495314e+03 -1.855201790373576614e+03 1.867783162917752691e+02 1.140507182313587145e+04 -3.566336131571152954e+11 -4.534120504098585513e+01
1.789596531565029025e+01 7.976078520466998611e+01 1.656753112409409567e+01 8.159473750066648279e+01 -1.016205163952776638e+04 -5.452374292554573913e+03 -1.717329996968010619e+03 1.226965979288855095e+02 1.121586137640296511e+04 -3.558362968848073730e+11 -4.534120504098585513e+01
1.087925249141001949e+01 7.360966286669994929e+01 5.822937834747365926e+00 4.822015355149630977e+01 -9.406306101769387169e+03 -5.622004786344462445e+03 -1.835389206984919156e+03 1.419144001453819328e+02 1.160367546948896234e+04 -3.545708979037414551e+11 -4.534120504098585513e+01
1.658769098941003506e+01 6.589251444739285546e+01 3.407437336008212725e+01 8.436397508656905586e+01 -9.975856305605180751e+03 -5.793643974033447194e+03 -1.756687526937057555e+03 1.750101031386882369e+02 1.213664970080960666e+04 -3.501885899044066162e+11 -4.534120504098585513e+01
3.589454975502722966e+00 8.365434004825937109e+01 1.142024681999858871e+01 1.183549391493645864e+01 -1.008852814363311518e+04 -5.703071138391250315e+03 -1.700502130666899575e+03 1.582205152902641601e+02 1.103173437508787174e+04 -3.485677343664764404e+11 -4.534120504098585513e+01
1.683668569574325247e+01 7.560427480638031739e+01 2.487151763212148836e+01 1.507504395710699185e+01 -1.060841451100817721e+04 -5.720332402945428839e+03 -1.723131534783549341e+03 1.413810371672988424e+02 1.163921051657320822e+04 -3.363556257118496094e+11 -4.534120504098585513e+01
1.427370481499110078e+01 6.458923718509146283e+01 3.870607265079348736e+01 2.579015076294599851e+01 -1.025578302882131175e+04 -5.661229974256692913e+03 -1.724607222126736815e+03 1.277867653095612468e+02 1.129367953275685977e+04 -3.342200963039189453e+11 -4.534120504098585513e+01
1.125433879820868732e+01 8.615300991183316626e+01 3.361885940290437969e+00 2.878658273103707543e+01 -9.637755380614657042e+03 -5.511151295091377506e+03 -1.872916660932333343e+03 1.307902862191766360e+02 1.187571656822150544e+04 -3.306747620435927734e+11 -4.534120504098585513e+01
6.720133226159175521e+00 7.202501695996672026e+01 6.748894486884607247e+00 8.971977652616418197e+01 -1.010215754357043079e+04 -5.817869754598345025e+03 -1.812643823859586746e+03 1.427389364993798608e+02 1.109588964972906979e+04 -3.074981690981558838e+11 -4.534120504098585513e+01
1.940926844332839707e+01 7.486949832122330406e+01 5.283056814799842904e+00 5.323084768883638418e+01 -1.000599321323268850e+04 -5.669651964675735144e+03 -1.896102709002521124e+03 1.358043846490989495e+02 1.103648326640044070e+04 -3.069209707330829468e+11 -4.534120504098585513e+01
8.031739184898757600e+00 7.243326319894613619e+01 1.308378760066051960e+01 8.408891503435287973e+01 -9.257781766744084962e+03 -5.634288887958566193e+03 -1.923227568285003599e+03 1.456752512229902834e+02 1.138990665514557986e+04 -3.022182806602664795e+11 -4.534120504098585513e+01
1.358280156934335681e+00 8.147076155930214725e+01 1.069981216334976182e+01 8.135243351982590809e+01 -1.007844429021489668e+04 -5.579854890340247039e+03 -1.734700971618999802e+03 1.241154707062650004e+02 1.114659669012006088e+04 -2.999637014890757446e+11 -4.534120504098585513e+01
6.222739321489275888e+00 6.639384561242550831e+01 1.271618561951680348e+01 8.093370129754913478e+01 -9.901172696354809887e+03 -5.795055727223996655e+03 -1.808017557560809792e+03 1.401120833488075448e+02 1.204475103630104968e+04 -2.843044801425017090e+11 -4.534120504098585513e+01
1.651219416800893791e+00 8.409713509732304715e+01 3.327630689790123597e+01 6.122162860278200469e+01 -1.013179058577627802e+04 -5.654428546162397652e+03 -1.798805289991136306e+03 1.799447186031530919e+02 1.112174087190279533e+04 -2.825595474517916260e+11 -4.534120504098585513e+01
2.797984687550885141e+00 6.275857001800187618e+01 2.158873650630555474e+00 2.499102884844507155e+00 -1.073894409810969591e+04 -5.846855028867099463e+03 -1.866989783773608451e+03 1.331458743910652629e+02 1.182635291859792233e+04 -2.816309149636994019e+11 -4.534120504098585513e+01
1.654456015428259619e+01 6.618909297295370209e+01 1.093140780897031661e+01 4.000657313171110019e+01 -1.012929158150309559e+04 -5.457491701901629312e+03 -1.797445518491443863e+03 1.575694223231839430e+02 1.120194579545269880e+04 -2.764655697799940796e+11 -4.534120504098585513e+01
6.366853705145781639e+00 6.598834492418755815e+01 1.994711061992924073e+01 1.832969040221947665e+01 -9.900333173544822785e+03 -5.748541343908088493e+03 -1.729369364272925395e+03 1.478145421296262327e+02 1.202090806557725591e+04 -2.692972540732890015e+11 -4.534120504098585513e+01
9.564075180897170014e+00 8.079643841640960034e+01 9.843874605453537541e+00 6.294763247535918538e+01 -1.076429279484121980e+04 -5.780965320937231809e+03 -1.815511308388833413e+03 1.354183876611788833e+02 1.187608365328929722e+04 -2.669477331745921021e+11 -4.534120504098585513e+01
1.903440740423764410e+01 6.442042959968092930e+01 3.335641003498303547e+01 8.513825115861044424e+01 -1.001658803421120319e+04 -5.491030491743152197e+03 -1.910010786093448360e+03 1.499547403341322820e+02 1.111051331488502183e+04 -2.664394135850458679e+11 -4.534120504098585513e+01
2.808237710035929702e+00 6.752573499029783477e+01 2.188464886220664951e+01 5.532186504884655420e+01 -9.260524281837564558e+03 -5.507995733271402059e+03 -1.769878163910358808e+03 1.685352547025614172e+02 1.132389230554755886e+04 -2.568616605209759216e+11 -4.534120504098585513e+01
1.910402398070883123e+01 7.186709752066046519e+01 8.444771326217233920e+00 9.238397003172954314e+00 -1.094106633376830723e+04 -5.585679972404134787e+03 -1.915078009413271047e+03 1.624642359670984604e+02 1.209263927546281229e+04 -2.492664536671667175e+11 -4.534120504098585513e+01
5.845562918677507103e-01 6.913556465447443600e+01 9.211917969980197185e+00 9.521096248993981703e+01 -1.006433850610730588e+04 -5.889093708436055749e+03 -1.893603390717232287e+03 1.392622148380745841e+02 1.217330898276544758e+04 -2.490414365197106628e+11 -4.534120504098585513e+01
6.548130394352601691e+00 7.038524169139905950e+01 3.851303676761492767e+01 8.372622201829045707e+01 -1.032918614809832616e+04 -5.562930826712369708e+03 -1.745965640304096723e+03 1.587365652673358625e+02 1.143572977680127588e+04 -2.375791872427322083e+11 -4.534120504098585513e+01
1.922824606168661177e+01 8.520229189135312708e+01 1.072719968789565570e+01 9.982449077063694176e+01 -1.006995094630088533e+04 -5.759914966230423488e+03 -1.773182536413862636e+03 1.398993862363668939e+02 1.114873308041418386e+04 -2.359282808156697998e+11 -4.534120504098585513e+01
3.838042419749455370e+00 6.105466464816391436e+01 3.541507956307588501e+01 8.724409572205798824e+00 -9.809819434714514500e+03 -5.748293735899368585e+03 -1.771275920275325461e+03 1.674107405615486357e+02 1.185603855376377760e+04 -2.356967195593269653e+11 -4.534120504098585513e+01
1.393278778685060715e+01 7.793676853764483781e+01 3.970455843568681331e+01 5.871780928735670102e+01 -1.030890789940613467e+04 -5.692026180711434790e+03 -1.762216270680462458e+03 1.833818550589598146e+02 1.136250280756918255e+04 -2.296160987666831970e+11 -4.534120504098585513e+01
1.191683774944544005e+01 6.402369472181189280e+01 2.256811453903123876e+01 4.942650398166683168e+00 -1.033697136531639444e+04 -5.492120204436740096e+03 -1.906598172085212809e+03 1.231242162277830232e+02 1.154631398068897579e+04 -2.237292569903530884e+11 -4.534120504098585513e+01
7.241437267225883545e+00 6.754936475503166093e+01 3.477361176356606620e+01 7.587648520296936283e+01 -1.054393462934847048e+04 -5.446831773788603641e+03 -1.718434398558696785e+03 1.719232417798357915e+02 1.168715133256796798e+04 -2.231980219995270081e+11 -4.534120504098585513e+01
1.845455507838023479e+01 6.376779283765654327e+01 3.073538245918148704e+01 4.479783219606027700e+01 -9.724323268979203931e+03 -5.637200755965411190e+03 -1.827066955089765315e+03 1.244033257528248555e+02 1.183166829894509647e+04 -2.037255513879579468e+11 -4.534120504098585513e+01
4.047869186349534409e+00 7.897318569742181182e+01 2.065602429638290971e+01 6.416360483508192658e+01 -9.835329282084716397e+03 -5.772273857780069193e+03 -1.795158357231284072e+03 1.567100010893765898e+02 1.185828676884877677e+04 -2.016081077585089111e+11 -4.534120504098585513e+01
1.262996778891112015e+01 8.428244336520755553e+01 6.574276879536967932e+00 2.797844031155766231e+01 -9.807172021627508002e+03 -5.681250069699754931e+03 -1.704899421739726222e+03 1.307901879365872162e+02 1.187486606763465716e+04 -1.950027166313028870e+11 -4.534120504098585513e+01
5.275788915906383991e+00 8.323115541543427298e+01 1.218919457774225634e+01 2.022733979337490240e+01 -1.032128114099935738e+04 -5.507194373399157485e+03 -1.815137904927580621e+03 1.385504274184388294e+02 1.152541591636242993e+04 -1.924492474738170776e+11 -4.534120504098585513e+01
1.455595948461217937e+01 8.100805476167310815e+01 1.891277258402313421e+01 6.280318713892825855e+01 -9.763493334011525803e+03 -5.893359361435014762e+03 -1.870590383001251666e+03 1.531312023556017721e+02 1.175352260210454915e+04 -1.907673588463626099e+11 -4.534120504098585513e+01
1.927623836400962887e+01 7.349675765690494700e+01 2.485644709706953037e+01 2.424011778137253259e+01 -1.053903023756150651e+04 -5.784338890937798169e+03 -1.773570895291785973e+03 1.333770717781056590e+02 1.172577807125488289e+04 -1.874138780175152893e+11 -4.534120504098585513e+01
1.580212811894974045e+01 6.409161725624562678e+01 3.098599501067874229e+01 6.943096702183585478e+01 -9.935943573922555515e+03 -5.536586028958767201e+03 -1.705771659905643446e+03 1.622469667848313861e+02 1.197453960249945339e+04 -1.746645078648757019e+11 -4.534120504098585513e+01
1.252306871846442071e+01 7.702104050141913660e+01 1.728668800315320908e+01 3.523178448577817079e+01 -9.713254635049450371e+03 -5.455756604402391531e+03 -1.790076428877962599e+03 1.680485249807067589e+02 1.173759930933681790e+04 -1.745975937524771729e+11 -4.534120504098585513e+01
8.792117041474131867e+00 7.589917922637279446e+01 3.067179861487006320e+01 2.740603323507882294e+01 -1.009899640179884227e+04 -5.418661125512156104e+03 -1.793853891674830720e+03 1.333750564081622088e+02 1.133980880134040126e+04 -1.692680233769010315e+11 -4.534120504098585513e+01
1.973820054933723611e+01 8.150669436492519537e+01 2.268267923455275437e+01 3.167535571026407482e+01 -9.350378039311097382e+03 -5.510306691893338211e+03 -1.921003331316459480e+03 1.771430788241403320e+02 1.131777119035114629e+04 -1.682860926579319763e+11 -4.534120504098585513e+01
2.886014737239185113e+00 6.567248911220636387e+01 3.862399756992861910e+01 1.232116866310868630e+01 -9.974384103003227210e+03 -5.665741237459925287e+03 -1.711567121889211421e+03 1.408881005282783008e+02 1.113916813878862922e+04 -1.664438029540912781e+11 -4.534120504098585513e+01
1.374997505761107242e+01 7.356600735389002921e+01 3.685664264153155756e+01 1.920378735417282456e+01 -9.863130171609303943e+03 -5.430501559023427035e+03 -1.700497692663689804e+03 1.766716295296790804e+02 1.187442049545839836e+04 -1.620495829056065674e+11 -4.534120504098585513e+01
1.522674595075674553e+01 6.759435380817953387e+01 2.518540512750443483e+01 5.291397099882197352e+01 -9.674888609936580906e+03 -5.750785392292555116e+03 -1.719718671721902410e+03 1.677367167592873898e+02 1.161439676964372848e+04 -1.588709160809157410e+11 -4.534120504098585513e+01
1.515452594916279594e+01 6.159785893241392074e+01 3.140678159238815326e+01 2.633529680005270546e+00 -9.963611869638009011e+03 -5.677287118929284588e+03 -1.899082169701015118e+03 1.560031372876608486e+02 1.197042735489535880e+04 -1.528010717277750244e+11 -4.534120504098585513e+01
3.318517968717813460e+00 7.916762751316612423e+01 3.234562432379470209e+01 3.429290533760745774e+01 -1.085494741705006527e+04 -5.561792985840956135e+03 -1.737566611520438073e+03 1.638872904280666489e+02 1.211017401676617374e+04 -1.485441642395153809e+11 -4.534120504098585513e+01
1.928616085718535933e+00 8.376387393045359886e+01 1.106619829092754337e+01 4.949626759547363974e+01 -9.791172439487045267e+03 -5.890424642828437754e+03 -1.743887569135961030e+03 1.644670889472635906e+02 1.169319400370778203e+04 -1.453095073169037781e+11 -4.534120504098585513e+01
1.608700268399811151e+01 8.964200435912783860e+01 6.847883326567129281e+00 2.974790627802321552e+01 -1.053349570085722553e+04 -5.581290659560921995e+03 -1.725199875053653614e+03 1.559521848986335328e+02 1.177276204053068795e+04 -1.427403389735620422e+11 -4.534120504098585513e+01
5.677596535743816730e+00 6.915273069776769432e+01 3.894803054115739371e+01 4.251688832864721235e+01 -1.070081938267134501e+04 -5.655878602242181842e+03 -1.924202922354172415e+03 1.832553550959101756e+02 1.191937912302198674e+04 -1.369672669939629974e+11 -4.534120504098585513e+01
1.091309614241646386e+01 8.386450635928284214e+01 2.604890481237614352e+01 2.133577934945428112e+01 -1.038721037428589989e+04 -5.723673146929879294e+03 -1.802706802178123098e+03 1.871528272699105742e+02 1.155121993176198339e+04 -1.359621808199156799e+11 -4.534120504098585513e+01
4.046870765664354330e+00 7.152561339604021384e+01 2.395274473374131219e+01 8.860823335132161560e+01 -9.755127707212046516e+03 -5.577684862705988053e+03 -1.891130438019022677e+03 1.330408736677708532e+02 1.176939474356118626e+04 -1.359244006016327515e+11 -4.534120504098585513e+01
1.073422178157808204e+01 7.982595631849393669e+01 2.864842789534257150e+01 1.861175423115065541e+01 -1.014870624168118411e+04 -5.898649036712216002e+03 -1.726827409917054183e+03 1.590542742583780580e+02 1.208162872465713372e+04 -1.349079996278537445e+11 -4.534120504098585513e+01
