# A nu0 w tau a0 a1 a2 a3 a4 logL logPrior
5.842672448828595266e-01 7.837011005579009293e+01 1.906742056697859766e+01 6.270750449703514917e+00 -9.869363242427367368e+03 -5.557562462103929647e+03 -1.797994392024667150e+03 1.486749196180293211e+02 1.147147671802794139e+04 8.602632453296594406e+01 -4.534120504098585513e+01
5.385925915019723620e-01 7.832274187859951553e+01 1.859197633224304624e+01 7.479946132707563144e+00 -1.022257346712916660e+04 -5.727237229403936908e+03 -1.846873606802327231e+03 1.515242032846630593e+02 1.182178808436087274e+04 8.602935880150022285e+01 -4.534120504098585513e+01
5.425672728727131133e-01 7.823744455391171471e+01 1.867933084336621619e+01 7.626821227247791768e+00 -1.028840863454239843e+04 -5.757187701490631298e+03 -1.857570797345768597e+03 1.527089439201987204e+02 1.188644811285737524e+04 8.607343514234923987e+01 -4.534120504098585513e+01
5.411551572464600168e-01 7.833596279730154777e+01 1.868617987481883702e+01 6.687771928522650455e+00 -1.027395603979249063e+04 -5.750972357184720750e+03 -1.854846093942017205e+03 1.523025243490305058e+02 1.187239890260964785e+04 8.616900816823056175e+01 -4.534120504098585513e+01
5.504887473604079817e-01 7.825712778352792043e+01 1.877556186407546335e+01 6.441665605613793311e+00 -1.033274662204118795e+04 -5.777976720004950039e+03 -1.864342459620981117e+03 1.532756964986955666e+02 1.193022553138065086e+04 8.624724359634438997e+01 -4.534120504098585513e+01
5.623343170131060997e-01 7.835703142099622198e+01 1.886770509516453842e+01 6.567848236648229587e+00 -9.793243289638141505e+03 -5.523533065642399379e+03 -1.785073924878595335e+03 1.470843667049619228e+02 1.139692228021786104e+04 8.647320991785683475e+01 -4.534120504098585513e+01
5.526712103190063452e-01 7.837750615727091485e+01 1.880739501669193103e+01 7.098899517438564288e+00 -9.866570612944738969e+03 -5.559353922708656683e+03 -1.794679878280975572e+03 1.474401491601553005e+02 1.146988155401164113e+04 8.650824428180129644e+01 -4.534120504098585513e+01
5.548986349631858106e-01 7.823278160255608782e+01 1.889744393903432496e+01 6.818155992721905534e+00 -1.027291603273659894e+04 -5.749820815033139297e+03 -1.855446880998983488e+03 1.525567104750937233e+02 1.187111936284814510e+04 8.654228095448323188e+01 -4.534120504098585513e+01
5.876437803425336170e-01 7.833908260844263793e+01 1.901984890491583258e+01 6.142076457463079286e+00 -9.888125820751207357e+03 -5.566220474765541439e+03 -1.800940453753839165e+03 1.489679799912888711e+02 1.148994770353931381e+04 8.685712579942129707e+01 -4.534120504098585513e+01
5.536122615675774794e-01 7.823586934246338842e+01 1.879769728431035958e+01 7.271261958823951765e+00 -1.004992894167874329e+04 -5.644638825846770487e+03 -1.822718178348496167e+03 1.500107334978823133e+02 1.165067465679268571e+04 8.689808553646275868e+01 -4.534120504098585513e+01
5.185116963628966236e-01 7.823762493642709615e+01 1.852204848802294634e+01 7.319250163845379298e+00 -1.053652749405171016e+04 -5.875777069426979324e+03 -1.892563409625799977e+03 1.549512839582762922e+02 1.213230219396142456e+04 8.700460652668866146e+01 -4.534120504098585513e+01
5.420646664603402387e-01 7.831905127227491903e+01 1.874402121988169512e+01 6.936088896819131655e+00 -1.022181600973386230e+04 -5.726534996587995010e+03 -1.847211196813405422e+03 1.516605287317878208e+02 1.182090017040460043e+04 8.701886734136444090e+01 -4.534120504098585513e+01
5.675617445047275167e-01 7.821928525435910728e+01 1.876807647191494155e+01 6.225398117287345379e+00 -1.005737191520180750e+04 -5.647343601392344681e+03 -1.824574876850399050e+03 1.504085961642647078e+02 1.165773076123070132e+04 8.702041144535191108e+01 -4.534120504098585513e+01
5.362679171529700639e-01 7.823830352519426867e+01 1.872386558507747267e+01 7.590392872889839104e+00 -1.046364327497800878e+04 -5.839572025974824101e+03 -1.883584534743289169e+03 1.548289365366842389e+02 1.205955854275095044e+04 8.715858242845560255e+01 -4.534120504098585513e+01
5.548107629919808437e-01 7.824130532105765212e+01 1.865214539923203674e+01 6.821384863119482667e+00 -1.033956703797286355e+04 -5.780832473112487605e+03 -1.865575320934915680e+03 1.534874551480154423e+02 1.193683588495862023e+04 8.731670598512748427e+01 -4.534120504098585513e+01
5.622120280902612732e-01 7.823813377339989472e+01 1.870946561748808179e+01 6.723872344087070907e+00 -1.011395463070600817e+04 -5.674012547789930068e+03 -1.832945078479393032e+03 1.510709457501217798e+02 1.171364821093656610e+04 8.734806335131816013e+01 -4.534120504098585513e+01
5.921803841683280778e-01 7.835492634818059798e+01 1.885704436846897281e+01 5.750390839434567525e+00 -9.769906441336273929e+03 -5.510460996205829360e+03 -1.783615691396305465e+03 1.476155774587274436e+02 1.137308152359934320e+04 8.741234388394127564e+01 -4.534120504098585513e+01
5.241836545232395617e-01 7.822028871311194109e+01 1.853933300933970330e+01 7.289152793349495951e+00 -1.050492411162304597e+04 -5.860425704540043625e+03 -1.888290984108823750e+03 1.547567843301955861e+02 1.210089848203148722e+04 8.742910503860318272e+01 -4.534120504098585513e+01
5.783483633225672271e-01 7.835747265560917185e+01 1.881462463671176266e+01 5.992809378280933963e+00 -9.935247716500694878e+03 -5.589290554757729296e+03 -1.807000373266306042e+03 1.491789270907956109e+02 1.153684246225128845e+04 8.747195722230711112e+01 -4.534120504098585513e+01
5.302015364366909900e-01 7.826069209406510652e+01 1.876017777182385871e+01 7.393032098123789808e+00 -1.051819489271374187e+04 -5.866122726303262425e+03 -1.890784969156451552e+03 1.551277326442401829e+02 1.211380715026878170e+04 8.748900470973541132e+01 -4.534120504098585513e+01
5.447778973627982468e-01 7.840178570356010823e+01 1.887309217429408292e+01 7.265835675466263410e+00 -9.926832385282465111e+03 -5.587482260332809346e+03 -1.803763542368317303e+03 1.482442795624417613e+02 1.152933818867067021e+04 8.755803412960011656e+01 -4.534120504098585513e+01
5.425875120911989313e-01 7.825098145756255974e+01 1.872824937668025314e+01 6.792810108845944939e+00 -1.041196857604044453e+04 -5.815801838236549884e+03 -1.875425983759209885e+03 1.539946601391860099e+02 1.200871824219974405e+04 8.776231517550127137e+01 -4.534120504098585513e+01
5.427409962039619895e-01 7.835015505358494181e+01 1.863553498086709936e+01 6.381450842284175806e+00 -1.013039909024615008e+04 -5.683472398297315522e+03 -1.833616281837748147e+03 1.505863637504349128e+02 1.173055352444066557e+04 8.789755446272749850e+01 -4.534120504098585513e+01
5.460134707022484823e-01 7.823087129006616181e+01 1.873102321109034563e+01 6.816799775744196488e+00 -1.037902347249168633e+04 -5.799865926276783284e+03 -1.870946093677984436e+03 1.537687130818617334e+02 1.197600706174406514e+04 8.794908030900437268e+01 -4.534120504098585513e+01
5.608167631535712072e-01 7.830613271449965396e+01 1.874115926615836969e+01 6.561750816082184024e+00 -1.010622141640210430e+04 -5.670058210261803652e+03 -1.832057947266326664e+03 1.510993558710209470e+02 1.170588572422765355e+04 8.795302462353345163e+01 -4.534120504098585513e+01
5.568369105950743414e-01 7.828574251537799000e+01 1.892837360719466844e+01 6.678042202694155272e+00 -1.032010369914451985e+04 -5.771158373365326952e+03 -1.863192327687999068e+03 1.534545711116322195e+02 1.191741180450381034e+04 8.796314999940973678e+01 -4.534120504098585513e+01
5.807795667591262312e-01 7.838573924578625451e+01 1.886849056585640483e+01 6.595372102586850360e+00 -9.650330526020192337e+03 -5.455244266738842271e+03 -1.764954059003193152e+03 1.457847881394590956e+02 1.125532517714240021e+04 8.802038331621656653e+01 -4.534120504098585513e+01
5.531243727541951261e-01 7.840238761275556101e+01 1.873150455868961117e+01 7.057094356953840908e+00 -9.868027703890822522e+03 -5.559521717180021369e+03 -1.795297461050693528e+03 1.476564378163135984e+02 1.147112285636116576e+04 8.809233248947825246e+01 -4.534120504098585513e+01
5.497536292755230702e-01 7.829424455456728538e+01 1.887356654859642546e+01 7.050268251221933014e+00 -1.006673320294833138e+04 -5.653409835451554500e+03 -1.824417775584814990e+03 1.498728892050139905e+02 1.166761249674541432e+04 8.810295863641267999e+01 -4.534120504098585513e+01
5.546225266068657289e-01 7.837233470142754754e+01 1.881292114989750885e+01 7.243397371288786246e+00 -9.797178921083135720e+03 -5.525780311241287563e+03 -1.785256303939248482e+03 1.469739773314883280e+02 1.140096141672214071e+04 8.816275969306769866e+01 -4.534120504098585513e+01
5.698906826331771036e-01 7.841604802238944671e+01 1.868393210221688960e+01 6.195639497584103594e+00 -9.794048209462234809e+03 -5.524016819456024677e+03 -1.785059207982495764e+03 1.470463041920783667e+02 1.139776438904621136e+04 8.820389145613992810e+01 -4.534120504098585513e+01
5.382048458313147821e-01 7.830441123510927071e+01 1.877438839365146706e+01 7.270593614405324701e+00 -1.016142364833155079e+04 -5.698600174358685763e+03 -1.837766611196967688e+03 1.507480951164068586e+02 1.176141949314825433e+04 8.826215150759482242e+01 -4.534120504098585513e+01
5.498535612374413351e-01 7.829628359563949402e+01 1.880438532480869185e+01 6.858590596991393618e+00 -1.023963977654180962e+04 -5.733953601228509797e+03 -1.850756939555560393e+03 1.522524125544333060e+02 1.183814119000502797e+04 8.828409371222745960e+01 -4.534120504098585513e+01
5.308680820388653743e-01 7.828203337335747847e+01 1.868845084420134128e+01 7.393125526221409949e+00 -1.016501147869262059e+04 -5.700333905644293736e+03 -1.838200364345902244e+03 1.507748563763641130e+02 1.176497235207202175e+04 8.832893032673011646e+01 -4.534120504098585513e+01
5.254181755675417786e-01 7.825038157432938135e+01 1.874384855452240117e+01 7.809147044037466401e+00 -1.054173621103150435e+04 -5.877507794842535986e+03 -1.893956828982568595e+03 1.552885228629055234e+02 1.213718153807523595e+04 8.842866755537018264e+01 -4.534120504098585513e+01
5.634920429670265962e-01 7.826903931261077219e+01 1.873568719621207990e+01 6.784940788826200553e+00 -9.963742034506025448e+03 -5.603090512076370942e+03 -1.810939642317006701e+03 1.493747445189551684e+02 1.156513445961726211e+04 8.863078428689728128e+01 -4.534120504098585513e+01
5.380891316862012053e-01 7.823494776673989293e+01 1.869771375850261208e+01 6.775190921767910268e+00 -1.040866433176270402e+04 -5.813923374668399447e+03 -1.875260210151561751e+03 1.540872540972659124e+02 1.200532325609395411e+04 8.863944224278162665e+01 -4.534120504098585513e+01
5.264586928454544346e-01 7.821821245585520899e+01 1.857720508080405253e+01 7.468499851682108392e+00 -1.036212707570950806e+04 -5.793063712623227730e+03 -1.867434938132252682e+03 1.531336409929365061e+02 1.195972691812232915e+04 8.868214360540345353e+01 -4.534120504098585513e+01
5.650548587799890665e-01 7.830129096907175779e+01 1.897112450474316248e+01 6.864799264551500357e+00 -9.951623748452238942e+03 -5.597701690702072483e+03 -1.808850241353720321e+03 1.491035555002646049e+02 1.155328839759677612e+04 8.870286707040459362e+01 -4.534120504098585513e+01
5.383547221117244153e-01 7.821030296695892048e+01 1.869756779210084119e+01 6.948869095544596419e+00 -1.057185482977025640e+04 -5.891055592254547264e+03 -1.898997594959409525e+03 1.558883663123825443e+02 1.216670791779381580e+04 8.871221625209828687e+01 -4.534120504098585513e+01
5.392421545477639189e-01 7.830743847602174412e+01 1.873808570044653266e+01 7.624422926592758998e+00 -1.021710702194830264e+04 -5.724068535896202775e+03 -1.846595849460044747e+03 1.516931185031332632e+02 1.181615871137902104e+04 8.872974563533651349e+01 -4.534120504098585513e+01
5.442102522858631719e-01 7.829671518225255511e+01 1.870181220053766324e+01 7.524342711222489655e+00 -1.014081869903577353e+04 -5.687807925226296902e+03 -1.835750388967980598e+03 1.509362826182788240e+02 1.174062808773180586e+04 8.873288295860230335e+01 -4.534120504098585513e+01
5.421490858975702709e-01 7.834340227224234354e+01 1.858667657556950914e+01 7.133544737959694793e+00 -1.009986216059777689e+04 -5.668866899022913458e+03 -1.829336072705752258e+03 1.503137139951530798e+02 1.170029476495519702e+04 8.878365027675368992e+01 -4.534120504098585513e+01
5.627007138571540334e-01 7.828016224905233855e+01 1.887174288184280968e+01 6.612167948235681436e+00 -1.018306246164259028e+04 -5.705974818158051676e+03 -1.843596563225162072e+03 1.520998479218696673e+02 1.178173077623490826e+04 8.880861225465137920e+01 -4.534120504098585513e+01
5.663681213821663007e-01 7.838597833413416538e+01 1.889164222372492219e+01 6.264068653983898116e+00 -9.819977835573316042e+03 -5.535896304424997652e+03 -1.789200449794979249e+03 1.474804519573036430e+02 1.142326252743577243e+04 8.886814043588130119e+01 -4.534120504098585513e+01
5.386533042737438048e-01 7.823703291885075828e+01 1.868189014909600232e+01 7.303277528562361454e+00 -1.025321153209963268e+04 -5.741209174050191905e+03 -1.851938477577023605e+03 1.520749118838957656e+02 1.185188232415196944e+04 8.887372317081448614e+01 -4.534120504098585513e+01
5.563696849499258912e-01 7.830685136800663315e+01 1.869266027832510702e+01 6.434269443901163399e+00 -1.013069509929006017e+04 -5.682307608995283772e+03 -1.834925385894797500e+03 1.511015716855286826e+02 1.173034886652199930e+04 8.889158852002206856e+01 -4.534120504098585513e+01
5.364667556900201140e-01 7.828467710790671674e+01 1.865827290700457297e+01 7.395622380492682169e+00 -1.021150995369590055e+04 -5.722071469352810709e+03 -1.845339974391936266e+03 1.513915325617251142e+02 1.181085949658637946e+04 8.895351264303161543e+01 -4.534120504098585513e+01
5.631958336875488857e-01 7.824586106465092428e+01 1.878834021336253102e+01 6.353737064310230664e+00 -1.017579161757131624e+04 -5.702775993628563810e+03 -1.842294699341645810e+03 1.519255690986441891e+02 1.177463176632752584e+04 8.897385850856241518e+01 -4.534120504098585513e+01
5.330771701224409354e-01 7.826496025056223971e+01 1.875839139747980866e+01 7.314951328738071190e+00 -1.047949895826671491e+04 -5.847706735720438701e+03 -1.885268844648449658e+03 1.547493543929507780e+02 1.207549181768245580e+04 8.900716442868862543e+01 -4.534120504098585513e+01
5.316142556645144790e-01 7.827231504669811102e+01 1.854186492967145838e+01 6.943834792900360320e+00 -1.034215734127909309e+04 -5.783340650819398434e+03 -1.864722394428971029e+03 1.530205305415195198e+02 1.193986988327490508e+04 8.904004334716401559e+01 -4.534120504098585513e+01
5.321628375043966352e-01 7.824434250289822046e+01 1.853582250233037243e+01 7.081393717604345106e+00 -1.042793949052590688e+04 -5.823922729394842463e+03 -1.877164367644195409e+03 1.539504295679853385e+02 1.202472125266883995e+04 8.904438969010837468e+01 -4.534120504098585513e+01
5.549370270211858580e-01 7.834538948146875725e+01 1.863268218610251026e+01 6.866790184952012766e+00 -1.002500768996526131e+04 -5.632939212451935418e+03 -1.818917258314590526e+03 1.496948207748915820e+02 1.162606899405944750e+04 8.906329556544699244e+01 -4.534120504098585513e+01
5.356456443165774628e-01 7.829336849352803540e+01 1.881229672576511192e+01 7.181433524532999435e+00 -1.028311368045574091e+04 -5.755756923624589945e+03 -1.855774643985607554e+03 1.522298686123895095e+02 1.188162506198827032e+04 8.906447713032711988e+01 -4.534120504098585513e+01
5.913033137295357067e-01 7.838998598352236513e+01 1.898403701401384325e+01 6.053395037163593173e+00 -9.678587470610664241e+03 -5.467706004786958147e+03 -1.769913416142234382e+03 1.464435785585683050e+02 1.128293562108688093e+04 8.906869506882888743e+01 -4.534120504098585513e+01
5.415895182530702234e-01 7.832385522274370260e+01 1.871886887304764358e+01 6.758473129961389603e+00 -1.031768543194773883e+04 -5.771343797747770623e+03 -1.861620671804400672e+03 1.529156061859970919e+02 1.191551640826010953e+04 8.907457567678568466e+01 -4.534120504098585513e+01
5.392826491603301964e-01 7.832422740133785055e+01 1.879703810649624529e+01 7.915366632106187517e+00 -1.017561150010377605e+04 -5.704549385807637009e+03 -1.840486797294503504e+03 1.511989422684734450e+02 1.177515678804196250e+04 8.909567718816853699e+01 -4.534120504098585513e+01
5.740356103851116387e-01 7.834388321781706566e+01 1.884135413643167922e+01 5.978099428111558922e+00 -9.934537739461169622e+03 -5.589846597465870218e+03 -1.806094464225540378e+03 1.488215001043386678e+02 1.153648495803266633e+04 8.910170185153921807e+01 -4.534120504098585513e+01
5.618869294389713387e-01 7.831287776118320210e+01 1.879858193187082804e+01 6.431764087767279925e+00 -1.015701390097206604e+04 -5.695074132686586381e+03 -1.838425166411489045e+03 1.512515734104243563e+02 1.175652288047677757e+04 8.910362704021297020e+01 -4.534120504098585513e+01
5.551573708747429281e-01 7.834265579210546093e+01 1.885585122603476194e+01 6.954939310983521139e+00 -9.991627359986046940e+03 -5.617378805565225775e+03 -1.813857036819403675e+03 1.492413566931356854e+02 1.159314076528383885e+04 8.910720698408439944e+01 -4.534120504098585513e+01
5.871526099337350812e-01 7.835490051572399750e+01 1.886836379087743509e+01 5.877433320627901914e+00 -9.852391432143896964e+03 -5.549922735420145727e+03 -1.795153235991676183e+03 1.483380811546259963e+02 1.145483670868553963e+04 8.911094478088288895e+01 -4.534120504098585513e+01
5.631645399960838461e-01 7.829001134672692785e+01 1.895579364185046600e+01 6.493877688858207264e+00 -1.012510920019215700e+04 -5.679498777199711185e+03 -1.834307784654338320e+03 1.510985421043312726e+02 1.172477636709905528e+04 8.912055606767602001e+01 -4.534120504098585513e+01
5.734317738054829361e-01 7.836829840123211000e+01 1.870097137376309249e+01 6.078247110485077265e+00 -9.866151354754903878e+03 -5.557058935948059116e+03 -1.796582579789172996e+03 1.482501020522121564e+02 1.146867285668598015e+04 8.914650888602065493e+01 -4.534120504098585513e+01
5.511406982309244862e-01 7.823060920726017287e+01 1.878095826845516214e+01 6.416647351095043916e+00 -1.026235054926435623e+04 -5.744754802988337360e+03 -1.853984831745208794e+03 1.524759560141025361e+02 1.186062744219859451e+04 8.915776061271391484e+01 -4.534120504098585513e+01
5.744238185288057519e-01 7.835321852154021371e+01 1.883662721253807604e+01 6.408966645397855544e+00 -9.949675672089384534e+03 -5.595644049539931075e+03 -1.809592563656518678e+03 1.495235354857090044e+02 1.155092859123577364e+04 8.916350752593649531e+01 -4.534120504098585513e+01
5.487825391840658318e-01 7.822938507742044578e+01 1.872913198902696053e+01 7.400351572810081713e+00 -1.023113123640884442e+04 -5.730298551706103353e+03 -1.849121657154690638e+03 1.520087542683769470e+02 1.182987362959506936e+04 8.916799408440681418e+01 -4.534120504098585513e+01
5.475173891163629403e-01 7.829153349081852298e+01 1.877900464477716724e+01 7.174511479473070885e+00 -1.008431737769812207e+04 -5.661029798835381371e+03 -1.827609639809302280e+03 1.503418404867010167e+02 1.168472523175652896e+04 8.919395387223279670e+01 -4.534120504098585513e+01
5.757130322036918546e-01 7.838671470259697571e+01 1.889744710877296541e+01 6.609338132746052530e+00 -9.817164564957893163e+03 -5.533594724201139798e+03 -1.789746688046003783e+03 1.478279909590587806e+02 1.142011600026028464e+04 8.920348472634370296e+01 -4.534120504098585513e+01
5.710106173656562811e-01 7.833111431360188703e+01 1.884021408960740018e+01 6.606452605568671643e+00 -9.770452813329651690e+03 -5.512586790826248034e+03 -1.781938885213311778e+03 1.468961993787279425e+02 1.137432753602074445e+04 8.927458608474037760e+01 -4.534120504098585513e+01
5.707284578546425458e-01 7.845552064014387383e+01 1.885850749297968321e+01 6.315666455607797047e+00 -9.734947511103904617e+03 -5.495779105491873452e+03 -1.776696180617674145e+03 1.465064499001310310e+02 1.133920995418855637e+04 8.928207881743665553e+01 -4.534120504098585513e+01
5.548930105241730582e-01 7.834423069329054101e+01 1.863781391235455587e+01 7.078808178722786337e+00 -1.002501793870154688e+04 -5.632914459398297367e+03 -1.818947934912360324e+03 1.497078091776817246e+02 1.162606559861021196e+04 8.930858507231674537e+01 -4.534120504098585513e+01
5.589804181444909537e-01 7.838571964997719022e+01 1.885952705236849525e+01 6.915099622917408873e+00 -9.990061682965515502e+03 -5.616325826625231457e+03 -1.813957308929179362e+03 1.493463545967745461e+02 1.159147861472466320e+04 8.934152950162416573e+01 -4.534120504098585513e+01
5.474781282779601632e-01 7.835604578465036241e+01 1.867622839605419927e+01 7.200101779132368485e+00 -1.022939947479128568e+04 -5.729396626137059684e+03 -1.848810525061767066e+03 1.520128718850693303e+02 1.182813488633636189e+04 8.944444518567470936e+01 -4.534120504098585513e+01
5.520826003018093342e-01 7.828234832716323410e+01 1.880299719871266717e+01 6.768874827644077996e+00 -1.002515840938654219e+04 -5.633786773403989173e+03 -1.818344548180211405e+03 1.494033114714397072e+02 1.162650808885515835e+04 8.944485825747788965e+01 -4.534120504098585513e+01
5.635810883817018446e-01 7.843817848369707235e+01 1.888145545697966554e+01 6.540964061006628860e+00 -9.914655078752730333e+03 -5.580579661751210551e+03 -1.803030677472126399e+03 1.485507120160423540e+02 1.151686788177943163e+04 8.945888336364635052e+01 -4.534120504098585513e+01
5.278021274138423591e-01 7.829999492624691015e+01 1.866467344706858711e+01 7.769790118596167972e+00 -1.022158210031438102e+04 -5.726902143229674039e+03 -1.846646971192052661e+03 1.514705427115448515e+02 1.182084465185619956e+04 8.947619421198638179e+01 -4.534120504098585513e+01
5.480734131441749035e-01 7.833575452356308233e+01 1.878829968954380547e+01 6.279767976621271508e+00 -1.010565786519402900e+04 -5.671649170676049835e+03 -1.830168570041109433e+03 1.503596724442368782e+02 1.170604780714745357e+04 8.947623268633410021e+01 -4.534120504098585513e+01
5.443684197479747855e-01 7.834428899084140596e+01 1.853131625605515254e+01 6.947659347887372050e+00 -1.014351582827652419e+04 -5.689458492876352466e+03 -1.835758887810437272e+03 1.508173225119483902e+02 1.174344023481950899e+04 8.949887797331011541e+01 -4.534120504098585513e+01
5.668675917402555831e-01 7.837546032598267232e+01 1.892169003729141608e+01 6.929614416679999778e+00 -9.923069849463005085e+03 -5.584002155826684429e+03 -1.804768124148184825e+03 1.488593845420513730e+02 1.152497903927192783e+04 8.953249471939577120e+01 -4.534120504098585513e+01
5.446568111455045713e-01 7.823602040050506901e+01 1.881247891864598643e+01 6.805038362530402729e+00 -1.033845732800130645e+04 -5.781142427738041988e+03 -1.864642507520995423e+03 1.531517965522928648e+02 1.193605274251749142e+04 8.959351336459603488e+01 -4.534120504098585513e+01
5.509090959556801614e-01 7.829899739943779480e+01 1.863693292682967240e+01 6.389153627745777442e+00 -1.015956380493768484e+04 -5.696744347272253435e+03 -1.838378239138086656e+03 1.511040758175830092e+02 1.175921105874140994e+04 8.962660842108496695e+01 -4.534120504098585513e+01
5.745431397439136889e-01 7.830164737343953618e+01 1.885683818515854071e+01 6.087173242289339647e+00 -9.948638587125293270e+03 -5.596289072843053873e+03 -1.808449555663105457e+03 1.490712201313528738e+02 1.155034156637817978e+04 8.967720991272122433e+01 -4.534120504098585513e+01
5.716665810602676867e-01 7.835541868250918185e+01 1.893294850624059222e+01 6.041548447610981754e+00 -9.858139650158938821e+03 -5.553626928278467858e+03 -1.795107423407680017e+03 1.480257072972417234e+02 1.146088493113174627e+04 8.967903057590054061e+01 -4.534120504098585513e+01
5.471157327392170977e-01 7.838381361525647151e+01 1.878915331351153384e+01 7.486751179077005602e+00 -1.012461517394114162e+04 -5.679924106365156149e+03 -1.833543733746546422e+03 1.508374060525653988e+02 1.172452916391290273e+04 8.969124280221801371e+01 -4.534120504098585513e+01
5.521549419256884805e-01 7.830666323359444903e+01 1.868925250458608645e+01 6.677056878724111577e+00 -1.030564278750806079e+04 -5.764699729588242008e+03 -1.860706592112320550e+03 1.531479002142269792e+02 1.190325160599910487e+04 8.969630655835375421e+01 -4.534120504098585513e+01
5.362083477215247029e-01 7.830893901911944965e+01 1.861282229248232412e+01 6.788447434597911112e+00 -1.034322557633239740e+04 -5.784412971737591761e+03 -1.864376126256929183e+03 1.528065789373792427e+02 1.194115532490731493e+04 8.972738460782049685e+01 -4.534120504098585513e+01
5.397014997392455271e-01 7.830251807224021832e+01 1.879750701098422994e+01 7.916091102768642251e+00 -1.017560048124266359e+04 -5.704571270209215072e+03 -1.840510686754953213e+03 1.511923116767267743e+02 1.177515401581614788e+04 8.974217283036472281e+01 -4.534120504098585513e+01
5.588819499224687570e-01 7.831394950011885214e+01 1.877547883540246687e+01 6.528716909496044885e+00 -1.010843925105208473e+04 -5.672158633382704465e+03 -1.831352399654268311e+03 1.507038418709616110e+02 1.170849314657423383e+04 8.975279776564954659e+01 -4.534120504098585513e+01
5.527015661404022229e-01 7.831186048248760301e+01 1.875216170062051901e+01 6.109720101154650251e+00 -1.013519739413219031e+04 -5.685273550946895739e+03 -1.834850601109146737e+03 1.508235239801962280e+02 1.173512674832297307e+04 8.976638555101598627e+01 -4.534120504098585513e+01
5.830510216607076579e-01 7.831758293933997095e+01 1.885118004499211253e+01 5.887816266217387629e+00 -9.801894352517932930e+03 -5.526256761830050891e+03 -1.787647166384619595e+03 1.477089890429994341e+02 1.140496655163558171e+04 8.976858490542385027e+01 -4.534120504098585513e+01
5.270300300048688102e-01 7.822503713266371506e+01 1.864244196779139884e+01 7.247114761094550772e+00 -1.047100950696569089e+04 -5.844436360140220131e+03 -1.883282721025676437e+03 1.543638744974655594e+02 1.206737750425556260e+04 8.977007581633057498e+01 -4.534120504098585513e+01
5.457704589785892235e-01 7.833494993997764766e+01 1.876246015709019588e+01 6.971267564553920160e+00 -1.012322742422226293e+04 -5.679476650662812972e+03 -1.833166056487299784e+03 1.507455149544140340e+02 1.172322862462315788e+04 8.978790068135749891e+01 -4.534120504098585513e+01
