# A nu0 w tau a0 a1 a2 a3 a4 logL logPrior
4.836571217790210375e-01 7.849107125002616669e+01 1.794299313473575808e+01 5.040907016138097418e+01 -1.007344025068753035e+04 -5.659166130875959425e+03 -1.821643022240047685e+03 1.488716294499612047e+02 1.167524146749619285e+04 -1.194031884292818631e+03 -4.534120504098585513e+01
5.156479099486513951e-01 7.779879597100719479e+01 1.879134233613231686e+01 9.373049203571655497e+00 -1.015621489925364222e+04 -5.697008887379159205e+03 -1.836940234396379083e+03 1.504247215479137196e+02 1.175652108150683671e+04 -2.374719406732565403e+02 -4.534120504098585513e+01
5.028715982456830602e-01 7.906102727020368093e+01 1.664769537951270451e+01 9.825099488320336150e+01 -9.968674248200875809e+03 -5.626585586163284461e+03 -1.791266556303553671e+03 1.410742986286779228e+02 1.157825241851276405e+04 -5.237358913773177846e+03 -4.534120504098585513e+01
1.980329234760180857e+00 7.852045177163373069e+01 3.769643323976708871e+01 1.054226913752744493e-01 -9.876660069149951596e+03 -5.545827332438615485e+03 -1.810731678173167438e+03 1.536551135878422940e+02 1.147522852137348309e+04 -3.366185378183135526e+03 -4.534120504098585513e+01
3.165553506006989481e-01 8.907139954910120139e+01 2.963581777961260855e+01 5.448458273480243719e+01 -1.017027714822135022e+04 -5.737638658617628607e+03 -1.801497564503770718e+03 1.368443922028030784e+02 1.178389299650483554e+04 -1.011881436887273776e+04 -4.534120504098585513e+01
