A	phi	l	a0	a1	a2	a3	a4	a5	logL
5.44949397800853718721e-01	5.47307973623223897874e+00	1.26850357286561816750e+01	2.58046066033229453751e+03	-4.40196165166432456317e+03	8.23444690399109640566e+03	-9.21778142848794777819e+03	4.36027994173343813600e+03	-9.70783403577283138475e+02       -8.832748e+11
7.87011731119972912651e-01	7.52931898472643990061e+00	1.16395679294675975513e+01	2.58401089249490678412e+03	-4.41273224201445009385e+03	8.11988692467115834006e+03	-9.22370357220349615091e+03	4.48043320848223993380e+03	-9.21174994656072726684e+02       -8.222609e+11
9.80195899364196820969e-01	7.80375137400286345013e+00	1.11084867513857705745e+01	2.50510328961895220345e+03	-4.00241706837402580277e+03	8.70594075167463233811e+03	-8.53990549795679180534e+03	4.86981883404789095948e+03	-8.65617853132438199282e+02       -5.358064e+11
6.79671016105187875134e-01	6.32613806273514089895e+00	1.37694137473453892540e+01	2.68191663220119517064e+03	-4.38195119020260426623e+03	8.21799979086675011786e+03	-9.10868124305828314391e+03	4.37928452588305481186e+03	-8.47689979079930139960e+02       -4.096237e+11
2.39534173012965950766e-01	5.89892172083077692690e+00	1.10287827897252412868e+01	2.67874418213507442488e+03	-3.95204158977373253947e+03	9.14738928492197010200e+03	-8.78715063485718565062e+03	4.26746307219977370551e+03	-9.12559309794282626171e+02       -3.490880e+11
7.12515315439589957958e-02	7.31775289790868388451e+00	1.20118608203412975399e+01	2.53867549315022688461e+03	-4.32500240569503421284e+03	9.03926636857031553518e+03	-8.71873877269634249387e+03	4.78996787003280496720e+03	-8.44254350244842044049e+02       -3.336021e+11
4.30299409025681089958e-01	6.85663926760876663025e+00	1.25142758922464842897e+01	2.66176133654513569127e+03	-4.49527543499132207216e+03	8.12353672095012734644e+03	-8.67612957094357807364e+03	4.39463969195329900685e+03	-9.49528045250981335812e+02       -3.217291e+11
7.83340305484111043555e-01	7.42536837098050739314e+00	1.10596411377861620906e+01	2.52978180797552340664e+03	-4.27316024091725375911e+03	8.10791130979603167361e+03	-8.64064810899640360731e+03	4.34341323494475909683e+03	-9.67731376410477423633e+02       -2.938168e+11
6.83541704869158550650e-01	6.09744720559049202535e+00	1.19032734163606903621e+01	2.67821824503191828626e+03	-4.03856065516706121343e+03	8.26746740521444553451e+03	-9.33820309938921309367e+03	4.33225324272315083363e+03	-8.17111033314734413580e+02       -2.627725e+11
8.28902085952370581978e-01	6.78779019533176164458e+00	1.35789783307045670568e+01	2.55645039487845770054e+03	-3.98568169111120141679e+03	8.99428854907394452312e+03	-8.64540575122728478163e+03	4.39544097783389406686e+03	-9.33518874008098805461e+02       -2.523827e+11
6.04274706720641444080e-02	5.40273380053762242170e+00	1.35391449476191390033e+01	2.58403082336561828924e+03	-4.19135902894069931790e+03	8.13403708194656883279e+03	-8.58074958123200121918e+03	4.20196093534787269164e+03	-9.91648324982529857152e+02       -2.363068e+11
4.80874903136782327895e-01	5.54355459702464781202e+00	1.22859321078758814139e+01	2.54001325458090195752e+03	-3.94873721286520867579e+03	8.26742282206748132012e+03	-9.05042939741876034532e+03	4.30729955838721434702e+03	-9.59216824074243618270e+02       -2.284039e+11
7.98856305737928207300e-01	7.64100223154914814927e+00	1.30590789163010416729e+01	2.61828783143335749628e+03	-4.21845999812721311173e+03	8.50399174482217858895e+03	-9.04329791956963890698e+03	4.23666625147281501995e+03	-9.36294050390241750392e+02       -2.253861e+11
5.93098830558126816070e-02	5.51423215468212735146e+00	1.39785701808843114691e+01	2.57172717596813117780e+03	-4.35168702291494992096e+03	8.97778543776191690995e+03	-8.77588977460847490875e+03	4.87261349773036727129e+03	-9.66193863855122003770e+02       -2.038717e+11
2.54468526440395859112e-01	5.85998237283680900589e+00	1.39855020591282119824e+01	2.54453595015027758564e+03	-4.29905311385287495796e+03	8.85915107524413178908e+03	-8.76584087663802347379e+03	4.88057854370136465150e+03	-9.11880461444072579980e+02       -1.970055e+11
8.39360719546855316153e-01	7.35239133025798530241e+00	1.16812255718549007355e+01	2.67987111688821687494e+03	-4.27870064697156794864e+03	8.16669382007017793512e+03	-9.09556579301119018055e+03	4.53091010611096862704e+03	-8.18327152936285528995e+02       -1.962970e+11
2.76728188966141430694e-01	5.13720164539417112337e+00	1.20933334553352747065e+01	2.63566973640365858955e+03	-4.14285053136744409130e+03	8.82805165911397125456e+03	-8.62533125404689963034e+03	4.45444382113430492609e+03	-8.59317000812821902400e+02       -1.857602e+11
5.31358231967125727024e-01	7.22064935462072376993e+00	1.38203687633989744654e+01	2.51298778740959232891e+03	-4.05393207717855011651e+03	9.06361976908623182680e+03	-8.53689704257617813710e+03	4.20134717711114262784e+03	-9.28575212796492678535e+02       -1.574760e+11
2.47976112098712980769e-01	5.27465794681339517069e+00	1.18097948642782544226e+01	2.65447062697231467610e+03	-4.11003834861755149177e+03	8.53894781011580198538e+03	-8.56062572395626739308e+03	4.66528502786275657854e+03	-9.54204940348017998986e+02       -1.480703e+11
7.44902403265869095250e-01	6.91251464182930597246e+00	1.27953903586032851081e+01	2.67839910565477703130e+03	-4.18444384968872418540e+03	8.14752996048991190037e+03	-9.15529962933993010665e+03	4.65539816328853612504e+03	-8.68355407422316147859e+02       -1.360595e+11
3.73838820780911018637e-01	6.56247167148243004675e+00	1.14047422536211531252e+01	2.63618588745854140143e+03	-4.30556022354180640832e+03	9.14057636977330184891e+03	-8.58581830470831482671e+03	4.23979130363353760913e+03	-9.40117166469888616120e+02       -1.178595e+11
2.75070359274697806562e-01	6.61570109831122987742e+00	1.22644500020628175463e+01	2.50195178013759141322e+03	-3.91385937392405458013e+03	9.16474437440917972708e+03	-9.01577460938535477908e+03	4.30950190946063503361e+03	-8.86305157151044454622e+02       -1.166545e+11
1.82155987992646789531e-01	5.49594666429897937832e+00	1.11766890753932717217e+01	2.54331846701818858492e+03	-4.30880452299996977672e+03	9.01667759096365080040e+03	-8.79933869412391504738e+03	4.68872010360947842855e+03	-9.53671086306144047740e+02       -1.110976e+11
