    0.282257080078125000E+01    0.634244620800018311E+02    0.360983486175537109E+02    0.898879885673522949E+02   -0.910563039779663086E+04   -0.565872656702995300E+04   -0.194489220976829529E+04    0.182294174432754517E+03    0.121929361343383789E+05   -0.229782745340974219E+13   -0.460515351937698814E+01    1
    0.499584555625915527E+01    0.838430929183959961E+02    0.227996965050697327E+02    0.852522671222686768E+02   -0.915238809585571289E+04   -0.569999238252639771E+04   -0.178437536656856537E+04    0.127300767898559570E+03    0.121643173933029175E+05   -0.188881732814490112E+13   -0.461515351937698259E+01    1
    0.573923230171203613E+01    0.862901043891906738E+02    0.388188268542289734E+02    0.933152735233306885E+02   -0.108546737432479858E+05   -0.574719800949096680E+04   -0.182098553776741028E+04    0.127423029541969299E+03    0.111387776374816895E+05   -0.173998981327150513E+13   -0.462515351937698149E+01    1
    0.137387609481811523E+02    0.720437890291213989E+02    0.233833546638488770E+02    0.482367634773254395E+02   -0.912934672832489014E+04   -0.578873404264450073E+04   -0.181947946250438690E+04    0.148321830630302429E+03    0.120149205684661865E+05   -0.169409681692839209E+13   -0.463515351937698661E+01    1
    0.111773264408111572E+02    0.850954377651214600E+02    0.383759993314743042E+01    0.814191579818725586E+02   -0.108593931198120117E+05   -0.541266196370124817E+04   -0.184576175808906555E+04    0.147217119932174683E+03    0.112351140022277832E+05   -0.160215677579234961E+13   -0.464515351937698728E+01    1
    0.114899992942810059E+01    0.610207629203796387E+02    0.232199110388755798E+02    0.466224789619445801E+02   -0.106946637630462646E+05   -0.542547910809516907E+04   -0.186359730064868927E+04    0.151337324380874634E+03    0.111041842222213745E+05   -0.146928572369582422E+13   -0.465515351937698174E+01    1
    0.135560297966003418E+02    0.643258953094482422E+02    0.895014190673828125E+01    0.757749676704406738E+01   -0.109370210170745850E+05   -0.550624557733535767E+04   -0.194734570086002350E+04    0.153961262106895447E+03    0.113720452070236206E+05   -0.143302913012053955E+13   -0.466515351937698153E+01    1
    0.624407887458801270E+01    0.845243972539901733E+02    0.338203892707824707E+02    0.966418087482452393E+02   -0.918882989883422852E+04   -0.548456513285636902E+04   -0.173512051701545715E+04    0.126801999807357788E+03    0.120301306962966919E+05   -0.137641939437444385E+13   -0.467515351937698398E+01    1
    0.119736492633819580E+02    0.615725541114807129E+02    0.336035872101783752E+02    0.896098315715789795E+02   -0.108117527961730957E+05   -0.562759711742401123E+04   -0.175763816833496094E+04    0.177687973380088806E+03    0.111992947101593018E+05   -0.135411709669417017E+13   -0.468515351937698377E+01    1
    0.137604463100433350E+02    0.862771975994110107E+02    0.214514092206954956E+02    0.175747990608215332E+02   -0.930174493789672852E+04   -0.541606702804565430E+04   -0.175299092829227448E+04    0.145822553634643555E+03    0.121158797740936279E+05   -0.132993356565278931E+13   -0.469515351937698444E+01    1
    0.798138380050659180E+01    0.784222626686096191E+02    0.425832819938659668E+01    0.739231765270233154E+02   -0.908714258670806885E+04   -0.581060552000999451E+04   -0.176833769381046295E+04    0.127864599227905273E+03    0.118283810853958130E+05   -0.132311461712357788E+13   -0.470515351937698423E+01    1
    0.200904130935668945E+01    0.702577847242355347E+02    0.290826325416564941E+02    0.390185534954071045E+02   -0.919362044334411621E+04   -0.558459519743919373E+04   -0.176332257390022278E+04    0.166672029495239258E+03    0.118765053510665894E+05   -0.121821454578923438E+13   -0.471515351937698135E+01    1
    0.728396177291870117E+00    0.603305250406265259E+02    0.370972304344177246E+02    0.854576170444488525E+02   -0.914544582366943359E+04   -0.582740759253501892E+04   -0.182036688625812531E+04    0.129849157333374023E+03    0.118370941877365112E+05   -0.121405981026989673E+13   -0.472515351937698025E+01    1
    0.958713054656982422E+01    0.725235968828201294E+02    0.795089745521545410E+01    0.329110026359558105E+02   -0.917405891418457031E+04   -0.549984743595123291E+04   -0.174326814413070679E+04    0.150012390017509460E+03    0.118368727445602417E+05   -0.109459021550197693E+13   -0.473515351937698448E+01    1
    0.145011401176452637E+02    0.694980096817016602E+02    0.109251223206520081E+02    0.655268490314483643E+02   -0.107167745828628540E+05   -0.567651578187942505E+04   -0.175707965791225433E+04    0.124136409759521484E+03    0.113096091032028198E+05   -0.106695394432786267E+13   -0.474515351937698782E+01    1
    0.498184680938720703E+01    0.764267724752426147E+02    0.235277227759361267E+02    0.298457145690917969E+02   -0.938995599746704102E+04   -0.547243487238883972E+04   -0.185622825920581818E+04    0.152819004654884338E+03    0.120608369112014771E+05   -0.105608185696346997E+13   -0.475515351937698494E+01    1
    0.590710997581481934E+01    0.810696136951446533E+02    0.938346475362777710E+01    0.414183080196380615E+02   -0.107529326677322388E+05   -0.568760123252868652E+04   -0.179500642120838165E+04    0.160977335572242737E+03    0.112930668115615845E+05   -0.105466941232389062E+13   -0.476515351937698117E+01    1
