    0.636392350996891759E-01    0.588887985891135912E+01    0.123117524750779506E+02    0.263026164665099486E+04   -0.422749286689297605E+04    0.869297468149594170E+04   -0.901682050928019271E+04    0.458738609139808250E+04   -0.916096952532687169E+03    0.968832488423176841E+01
    0.573836376538054832E-01    0.590859220390029183E+01    0.123467199802303007E+02    0.262405272453595398E+04   -0.419490394520069003E+04    0.862539580369429314E+04   -0.894760059077417282E+04    0.455234328236269812E+04   -0.909076198074458830E+03    0.101444108405404894E+02
    0.576696940623385446E-01    0.524737334856892890E+01    0.120978339878787757E+02    0.263759361373383308E+04   -0.426400918279240886E+04    0.876440875466278885E+04   -0.908544371110527209E+04    0.461977047194604347E+04   -0.922108383168234695E+03    0.128981427667145585E+02
    0.573475739271013321E-01    0.617712368832638248E+01    0.124157088188642515E+02    0.261591858481722375E+04   -0.414656783974603059E+04    0.851306388064225575E+04   -0.881989770024229074E+04    0.448127683405689731E+04   -0.893575332150579356E+03    0.134355368946304612E+02
    0.579026279775609540E-01    0.580087072687223948E+01    0.122897736312507764E+02    0.263498470891680063E+04   -0.425150399278023542E+04    0.874150503103291885E+04   -0.906564912323700082E+04    0.461189161432093169E+04   -0.921016227319100153E+03    0.138928295306424019E+02
    0.537259050755956591E-01    0.600649035626049077E+01    0.123702067846368990E+02    0.261124993601870619E+04   -0.412328234249629713E+04    0.846763076238576650E+04   -0.877657194380567671E+04    0.446109303824615927E+04   -0.889903811027772804E+03    0.139123879035134443E+02
    0.574239299498974301E-01    0.518422298760125155E+01    0.120940682008072571E+02    0.264498677727120503E+04   -0.430747796659382129E+04    0.886460291895249975E+04   -0.919868136583024898E+04    0.468258326049102925E+04   -0.935802245743942876E+03    0.140007306962676026E+02
    0.575733462573015109E-01    0.597038657855294197E+01    0.123193513814453688E+02    0.261154342296424193E+04   -0.412593841743289795E+04    0.847551069551136970E+04   -0.878704796849576996E+04    0.446757557234620072E+04   -0.891427541233918532E+03    0.140061106719973267E+02
    0.552763651643479875E-01    0.558708403727950476E+01    0.122219706872958547E+02    0.262016871356787169E+04   -0.416909235560687466E+04    0.856022677459602528E+04   -0.886863413902743923E+04    0.450613524738733577E+04   -0.898589038227557239E+03    0.140078489485424456E+02
    0.563112501015905348E-01    0.578957042557271606E+01    0.122743427963193810E+02    0.262345191923862421E+04   -0.418875756073767388E+04    0.860628650195733826E+04   -0.892131550997958584E+04    0.453556159106462655E+04   -0.905015514393689045E+03    0.142092770559964912E+02
