

    0.158334676197144230E-98    0.303127884702675738E+04    0.152851749837461104E+01    0.892742809846575938E+02    0.384719457850615214E+02    0.684973306287044004E+01   -0.979950089391415531E+04   -0.553527937944506630E+04   -0.176303275829127142E+04    0.141656400590589527E+03    0.114092868787011776E+05
    0.172877955601847072E-98    0.303108204461513833E+04    0.119859150490621102E+01    0.882816795352709391E+02    0.369646924697760326E+02    0.678237796991325848E+01   -0.101425866026295043E+05   -0.570191259148367590E+04   -0.181218757334085262E+04    0.144191840166174302E+03    0.117495993216290517E+05
    0.191815461112705622E-98    0.303085309621715351E+04    0.124046128576364190E+01    0.893841293112856050E+02    0.389682880952456472E+02    0.667207476094255458E+01   -0.979464328403706531E+04   -0.553858142185051292E+04   -0.175956338532235100E+04    0.139807410971843552E+03    0.114060517379465546E+05
    0.267106920584749970E-98    0.303016981306543357E+04    0.158307279236588161E+01    0.886651490536033293E+02    0.383292155664614711E+02    0.539870712534719921E+01   -0.985996954739397188E+04   -0.555871668712500468E+04   -0.177675958891819300E+04    0.144312389147257136E+03    0.114671707195239051E+05
    0.780987855380801132E-98    0.302800293929433246E+04    0.153203252002242296E+01    0.892756677746164371E+02    0.390547998206534643E+02    0.702103466598581605E+01   -0.975462493156053824E+04   -0.551309579868450783E+04   -0.175730517813784650E+04    0.141512591294222801E+03    0.113645788742494042E+05
    0.822181290017453490E-98    0.302787908402560242E+04    0.139225350129405423E+01    0.899488093458052163E+02    0.394703803729316292E+02    0.752793812745501434E+01   -0.988586422317312099E+04   -0.557618303293334975E+04   -0.177676348461598536E+04    0.142767447466199712E+03    0.114944503959739723E+05
    0.147521167237651977E-97    0.302668883970008756E+04    0.119526738551971823E+01    0.899810409901494381E+02    0.396267206997876471E+02    0.870211853839042782E+01   -0.989316770500468738E+04   -0.558295945993092937E+04   -0.177615635997399158E+04    0.141795981949018028E+03    0.115025586472572013E+05
    0.409847432818817283E-97    0.302462416046212729E+04    0.133771636215470524E+01    0.892436249814586375E+02    0.389105681518597066E+02    0.643937461480264783E+01   -0.986219885813117253E+04   -0.556782663003742528E+04   -0.177183977389492316E+04    0.141519339377633997E+03    0.114720037601631775E+05
    0.713919946795369942E-97    0.302349313610784975E+04    0.110926336896661737E+01    0.889850096821740522E+02    0.376879070696762000E+02    0.950124211471199409E+01   -0.104635814122652955E+05   -0.585174779784278599E+04   -0.186085600856785959E+04    0.148554395865591630E+03    0.120661595298346183E+05
    0.930213768142882815E-97    0.302294279631380596E+04    0.140104001417480983E+01    0.893334725339303191E+02    0.380634877802456018E+02    0.617016122589965299E+01   -0.962261501826264612E+04   -0.545530297643206814E+04   -0.173539321828824359E+04    0.138496245182171975E+03    0.112354561284629690E+05
