    0.134049177169799805E+02    0.886681169271469116E+02    0.353820893764495850E+02    0.516044020652770996E+02   -0.109764169454574585E+05   -0.586663472056388855E+04   -0.180317753255367279E+04    0.163543853759765625E+03    0.110346769571304321E+05   -0.214569764337717261E+13   -0.391195633965034517E+01    1
    0.103920423984527588E+02    0.704825735092163086E+02    0.392845125198364258E+02    0.926122128963470459E+02   -0.914108157157897949E+04   -0.560224037766456604E+04   -0.179811381995677948E+04    0.162967747449874878E+03    0.121667417526245117E+05   -0.201332781375137524E+13   -0.393195633965034208E+01    1
    0.170315408706665039E+02    0.784351462125778198E+02    0.269726381301879883E+02    0.644656240940093994E+02   -0.915479826927185059E+04   -0.540924277305603027E+04   -0.188072614073753357E+04    0.185536183714866638E+03    0.121866375207901001E+05   -0.201219823784382349E+13   -0.395195633965034165E+01    1
    0.174292838573455811E+02    0.701075381040573120E+02    0.785525953769683838E+01    0.360335886478424072E+02   -0.913756990432739258E+04   -0.559062697887420654E+04   -0.173268173336982727E+04    0.149121606945991516E+03    0.120345622777938843E+05   -0.164779845085434229E+13   -0.397195633965034300E+01    1
    0.148910760879516602E+02    0.699271380901336670E+02    0.318447864055633545E+01    0.906569838523864746E+02   -0.109318013191223145E+05   -0.554311718940734863E+04   -0.193832388222217560E+04    0.145487908124923706E+03    0.113566262245178223E+05   -0.146460651104608838E+13   -0.399195633965034391E+01    1
    0.248705625534057617E+01    0.877804183959960938E+02    0.366703768968582153E+02    0.994640409946441650E+02   -0.106313344240188599E+05   -0.563180520534515381E+04   -0.175479575693607330E+04    0.125255398154258728E+03    0.110477578401565552E+05   -0.142920234835037622E+13   -0.401195633965034215E+01    1
    0.965126872062683105E+01    0.689803290367126465E+02    0.115441443324089050E+02    0.936669111251831055E+00   -0.905604183673858643E+04   -0.577065750360488892E+04   -0.191298830211162567E+04    0.146301357150077820E+03    0.118250498533248901E+05   -0.141497987272886133E+13   -0.403195633965034173E+01    1
    0.191518747806549072E+02    0.636302196979522705E+02    0.184995073080062866E+02    0.157252669334411621E+02   -0.106653311252593994E+05   -0.548679282665252686E+04   -0.187193607985973358E+04    0.153936520218849182E+03    0.111289932250976562E+05   -0.132335071968822046E+13   -0.405195633965034396E+01    1
    0.807668447494506836E+01    0.667150676250457764E+02    0.116885101199150085E+02    0.824564456939697266E+02   -0.109332984685897827E+05   -0.561656873822212219E+04   -0.194722167849540710E+04    0.122430041432380676E+03    0.114976077795028687E+05   -0.121753754223260571E+13   -0.407195633965034443E+01    1
    0.150590980052947998E+02    0.832468754053115845E+02    0.351803046464920044E+01    0.224594712257385254E+02   -0.912114393711090088E+04   -0.573879202604293823E+04   -0.176990589201450348E+04    0.133888623118400574E+03    0.118049174070358276E+05   -0.118606566671562158E+13   -0.409195633965034400E+01    1
