    0.592569214764032237E+00    0.783893334222279066E+02    0.190357501155923963E+02    0.583947501289663684E+01   -0.971275621626095017E+04   -0.548423388338149198E+04   -0.177456196452259178E+04    0.146671917743661197E+03    0.113168769932273754E+05    0.833004908827074502E+02
    0.588080281858767262E+00    0.783144262483211122E+02    0.189911429872741948E+02    0.574544109851337126E+01   -0.971280917533800312E+04   -0.548410776784801783E+04   -0.177475549628098156E+04    0.146742098172117096E+03    0.113168538093553088E+05    0.845700565623586300E+02
    0.558168595601964856E+00    0.782868319054461494E+02    0.188334239295173305E+02    0.685704303134560789E+01   -0.994640893966064505E+04   -0.559531067795008494E+04   -0.180807683119005060E+04    0.149023969153328324E+03    0.115481498727225699E+05    0.853388718605722403E+02
    0.561317648847541428E+00    0.783959375976575501E+02    0.186561302928520725E+02    0.648614503458938696E+01   -0.995363981023200904E+04   -0.559878436264327866E+04   -0.180888273741884495E+04    0.149070457441286976E+03    0.115553293254421842E+05    0.860453309176707108E+02
    0.564477871751922766E+00    0.782769549063859245E+02    0.188642441818821212E+02    0.626721195246758178E+01   -0.990894293968512648E+04   -0.557774167341172142E+04   -0.180244602599133555E+04    0.148554602432318433E+03    0.115111536879247433E+05    0.862485266389612804E+02
    0.578654787881274668E+00    0.783394656418967088E+02    0.189537006766351865E+02    0.642020532155954626E+01   -0.987400467877952724E+04   -0.556026259596768523E+04   -0.179828878815450389E+04    0.148539020862852965E+03    0.114762489037900723E+05    0.874662458602100372E+02
    0.524380683587659879E+00    0.782537748814078498E+02    0.186175543373305601E+02    0.747231718645372212E+01   -0.105340153737565743E+05   -0.587470387020985709E+04   -0.189205119753637973E+04    0.154871996459738341E+03    0.121298725073121332E+05    0.874835338833521945E+02
    0.546112693629520529E+00    0.783340858649213487E+02    0.186889640356670199E+02    0.740862211630841472E+01   -0.102966441994136530E+05   -0.576123699097527424E+04   -0.185862916540224319E+04    0.152737728417517673E+03    0.118946540956889166E+05    0.874838631797425137E+02
    0.531657019997833880E+00    0.782630310892349002E+02    0.185475697446342558E+02    0.762607074683320629E+01   -0.104269482401766509E+05   -0.582339277044594655E+04   -0.187704638522873074E+04    0.153961530894383145E+03    0.120237206808921310E+05    0.874946170130985479E+02
    0.573083519774097216E+00    0.783296274377000685E+02    0.190073192110807483E+02    0.650561253181986565E+01   -0.100706448368081510E+05   -0.565308744191227652E+04   -0.182694279758001130E+04    0.150749369761675382E+03    0.116706727907285240E+05    0.875030185926943034E+02
    0.574701053220106006E+00    0.784206104285934202E+02    0.189792856525542106E+02    0.659607155512245136E+01   -0.980758842209295290E+04   -0.552905871032489904E+04   -0.178830903496834026E+04    0.147723523250564853E+03    0.114106430457917104E+05    0.877391107530216772E+02
    0.575569779662130854E+00    0.782908078661361628E+02    0.188388441551070898E+02    0.613748387697378028E+01   -0.985836401827001100E+04   -0.555321886441632068E+04   -0.179561456288659542E+04    0.148230663412994375E+03    0.114609071867888561E+05    0.878961031892438172E+02
    0.534021543847043700E+00    0.782701824805590007E+02    0.187123268262929408E+02    0.715587947927497403E+01   -0.103576746638464447E+05   -0.579112457044964322E+04   -0.186652064463976899E+04    0.153004764844192948E+03    0.119554082750183225E+05    0.879102032071837698E+02
    0.527544508606338169E+00    0.781659184358802008E+02    0.186536447721636485E+02    0.745231467011789572E+01   -0.105660464650633876E+05   -0.588890825440182198E+04   -0.189766387922445460E+04    0.155599296144624446E+03    0.121611817474214949E+05    0.880429779235098096E+02
    0.542774170814783297E+00    0.783786765424837029E+02    0.188280845621464259E+02    0.748175311014648958E+01   -0.101626024972673695E+05   -0.569845332051022251E+04   -0.183848958789086441E+04    0.151027485998598991E+03    0.117623215688073233E+05    0.881434847559566492E+02
    0.528361238026050062E+00    0.782965211091828905E+02    0.186846914189552109E+02    0.748479924642344852E+01   -0.102282856846803734E+05   -0.572969331460164994E+04   -0.184798515308721289E+04    0.151694091825664998E+03    0.118273285319952502E+05    0.883212914305880190E+02
    0.545330065194333691E+00    0.782590874598754027E+02    0.188860321218535994E+02    0.712440556861679042E+01   -0.103968742782083646E+05   -0.580794354597579695E+04   -0.187391884312123739E+04    0.154111387616352602E+03    0.119935170833849861E+05    0.883591239020666279E+02
    0.538224250600520704E+00    0.783475463763182063E+02    0.187744790339169398E+02    0.679115008977065759E+01   -0.103128053368899600E+05   -0.576941520913860768E+04   -0.186040781522749899E+04    0.152702504245207791E+03    0.119108437398198730E+05    0.883851365438287360E+02
    0.584384523020383573E+00    0.783963313391420229E+02    0.188162907406938267E+02    0.609609636020772161E+01   -0.976718929664479947E+04   -0.551044797439977992E+04   -0.178197601676159138E+04    0.147084646582880993E+03    0.113708843587323117E+05    0.883956883107730391E+02
